업종대분류명,업종중분류명,중분류 소비액(천원)
쇼핑업,대형쇼핑몰,459544.0
쇼핑업,레저용품쇼핑,7222.0
쇼핑업,기타관광쇼핑,121438.0
숙박업,호텔,1232.0
숙박업,기타숙박,56989.0
식음료업,일반외식업,60053.0
식음료업,제과음료업,9891.0
여가서비스업,관광유원시설,710.0
여가서비스업,골프장,28542.0
여가서비스업,기타레저,3583.0
여가서비스업,문화서비스,980.0
운송업,육상운송,11865.0
의료웰니스업,의료관광,12770.0
의료웰니스업,뷰티,2772.0
