기준연월,업종대분류명,소비액(천원)
202110,전체,1.33212956E8
202110,숙박업,870810.0
202110,여행업,65504.0
202110,운송업,1.5915829E7
202110,쇼핑업,7.0034245E7
202110,여가서비스업,1.3498577E7
202110,의료웰니스업,1118750.0
202110,식음료업,3.1709241E7
