순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,제3땅굴,202112,935,935.0
2,경기도,파주시,통일전망대,202112,272,272.0
3,경기도,파주시,율곡선생유적지,202112,28,28.0
4,경기도,파주시,헤이리예술마을,202112,13,13.0
5,경기도,파주시,황포돛배,202112,12,12.0
6,경기도,파주시,파주장릉,202112,6,6.0
