year,month,시군구명,시도명,관광지명,구분
2025,1,파주시,경기도,옳은휴식하루,음식점
2025,1,파주시,경기도,지노,음식점
2025,1,파주시,경기도,파주돌짜장,음식점
2025,1,파주시,경기도,DMZ 생생누리,역사관광지
2025,1,파주시,경기도,파주이이유적,역사관광지
2025,1,파주시,경기도,모쿠슈라 테이블,음식점
2025,1,파주시,경기도,파주놀이구름,체험관광지
2025,1,파주시,경기도,벽초지수목원,자연관광지
2025,1,파주시,경기도,알단테,음식점
2025,1,파주시,경기도,통일촌장단콩마을,음식점
2025,1,파주시,경기도,손탁커피,음식점
2025,1,파주시,경기도,청도훼미리랜드,휴양관광지
2025,1,파주시,경기도,태양 파주직영점,음식점
2025,1,파주시,경기도,더 초리골,수상 레포츠
2025,1,파주시,경기도,문지리535,음식점
2025,1,파주시,경기도,용암사(파주),역사관광지
2025,1,파주시,경기도,한국근현대사박물관,문화시설
2025,1,파주시,경기도,임진강 독개다리,역사관광지
2025,1,파주시,경기도,커피공장103 헤이리점,음식점
2025,1,파주시,경기도,타샤의정원,음식점
2025,1,파주시,경기도,릿지베이커리카페,음식점
2025,1,파주시,경기도,신세계사이먼 파주 프리미엄 아울렛,쇼핑
2025,1,파주시,경기도,청산어죽,음식점
2025,1,파주시,경기도,반구정과 황희선생유적지,역사관광지
2025,1,파주시,경기도,전주웰빙새알팥죽,음식점
2025,1,파주시,경기도,파주 장단콩마을,체험관광지
2025,1,파주시,경기도,오야스미 파주점,음식점
2025,1,파주시,경기도,임진각 수풀누리,휴양관광지
2025,1,파주시,경기도,한반도생태평화 종합관광센터,자연관광지
2025,1,파주시,경기도,[DMZ 평화의 길] 임진각-도라산 코스,복합 레포츠
2025,1,파주시,경기도,동화힐링캠프 글램핑,육상 레포츠
2025,1,파주시,경기도,소령원,역사관광지
2025,1,파주시,경기도,평화랜드,휴양관광지
2025,1,파주시,경기도,명필름아트센터,문화시설
2025,1,파주시,경기도,사파리 체험 테마파크,휴양관광지
2025,1,파주시,경기도,더티 트렁크,음식점
2025,1,파주시,경기도,파주뼈칼국수 교하제면소,음식점
2025,1,파주시,경기도,경기미래교육 파주캠퍼스,체험관광지
2025,1,파주시,경기도,밀밭식당,음식점
2025,1,파주시,경기도,봉일천종합시장,쇼핑
2025,1,파주시,경기도,파주CC,육상 레포츠
2025,1,파주시,경기도,심학산 산림공원,자연관광지
2025,1,파주시,경기도,심학산 생선굽는마을,음식점
2025,1,파주시,경기도,브릭루즈,음식점
2025,1,파주시,경기도,임진강 황포돛배,휴양관광지
2025,1,파주시,경기도,라플란드,음식점
2025,1,파주시,경기도,옛날시골밥상,음식점
2025,1,파주시,경기도,덕진산성,역사관광지
2025,1,파주시,경기도,초리골164,음식점
2025,1,파주시,경기도,쥬라리움 파주점,휴양관광지
2025,1,파주시,경기도,장산전망대,건축/조형물
2025,1,파주시,경기도,양평해장국,음식점
2025,1,파주시,경기도,금촌야식,음식점
2025,1,파주시,경기도,심학산 둘레길,육상 레포츠
2025,1,파주시,경기도,공릉관광지캠핑장,육상 레포츠
2025,1,파주시,경기도,마장호수휴캠핑장,육상 레포츠
2025,1,파주시,경기도,스마트KU골프파빌리온,육상 레포츠
