year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,1,1,경기도,파주시,제3땅굴,12599,12599.0
2024,1,2,경기도,파주시,산머루농원,512,512.0
2024,1,3,경기도,파주시,헤이리예술마을,80,80.0
2024,1,4,경기도,파주시,율곡선생유적지,17,17.0
2024,1,5,경기도,파주시,우농타조농장,15,15.0
2024,1,6,경기도,파주시,파주삼릉,1,1.0
2024,1,6,경기도,파주시,황희선생유적지,1,1.0
