year,month,순위,관광지ID,관광지명,분류
2024,9,1,f0ad8e376bda7b0a53c69207a42c4ea2,신세계프리미엄아울렛파주점,쇼핑몰
2024,9,2,28205aacab0912318ebe1d1331d29edc,롯데프리미엄아울렛파주점,쇼핑몰
2024,9,3,5c34a4a6cbc89908e092403de0e7cc3c,평화누리,도시공원
2024,9,4,035abbfef151ec9c0b1af40615f719b1,헤이리예술마을,기타관광
2024,9,5,e8f4371db3097525813a8ac3deaa2093,마장호수출렁다리,기타관광
2024,9,6,aef708dfe912d4f1d3406ba3e13f8e29,금촌역,교통시설
2024,9,7,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,육상레저스포츠
2024,9,8,d6c62dbdf762c441e488d42832e6da07,임진각,기타관광
2024,9,9,e92345af217684562e5efed50a759b45,문산역,교통시설
2024,9,10,0a6f35411708fdb9548b8eb83005b60e,운정호수공원,도시공원
2024,9,11,1ce722f6c6fefa534664cfabb2019f22,서서울CC,육상레저스포츠
2024,9,12,c1816c5022f03ebfd494cbdac2b4814a,파주CC,육상레저스포츠
2024,9,13,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
2024,9,14,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
2024,9,15,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,육상레저스포츠
2024,9,16,3c89df4eef0302e40dbdd5832e262fe5,프로방스,기타관광
2024,9,17,83beb24d558e448e6cbb3ba4fdfbf377,보광사,종교성지
2024,9,18,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
2024,9,19,c7ac95f733903a098f4d8230d8a913eb,CGV파주야당,공연시설
2024,9,20,e7e183dedfbef97f99b152c3974a7072,노스팜CC,육상레저스포츠
2024,9,21,ab877cfe858382acf39ee3115fe1053e,타이거CC,육상레저스포츠
2024,9,22,1a4c87742e33ead5b9b3c40c459ac1a2,벽초지수목원,테마공원
2024,9,23,31683e92b872766a73e3f28a217a54d3,뮤지엄헤이,전시시설
2024,9,24,b1b7fe84a7d62a2e75e88e09276be6c0,임진각평화누리캠핑장,캠핑
2024,9,25,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
2024,9,26,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연공원
2024,9,27,96d2796be471c2ef567bb4a46f07bfc9,감악산출렁다리,기타관광
2024,9,28,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
2024,9,29,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,테마공원
2024,9,30,4620c27e44070de402de83dc11609bd2,파주역,교통시설
2024,9,31,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
2024,9,32,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
2024,9,33,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
2024,9,34,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
2024,9,35,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타관광
2024,9,36,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
2024,9,37,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
2024,9,38,0ef8b4527ee20b9330955f845ec78ed5,파크뷰테라스,호텔
2024,9,39,33642af7db41e92b196068bd27e1e357,콩치노콩크리트,기타문화관광지
2024,9,40,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
2024,9,41,046c8d92a8e2298c2f5755a455d64149,평화랜드,테마공원
2024,9,42,c6e84c1a2b1b50ce0d7695feae66f54b,플레이월드파주점,테마공원
2024,9,43,c664700bd14e49b091436d84378c0391,케이힐스더테라스,호텔
2024,9,44,8a43068f6bfa2c01a05fe0ef8bfb3c82,운정역,교통시설
2024,9,45,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
2024,9,46,b2301498351ebc3feb62d0487ceff6fb,롯데시네마파주롯데아울렛,공연시설
2024,9,47,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
2024,9,48,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
2024,9,49,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,공연시설
2024,9,50,00d198d86f7024b1d0a696295f668978,운정가구단지,기타쇼핑시설
2024,9,51,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
2024,9,52,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
2024,9,53,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
2024,9,54,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
2024,9,55,394267994d84ed879274bf65b8ed19fe,율곡습지공원,도시공원
2024,9,56,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
2024,9,57,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
2024,9,58,4cc3ba145498006d92d61503d06d3031,롯데시네마파주운정,공연시설
2024,9,59,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
2024,9,60,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
2024,9,61,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
2024,9,62,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑몰
2024,9,63,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
2024,9,64,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
2024,9,65,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
2024,9,66,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
2024,9,67,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
2024,9,68,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
2024,9,69,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
2024,9,70,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
2024,9,71,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
2024,9,72,0c6095f0d9f62f7b39aa1e14cd72a2ba,광탄낚시레저타운,수상레저스포츠
2024,9,73,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
2024,9,74,0580af409e7770eb45925486fecd52e1,탄현체육공원,도시공원
2024,9,75,0dea30e8015f5327c36a53a5d783f2fa,새암공원,도시공원
2024,9,76,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
2024,9,77,b168a9b350cb60df139619419af38175,운정호수공원불꽃축제,기타문화관광지
2024,9,78,c602485ec8e48e58b47c6649a9e3418f,브레드이발소키즈카페파주운정점,테마공원
2024,9,79,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
2024,9,80,135750bbcc2887b60bebb5153b49cba5,금촌체육공원,도시공원
2024,9,81,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
2024,9,82,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
2024,9,83,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
2024,9,84,877f0160d905ac319322724a9592986b,파주공룡박물관,전시시설
2024,9,85,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타레저스포츠
2024,9,86,2646d130ff5728fd46d6e6dd35c8b40c,테이블에이동물원파주점,테마공원
2024,9,86,c0cbea7ec683a0cc76d04cf5991a9549,파평체육공원,도시공원
2024,9,88,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
2024,9,89,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,호텔
2024,9,90,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,호텔
2024,9,91,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
2024,9,92,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
2024,9,93,9f1784f380ac04f22c13d903f66709bc,해브펀캠핑어라운드,캠핑
2024,9,94,8f5495d84af760587b16849c07b2b82f,파주시청소년수련관,육상레저스포츠
2024,9,95,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연경관(하천/해양)
2024,9,96,2b098d70917d04227685a908e784293b,장릉,역사유적지
2024,9,97,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
2024,9,98,96e37873b03de8a9d352f65814e8241a,월롱체육공원,도시공원
2024,9,99,73f74f135bf285175b3a93632caa762a,점핑몬스터운정직영점,테마공원
2024,9,100,7f61c54b6bf69e8898393c2c54e57818,심학산파크골프장,육상레저스포츠
