year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,8,1,경기도,파주시,제3땅굴,29019,29019.0
2024,8,2,경기도,파주시,산머루농원,620,620.0
2024,8,3,경기도,파주시,황포돛배,210,210.0
2024,8,4,경기도,파주시,헤이리예술마을,200,200.0
2024,8,5,경기도,파주시,율곡선생유적지,23,23.0
2024,8,6,경기도,파주시,벽초지수목원,20,20.0
2024,8,7,경기도,파주시,영집궁시박물관,12,12.0
2024,8,7,경기도,파주시,우농타조농장,12,12.0
2024,8,8,경기도,파주시,황희선생유적지,11,11.0
2024,8,9,경기도,파주시,두루뫼박물관,1,1.0
