year,month,순위,관광지ID,관광지명,분류
2024,1,1,f0ad8e376bda7b0a53c69207a42c4ea2,신세계프리미엄아울렛/파주점,쇼핑
2024,1,2,28205aacab0912318ebe1d1331d29edc,롯데프리미엄아울렛/파주점,쇼핑
2024,1,3,035abbfef151ec9c0b1af40615f719b1,헤이리예술마을,기타관광
2024,1,4,3c89df4eef0302e40dbdd5832e262fe5,프로방스,기타관광
2024,1,5,5c34a4a6cbc89908e092403de0e7cc3c,평화누리,문화관광
2024,1,6,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,문화관광
2024,1,7,e8f4371db3097525813a8ac3deaa2093,마장호수출렁다리,기타관광
2024,1,8,d6c62dbdf762c441e488d42832e6da07,임진각,기타관광
2024,1,9,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,문화관광
2024,1,10,33642af7db41e92b196068bd27e1e357,콩치노콩크리트,문화관광
2024,1,11,495b2cc1cf7121292a0e426c16967ba6,퍼스트가든,문화관광
2024,1,12,a91da1956b3b8924da77f30f09309756,국립민속박물관/파주,문화관광
2024,1,13,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,문화관광
2024,1,14,0a6f35411708fdb9548b8eb83005b60e,운정호수공원,문화관광
2024,1,15,c7ac95f733903a098f4d8230d8a913eb,CGV/파주야당,문화관광
2024,1,16,8695b2de3cc23c156b366608d9b89885,약천사,역사관광
2024,1,17,83beb24d558e448e6cbb3ba4fdfbf377,보광사,역사관광
2024,1,18,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,문화관광
2024,1,19,2266273b9cb5cb4e9d406a15b04c2724,콰트로박스,문화관광
2024,1,20,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,레저스포츠
2024,1,21,2646d130ff5728fd46d6e6dd35c8b40c,테이블에이동물원/파주점,문화관광
2024,1,22,b2301498351ebc3feb62d0487ceff6fb,롯데시네마/파주롯데아울렛,문화관광
2024,1,23,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스/파주출판도시,문화관광
2024,1,24,96d2796be471c2ef567bb4a46f07bfc9,감악산출렁다리,기타관광
2024,1,25,877f0160d905ac319322724a9592986b,파주공룡박물관,문화관광
2024,1,26,41e00ec5d68c9ee6425522aab554349d,문산자유시장,쇼핑
2024,1,27,c51eb841064b037c07bd8e512733ba07,눈내리는초리골,레저스포츠
2024,1,28,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,숙박
2024,1,29,bc78c14553ba3a0161e53727d724104e,메가박스/파주운정,문화관광
2024,1,30,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,숙박
2024,1,31,2da3df196ff25fa5183cddba80a6df9b,심학산,자연관광
2024,1,32,c664700bd14e49b091436d84378c0391,케이힐스더테라스,숙박
2024,1,33,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,문화관광
2024,1,34,4cc3ba145498006d92d61503d06d3031,롯데시네마/파주운정,문화관광
2024,1,35,c1816c5022f03ebfd494cbdac2b4814a,파주CC,레저스포츠
2024,1,36,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,쇼핑
2024,1,37,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,문화관광
2024,1,38,0ef8b4527ee20b9330955f845ec78ed5,파크뷰테라스,숙박
2024,1,39,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연관광
2024,1,40,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,문화관광
2024,1,41,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,숙박
2024,1,42,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,쇼핑
2024,1,43,960a133e5e452ad72bc27a9701c308bd,메가박스/파주금촌,문화관광
2024,1,44,1a4c87742e33ead5b9b3c40c459ac1a2,벽초지수목원,문화관광
2024,1,45,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,체험관광
2024,1,46,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,문화관광
2024,1,47,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,문화관광
2024,1,48,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,레저스포츠
2024,1,49,b1b7fe84a7d62a2e75e88e09276be6c0,임진각평화누리캠핑장,숙박
2024,1,50,25d0070df3cca1abf8d76746f541f1d1,퍼플주니어키즈카페/운정점,문화관광
2024,1,51,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,문화관광
2024,1,52,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,레저스포츠
2024,1,53,e2ef2bf062004358fc41066d7e6b9918,마리호텔,숙박
2024,1,54,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,숙박
2024,1,55,00d198d86f7024b1d0a696295f668978,운정가구타운,쇼핑
2024,1,56,99182473f2c188c1126011e920708caf,프롬에이치소도호텔/파주점,숙박
2024,1,57,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,레저스포츠
2024,1,58,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사관광
2024,1,59,2d273bf3ef966385468e84bf74f191ab,브라운도트/금촌점,숙박
2024,1,60,0283a38678c96b30ff2d5fbf6a5c3f1d,꼬마대통령/파주운정점,문화관광
2024,1,61,ec2dd56cac630cb65383ed0cbcd144c8,사파리체험테마파크,기타관광
2024,1,62,9982227bb315a9f178ea2119c12ab7e3,잇츠콜라박물관,문화관광
2024,1,63,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,문화관광
2024,1,64,91d10c23191ef97428aee613b4f2e677,장산전망대,문화관광
2024,1,65,046c8d92a8e2298c2f5755a455d64149,평화랜드,문화관광
2024,1,66,ab877cfe858382acf39ee3115fe1053e,타이거CC,레저스포츠
2024,1,67,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,레저스포츠
2024,1,68,ae9c1e88ebe660f6b1877a2266d34870,호텔유앤아이,숙박
2024,1,69,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,숙박
2024,1,70,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,문화관광
2024,1,71,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,레저스포츠
2024,1,72,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV/파주문산,문화관광
2024,1,73,0d7d7e79470fb2ecf89445b35a538b7f,월롱딸기,체험관광
2024,1,74,0a251bb8744233957ef78186de514292,호텔그라체/금촌점,숙박
2024,1,75,e451fc8157dfac90e6ca27d7297cc6f0,야놀다가자호텔,숙박
2024,1,76,de535e267c10a7c88f2ed4283e8484da,검단사,역사관광
2024,1,77,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,레저스포츠
2024,1,78,b0de765103f3118fa841434c2d281fe6,쇠꼴마을눈썰매장,레저스포츠
2024,1,79,664ddc2b7d21e664f26ce5de8a3de40e,용암사,역사관광
2024,1,80,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,레저스포츠
2024,1,81,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사관광
2024,1,82,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,쇼핑
2024,1,83,e03bd741ad8e02f4bededc7d785a224e,쥬라리움/파주점,문화관광
2024,1,84,c52132f370cd0da6402fb4c73065dc4a,반디호텔,숙박
