year,month,순위,관광지ID,업소명,분류
2025,9,1,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
2025,9,2,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
2025,9,3,5e768534b8f8c34d3eaa9bcf52c3e004,모쿠슈라프렌치카페,카페/찻집
2025,9,4,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
2025,9,5,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
2025,9,6,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
2025,9,7,394096aab09672b056bebd8be9a0918f,아레볼,카페/찻집
2025,9,8,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
2025,9,9,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
2025,9,10,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
2025,9,11,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
2025,9,12,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
2025,9,13,47c47a450c637ee4492d34f30f206863,양평해장국방축점,한식
2025,9,14,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
2025,9,15,1b74f88b4aa047fcb22167c0b1d0d739,고메스퀘어파주직영점,전문음식
2025,9,16,498d0856cce0cb5f862aff0b2d18fcd5,쟈빠따,카페/찻집
2025,9,17,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
2025,9,18,0cb2f59c5401bae40a5c3d3b7357f77e,팥티오운정점,카페/찻집
2025,9,19,4b782d88bc6169887ab9283b0cc903c9,피스피스출판단지점,카페/찻집
2025,9,20,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
2025,9,21,bb8c205aeed63783628f06722babb912,수라한식뷔페,전문음식
2025,9,22,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2025,9,23,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
2025,9,24,bc18430336aea383199fd2b1fb97d906,도토리정원파주헤이리점,한식
2025,9,25,5585a33386cbad1fca06e666180969ee,르븨밀크본점,카페/찻집
2025,9,25,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
2025,9,27,d6879128bdfe90f89994a04b1775bf8f,청담추어정심학산점,한식
2025,9,28,b62dda58c79327c107d43dc30ba70ea0,바리루스,카페/찻집
2025,9,29,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
2025,9,30,af4f35cfdf6e6998842e33bf7a31330f,박가삼거리부대찌개,전문음식
2025,9,31,dbc9168a6a836218c8f16ca21ca69aab,말똥도넛디저트타운파주점,카페/찻집
2025,9,32,f255cab9336d02381065a097816d5f14,가드너스,카페/찻집
2025,9,33,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
2025,9,34,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
2025,9,35,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
2025,9,36,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
2025,9,37,96b3759a49fc73efddf7c74ce0c88188,아이노스,카페/찻집
2025,9,38,e73917451b61a1e04e71b2d45a2386de,콩밭뜰심학산점,한식
2025,9,39,79e0559e59fce163bddb83a89a263acd,달빛에구운고등어파주운정점,한식
2025,9,40,37f59296b4e9cad24e9bc1a562a5e5f7,애슐리퀸즈파주운정점,전문음식
2025,9,41,a248017b46acb6a04a5973c73c097c4b,막스시오지스페이스,카페/찻집
2025,9,42,a5f56696708a431401b65152a5c46c15,파주뼈칼국수교하제면소,한식
2025,9,43,45e14c930cf16d8b52f3578c7881e467,초마면가[중식],외국식
2025,9,44,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
2025,9,45,af37ee359c24e96d733f25297b172b9e,리파크,카페/찻집
2025,9,46,cbcf11a11d4483e4df3d13be179580c1,원조두지리매운탕본점,한식
2025,9,47,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
2025,9,48,1f4f693f7a8a67a751735a0629c4b9c9,샤브20파주운정점,전문음식
2025,9,49,eb0e176527018ed1872b057fc5a0ac42,청종나주곰탕파주본점,한식
2025,9,50,aa16957275037ade53e955570bb57ab9,문발애직화불백,한식
2025,9,51,ebb2420d413fa8b9bb75802b554ca422,궁중본영의정인절미떡집,간이음식
2025,9,52,39ecbaf1de6f5338b76011a027e4e99f,온더레일,카페/찻집
2025,9,53,a6f4edd7a93e34997d8d580de003a6a1,류재은베이커리본점,간이음식
2025,9,54,65519b689137e2e8134ce656738f6fb5,국물없는우동,외국식
2025,9,55,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
2025,9,56,60a6e729b516ac4d5beefe498c318762,파주방축골한우마을,한식
2025,9,57,874f6b4ffacf06fdcfa7f34a298f2b0f,샤브올데이파주동패점,전문음식
2025,9,58,2fba09bc89481d8b0307a2f3e59220d8,마롱리면사무소카페,카페/찻집
2025,9,59,f3dc5cd3046bf706ccef8ffc575b131b,커피공장103헤이리점,카페/찻집
2025,9,60,fd7d8928be0215068795e554cf4f0bbf,레드브릿지,카페/찻집
2025,9,61,2323d47699cc1882afcfca3a67684074,FILLMOOD,카페/찻집
2025,9,62,4327e43d3411589dfb7c574eb7756b92,투바비앙,카페/찻집
2025,9,62,c7854514c1ab5d213113de0aca09eaf1,심학산뜨락파주본점,한식
2025,9,64,67bed2bdc8ff02441344b37082edf397,교하정,한식
2025,9,65,ee1a0d56e766436beec174678b49d77b,삼고집파주점,한식
2025,9,66,491a66e11786052b37caf35aecd4e79b,해브펀카페베이커리,카페/찻집
2025,9,67,43db5493f2a1a61725d022dcb3922ba4,자반고파주점,한식
2025,9,68,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
2025,9,69,f1d0688fd5bc1157bed02c6affde01d7,심학산두부마을,한식
2025,9,70,55fa2365cf5a2c6bafa33d9d33859482,스타벅스파주가람점,카페/찻집
2025,9,71,cb4dda3224b3090fa21dc60a141c7d81,장수대,한식
2025,9,72,3c0a04317641aafee2b0933d53fc7cb4,심학산들꽃쌈밥,한식
2025,9,73,62138cde01f1ce7f817b2d68e203387d,황인용뮤직스페이스카메라타,카페/찻집
2025,9,74,cd7ef14bb56e71064a6de78abd95f8b1,샤브올데이파주봉일천점,전문음식
2025,9,75,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
2025,9,76,8abd20e849a08444ed3339238935e781,파주닭국수,한식
2025,9,77,062786a01fd2f46a693e0b991bf2366e,전주웰빙새알팥죽,간이음식
2025,9,78,e2ac1d950959aef853cd76c052f31db8,알단테,외국식
2025,9,79,6fbd5ff085952a5abac284b6883e30fa,밀크북,카페/찻집
2025,9,80,b12d343ed3413f45b85b97bc1d4f0a6d,육미향파주직영점,한식
2025,9,81,eee3cc9dd2174acb631ab9176a388c25,금송촌,한식
2025,9,82,b2ab9804ff1489ba2e7c6e63b240cd3f,심학산바베큐그릴,전문음식
2025,9,83,1eae1e01b893ef1e9909f6a5d2fea8f1,전국목장연합,한식
2025,9,84,94d94259d959192da408b4e7903981df,삼동소바파주운정점,외국식
2025,9,85,54c01714f7f14271b299cb73e3b53fa2,농가,한식
2025,9,86,99ef3e71d0216a46627398467c15a612,명륜진사갈비파주다율점,한식
2025,9,87,9a47e6d29414f4fc652f1e727b9d4c4d,모쿠슈라1호점,전문음식
2025,9,88,0fd354dbc0e1e8b44cd64761efa7d562,별난명태본점,한식
2025,9,89,52c607075a6901d9c6ffb28c4a3fc6af,연리희재,카페/찻집
2025,9,90,d6ec4b067b2617760949edcb3afd362b,KFC파주운정DI점,간이음식
2025,9,91,26921981a5fc301810ec16912467aaf5,스타벅스파주금릉역점,카페/찻집
2025,9,92,73725e5768d3000c3a48ee6b4b88ad44,부벽정평양만두,한식
2025,9,93,9c39c1f02eb51ccb4179b835441ef224,흑사당,카페/찻집
2025,9,94,9e99cc6d7f013a4c714293da463b295f,으뜸착한낙지문산본점,전문음식
2025,9,95,5dfa8092f22ad2728b6f2e7c2c47cd2c,능골매운탕,한식
2025,9,96,c8aa9fb29795d168ff6a2f14b4c1e774,갓잇파주야당점,외국식
2025,9,97,7f14a8a3a2dfc5f8a6e9f819be0dbdcd,운정골,한식
2025,9,98,339058995043bb0b0e60556070753379,산내음파주본점,한식
2025,9,99,f9a93a4fc062175e200f25c06373c532,언칼국수금촌본점,한식
2025,9,100,737857df34f7b244b683799e660d9fd7,심학산장어,전문음식
