year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,3,1,경기도,파주시,제3땅굴,36419,36419.0
2024,3,2,경기도,파주시,산머루농원,654,654.0
2024,3,3,경기도,파주시,헤이리예술마을,60,60.0
2024,3,4,경기도,파주시,벽초지수목원,41,41.0
2024,3,5,경기도,파주시,율곡선생유적지,38,38.0
2024,3,6,경기도,파주시,우농타조농장,33,33.0
2024,3,7,경기도,파주시,황포돛배,20,20.0
2024,3,8,경기도,파주시,황희선생유적지,17,17.0
2024,3,9,경기도,파주시,두루뫼박물관,5,5.0
2024,3,10,경기도,파주시,파주삼릉,3,3.0
