year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,12,1,경기도,파주시,제3땅굴,21653,21653.0
2024,12,2,경기도,파주시,산머루농원,221,221.0
2024,12,3,경기도,파주시,황포돛배,90,90.0
2024,12,4,경기도,파주시,헤이리예술마을,80,80.0
2024,12,5,경기도,파주시,율곡선생유적지,35,35.0
2024,12,6,경기도,파주시,우농타조농장,10,10.0
2024,12,7,경기도,파주시,영집궁시박물관,2,2.0
