year,month,순위,관광지ID,관광지명,분류
2025,2,1,f0ad8e376bda7b0a53c69207a42c4ea2,신세계프리미엄아울렛파주점,쇼핑몰
2025,2,2,28205aacab0912318ebe1d1331d29edc,롯데프리미엄아울렛파주점,쇼핑몰
2025,2,3,aef708dfe912d4f1d3406ba3e13f8e29,금촌역,교통시설
2025,2,4,e92345af217684562e5efed50a759b45,문산역,교통시설
2025,2,5,035abbfef151ec9c0b1af40615f719b1,헤이리예술마을,기타관광
2025,2,6,c7ac95f733903a098f4d8230d8a913eb,CGV파주야당,공연시설
2025,2,7,8a43068f6bfa2c01a05fe0ef8bfb3c82,운정역,교통시설
2025,2,8,5c34a4a6cbc89908e092403de0e7cc3c,평화누리,도시공원
2025,2,9,4620c27e44070de402de83dc11609bd2,파주역,교통시설
2025,2,10,d6c62dbdf762c441e488d42832e6da07,임진각,기타관광
2025,2,11,c6e84c1a2b1b50ce0d7695feae66f54b,플레이월드파주점,테마공원
2025,2,12,e8f4371db3097525813a8ac3deaa2093,마장호수출렁다리,기타관광
2025,2,13,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
2025,2,14,0a6f35411708fdb9548b8eb83005b60e,운정호수공원,도시공원
2025,2,15,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
2025,2,16,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
2025,2,17,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
2025,2,18,3c89df4eef0302e40dbdd5832e262fe5,프로방스,기타관광
2025,2,19,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
2025,2,20,c664700bd14e49b091436d84378c0391,케이힐스더테라스,호텔
2025,2,21,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,육상레저스포츠
2025,2,22,0ef8b4527ee20b9330955f845ec78ed5,파크뷰테라스,호텔
2025,2,23,83beb24d558e448e6cbb3ba4fdfbf377,보광사,종교성지
2025,2,24,b1b7fe84a7d62a2e75e88e09276be6c0,임진각평화누리캠핑장,캠핑
2025,2,25,c1816c5022f03ebfd494cbdac2b4814a,파주CC,육상레저스포츠
2025,2,26,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
2025,2,27,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
2025,2,28,00d198d86f7024b1d0a696295f668978,운정가구단지,기타쇼핑시설
2025,2,29,c51eb841064b037c07bd8e512733ba07,초리골눈썰매장,육상레저스포츠
2025,2,30,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,테마공원
2025,2,31,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
2025,2,31,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
2025,2,33,a91da1956b3b8924da77f30f09309756,국립민속박물관파주,전시시설
2025,2,34,73f74f135bf285175b3a93632caa762a,점핑몬스터운정직영점,테마공원
2025,2,35,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,육상레저스포츠
2025,2,35,b2301498351ebc3feb62d0487ceff6fb,롯데시네마파주롯데아울렛,공연시설
2025,2,37,1ce722f6c6fefa534664cfabb2019f22,서서울CC,육상레저스포츠
2025,2,38,307907077a1e7acd84d64e9267f1db1c,파주시민회관소공연장,공연시설
