year,month,시군구명,시도명,관광지명,구분
2024,8,파주시,경기도,반구정과 황희선생유적지,역사관광지
2024,8,파주시,경기도,운정체육공원,휴양관광지
2024,8,파주시,경기도,모산목장,체험관광지
2024,8,파주시,경기도,도라산 평화공원,역사관광지
2024,8,파주시,경기도,파주CC,육상 레포츠
2024,8,파주시,경기도,네이처스파,휴양관광지
2024,8,파주시,경기도,옛날시골밥상,음식점
2024,8,파주시,경기도,도라산역,역사관광지
2024,8,파주시,경기도,릿지베이커리카페,음식점
2024,8,파주시,경기도,캠핑바베큐 워라벨,음식점
2024,8,파주시,경기도,뮌스터담,음식점
2024,8,파주시,경기도,파주이이유적,역사관광지
2024,8,파주시,경기도,공릉관광지캠핑장,육상 레포츠
2024,8,파주시,경기도,동화힐링캠프 글램핑,육상 레포츠
2024,8,파주시,경기도,파주장단콩웰빙마루,휴양관광지
2024,8,파주시,경기도,더화이트버치,음식점
2024,8,파주시,경기도,박달산(파주),자연관광지
2024,8,파주시,경기도,아시아출판문화정보센터,건축/조형물
2024,8,파주시,경기도,파주 DMZ 곤돌라,역사관광지
2024,8,파주시,경기도,헤이리무장애노을숲길,휴양관광지
2024,8,파주시,경기도,오백년누룽지백숙 본점,음식점
2024,8,파주시,경기도,덕진산성,역사관광지
2024,8,파주시,경기도,자유로레져 바다낚시터,수상 레포츠
2024,8,파주시,경기도,파주라기파크,문화시설
2024,8,파주시,경기도,업스테어 키친,음식점
2024,8,파주시,경기도,열화당책박물관,문화시설
2024,8,파주시,경기도,회싸나이 운정역점,음식점
2024,8,파주시,경기도,파주문화원,문화시설
2024,8,파주시,경기도,파주쇠꼴마을고고캠핑장,육상 레포츠
2024,8,파주시,경기도,파평체육공원,휴양관광지
2024,8,파주시,경기도,교하스카이승마클럽,육상 레포츠
2024,8,파주시,경기도,초담추어탕,음식점
2024,8,파주시,경기도,파주돌짜장,음식점
2024,8,파주시,경기도,심학산 둘레길,육상 레포츠
2024,8,파주시,경기도,파주출판단지근린공원,휴양관광지
2024,8,파주시,경기도,문산자유시장,쇼핑
