year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,6,1,경기도,파주시,제3땅굴,34118,34118.0
2024,6,2,경기도,파주시,황포돛배,725,725.0
2024,6,3,경기도,파주시,산머루농원,541,541.0
2024,6,4,경기도,파주시,율곡선생유적지,83,83.0
2024,6,5,경기도,파주시,헤이리예술마을,80,80.0
2024,6,6,경기도,파주시,벽초지수목원,51,51.0
2024,6,7,경기도,파주시,우농타조농장,23,23.0
2024,6,8,경기도,파주시,황희선생유적지,2,2.0
