year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,11,1,경기도,파주시,제3땅굴,28304,28304.0
2024,11,2,경기도,파주시,황포돛배,401,401.0
2024,11,3,경기도,파주시,산머루농원,325,325.0
2024,11,4,경기도,파주시,율곡선생유적지,172,172.0
2024,11,5,경기도,파주시,헤이리예술마을,100,100.0
2024,11,6,경기도,파주시,우농타조농장,45,45.0
2024,11,7,경기도,파주시,황희선생유적지,6,6.0
2024,11,8,경기도,파주시,파주장릉,3,3.0
