year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,7,1,경기도,파주시,제3땅굴,19816,19816.0
2024,7,2,경기도,파주시,산머루농원,500,500.0
2024,7,3,경기도,파주시,황포돛배,272,272.0
2024,7,4,경기도,파주시,헤이리예술마을,170,170.0
2024,7,5,경기도,파주시,우농타조농장,38,38.0
2024,7,6,경기도,파주시,율곡선생유적지,34,34.0
2024,7,7,경기도,파주시,벽초지수목원,19,19.0
2024,7,8,경기도,파주시,영집궁시박물관,10,10.0
2024,7,9,경기도,파주시,황희선생유적지,2,2.0
