year,month,순위,관광지ID,업소명,분류
2025,8,1,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
2025,8,2,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
2025,8,3,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
2025,8,4,0cb2f59c5401bae40a5c3d3b7357f77e,팥티오운정점,카페/찻집
2025,8,5,5e768534b8f8c34d3eaa9bcf52c3e004,모쿠슈라2호점,카페/찻집
2025,8,6,498d0856cce0cb5f862aff0b2d18fcd5,쟈빠따,카페/찻집
2025,8,7,394096aab09672b056bebd8be9a0918f,아레볼,카페/찻집
2025,8,8,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
2025,8,9,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
2025,8,10,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
2025,8,11,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
2025,8,12,37f59296b4e9cad24e9bc1a562a5e5f7,애슐리퀸즈파주운정점,전문음식
2025,8,13,d6879128bdfe90f89994a04b1775bf8f,청담추어정심학산점,한식
2025,8,14,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
2025,8,15,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2025,8,16,1b74f88b4aa047fcb22167c0b1d0d739,고메스퀘어파주직영점,전문음식
2025,8,17,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
2025,8,18,874f6b4ffacf06fdcfa7f34a298f2b0f,샤브올데이파주동패점,전문음식
2025,8,19,491a66e11786052b37caf35aecd4e79b,해브펀카페베이커리,카페/찻집
2025,8,20,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
2025,8,21,b62dda58c79327c107d43dc30ba70ea0,바리루스,카페/찻집
2025,8,22,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
2025,8,23,4b782d88bc6169887ab9283b0cc903c9,피스피스출판단지점,카페/찻집
2025,8,24,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
2025,8,25,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
2025,8,26,94d94259d959192da408b4e7903981df,삼동소바파주운정점,외국식
2025,8,27,1f4f693f7a8a67a751735a0629c4b9c9,샤브20파주운정점,전문음식
2025,8,28,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
2025,8,29,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
2025,8,30,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
2025,8,31,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
2025,8,32,bc18430336aea383199fd2b1fb97d906,도토리정원파주헤이리점,한식
2025,8,33,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
2025,8,34,5585a33386cbad1fca06e666180969ee,르븨밀크본점,카페/찻집
2025,8,35,e73917451b61a1e04e71b2d45a2386de,콩밭뜰심학산점,한식
2025,8,35,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
2025,8,37,aa16957275037ade53e955570bb57ab9,문발애직화불백,한식
2025,8,38,50e38667c02a4a8d1a977fe185fe70c1,정동파주점,전문음식
2025,8,39,63250e730c2d13cbe6ebb5bf7f9f7e0b,소문난팔당냉면,한식
2025,8,40,67bed2bdc8ff02441344b37082edf397,교하정,한식
2025,8,41,bb8c205aeed63783628f06722babb912,수라한식뷔페,전문음식
2025,8,42,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
2025,8,43,55fa2365cf5a2c6bafa33d9d33859482,스타벅스파주가람점,카페/찻집
2025,8,44,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
2025,8,45,5384b6a1aad0a2c1b307624f937c8a4e,따순기미,카페/찻집
2025,8,46,b12d343ed3413f45b85b97bc1d4f0a6d,육미향파주직영점,한식
2025,8,47,96b3759a49fc73efddf7c74ce0c88188,아이노스,카페/찻집
2025,8,48,99ef3e71d0216a46627398467c15a612,명륜진사갈비파주다율점,한식
2025,8,49,dbc9168a6a836218c8f16ca21ca69aab,말똥도넛디저트타운파주점,카페/찻집
2025,8,50,cd7ef14bb56e71064a6de78abd95f8b1,샤브올데이파주봉일천점,전문음식
2025,8,51,c74645e90ade27a10d6be0b7dbc0c864,오실장강남면옥운정점,한식
2025,8,51,e45e5ffaf1eb88018290c542fb9b7b40,강릉해변메밀막국수,한식
2025,8,53,d6ec4b067b2617760949edcb3afd362b,KFC파주운정DI점,간이음식
2025,8,54,9378870ab59a6c1680f511fc321345f3,도미노피자파주교하점,간이음식
2025,8,55,af4f35cfdf6e6998842e33bf7a31330f,박가삼거리부대찌개,전문음식
2025,8,56,45e14c930cf16d8b52f3578c7881e467,초마면가[중식],외국식
2025,8,57,f255cab9336d02381065a097816d5f14,가드너스,카페/찻집
2025,8,58,446564ed4b13c8331a4a3163ad6f8910,봄담아파주운정점,전문음식
2025,8,59,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
2025,8,60,a248017b46acb6a04a5973c73c097c4b,막스시오지스페이스,카페/찻집
2025,8,61,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
2025,8,62,f3dc5cd3046bf706ccef8ffc575b131b,커피공장103헤이리점,카페/찻집
2025,8,63,c8aa9fb29795d168ff6a2f14b4c1e774,갓잇파주야당점,외국식
2025,8,64,eaecebf3127012c84fc7822cf5b2be9c,심슨더스파이스,외국식
2025,8,65,7f14a8a3a2dfc5f8a6e9f819be0dbdcd,운정골,한식
2025,8,66,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
2025,8,67,f063500256a2d5e1d016e053f6234141,소담촌파주운정역점,전문음식
2025,8,68,cb4dda3224b3090fa21dc60a141c7d81,장수대,한식
2025,8,69,40a1fbfb5057863de6e260003c7d5998,버거킹파주야당역점,간이음식
2025,8,70,f9a93a4fc062175e200f25c06373c532,언칼국수금촌본점,한식
2025,8,71,b2ab9804ff1489ba2e7c6e63b240cd3f,심학산바베큐그릴,전문음식
2025,8,72,9c39c1f02eb51ccb4179b835441ef224,흑사당,카페/찻집
2025,8,72,62e6ed6a5c9af904e818b66323208f6e,온오프카페,카페/찻집
2025,8,74,2fba09bc89481d8b0307a2f3e59220d8,마롱리면사무소카페,카페/찻집
2025,8,75,5abd935f9b4653331f8118e8e9e4e009,모아냉면,한식
2025,8,75,a5f56696708a431401b65152a5c46c15,파주뼈칼국수교하제면소,한식
2025,8,77,62845268b51eb32358bb7cf6d4746599,안동각[중식],외국식
2025,8,78,10c0ac494458f47fbf7750a8a517e01f,나능이능이버섯백숙파주문발점,한식
2025,8,79,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
2025,8,80,2323d47699cc1882afcfca3a67684074,FILLMOOD,카페/찻집
2025,8,80,e92b3037fbad344c39466a075aa0e144,운정시래기화덕생선구이,한식
2025,8,82,6aa807e94cfa04e6c490b1664472a63f,도미노피자파주운정점,간이음식
2025,8,83,a5f8134f343d8acfd991a879c71c284d,이장님밥상,한식
2025,8,84,65519b689137e2e8134ce656738f6fb5,국물없는우동,외국식
2025,8,85,6fbd5ff085952a5abac284b6883e30fa,밀크북,카페/찻집
2025,8,86,3c0a04317641aafee2b0933d53fc7cb4,심학산들꽃쌈밥,한식
2025,8,87,85431dc00bef348dba4946ee8fe8de8e,시골향기파주점,한식
2025,8,88,26921981a5fc301810ec16912467aaf5,스타벅스파주금릉역점,카페/찻집
2025,8,89,c277debb2a1ea408f340b48151e39b92,파라프라경기북부점,전문음식
2025,8,89,a0d143a3adba72df99b503c4099f7592,밀팟운정,카페/찻집
2025,8,91,1eae1e01b893ef1e9909f6a5d2fea8f1,전국목장연합,한식
2025,8,92,7e946d1c2c804d0b43e484c8e468bced,스타벅스파주교하점,카페/찻집
2025,8,93,43db5493f2a1a61725d022dcb3922ba4,자반고파주점,한식
2025,8,94,c6dd9da0aa92aa74264ff73dcebfafd7,버거킹파주동패점,간이음식
2025,8,95,e2ac1d950959aef853cd76c052f31db8,알단테,외국식
2025,8,96,8cab7cc389266412124b71fbcde00618,바그운정점,간이음식
2025,8,97,61c4283dc0e8e08c7cef20039877abad,투썸플레이스파주다율점,카페/찻집
2025,8,97,c3c2e4e6bf13e664d0affbf723dd14ae,초계탕,한식
2025,8,99,850f95e73ff69b5b0dd61f8bd002eee7,오두산막국수본점,한식
2025,8,100,eee3cc9dd2174acb631ab9176a388c25,금송촌,한식
