year,month,순위,광역지자체명,기초지자체명,관광지명,입장객수,입장객 수 총계
2024,9,1,경기도,파주시,제3땅굴,30342,30342.0
2024,9,2,경기도,파주시,산머루농원,741,741.0
2024,9,3,경기도,파주시,황포돛배,315,315.0
2024,9,4,경기도,파주시,헤이리예술마을,200,200.0
2024,9,5,경기도,파주시,벽초지수목원,92,92.0
2024,9,6,경기도,파주시,율곡선생유적지,47,47.0
2024,9,7,경기도,파주시,우농타조농장,23,23.0
2024,9,8,경기도,파주시,황희선생유적지,6,6.0
