year,month,순위,관광지ID,업소명,분류
2024,4,1,3b6e33ee7e35b5a32d5f48f820a2cd7d,쿠우쿠우파주운정점,전문음식
2024,4,2,5e768534b8f8c34d3eaa9bcf52c3e004,모쿠슈라2호점,카페/찻집
2024,4,3,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
2024,4,4,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
2024,4,5,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
2024,4,6,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
2024,4,7,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
2024,4,8,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2024,4,9,394096aab09672b056bebd8be9a0918f,아레볼,카페/찻집
2024,4,10,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
2024,4,11,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
2024,4,12,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
2024,4,13,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
2024,4,14,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
2024,4,15,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
2024,4,16,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
2024,4,17,f063500256a2d5e1d016e053f6234141,소담촌파주운정역점,전문음식
2024,4,18,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
2024,4,19,2539e333aa03d1c09bbfad6e8545423b,키누카누파주야당점,전문음식
2024,4,20,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
2024,4,21,2aa3609360bea13f635a5f7bf91ea318,무고레,한식
2024,4,22,99ef3e71d0216a46627398467c15a612,명륜진사갈비파주다율점,한식
2024,4,23,491a66e11786052b37caf35aecd4e79b,해브펀카페베이커리,카페/찻집
2024,4,24,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
2024,4,25,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
2024,4,26,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
2024,4,27,0cb2f59c5401bae40a5c3d3b7357f77e,팥티오운정점,카페/찻집
2024,4,28,2fba09bc89481d8b0307a2f3e59220d8,마롱리면사무소카페,카페/찻집
2024,4,29,b62dda58c79327c107d43dc30ba70ea0,바리루스,카페/찻집
2024,4,30,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
2024,4,31,dbc9168a6a836218c8f16ca21ca69aab,말똥도넛디저트타운파주점,카페/찻집
2024,4,32,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
2024,4,33,270e5486156b5ee1bece014a52b733a8,청담토종순대국가온점,한식
2024,4,34,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
2024,4,35,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
2024,4,36,4b782d88bc6169887ab9283b0cc903c9,피스피스출판단지점,카페/찻집
2024,4,37,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
2024,4,38,95acd56ce59b557df4d1940dd740cd1a,라플란드,카페/찻집
2024,4,39,f255cab9336d02381065a097816d5f14,가드너스,카페/찻집
2024,4,40,d6ec4b067b2617760949edcb3afd362b,KFC파주운정DI점,간이음식
2024,4,41,f316eb563415769d11e988905cf8062e,207FEET파주본점,카페/찻집
2024,4,42,55fa2365cf5a2c6bafa33d9d33859482,스타벅스파주가람점,카페/찻집
2024,4,43,bb8c205aeed63783628f06722babb912,수라한식뷔페,전문음식
2024,4,44,af4f35cfdf6e6998842e33bf7a31330f,원조삼거리부대찌개,전문음식
2024,4,45,47c47a450c637ee4492d34f30f206863,양평해장국방축점,한식
2024,4,46,96b3759a49fc73efddf7c74ce0c88188,아이노스,카페/찻집
2024,4,47,fd7d8928be0215068795e554cf4f0bbf,레드브릿지,카페/찻집
2024,4,48,3c0a04317641aafee2b0933d53fc7cb4,심학산들꽃쌈밥,한식
2024,4,48,c7854514c1ab5d213113de0aca09eaf1,심학산뜨락,한식
2024,4,50,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
2024,4,51,0c4f8087d5e729f932f22a1825a5f025,중원각[일식],외국식
2024,4,52,67bed2bdc8ff02441344b37082edf397,교하정,한식
2024,4,53,c493373bf7c1c2109194db43f36af142,신솥해장국&돼지국밥,한식
2024,4,54,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
2024,4,55,63250e730c2d13cbe6ebb5bf7f9f7e0b,소문난팔당냉면,한식
2024,4,55,ad88f58b3dbd5078c37a8b4106173c41,곤트란쉐리에파주점,간이음식
2024,4,57,26921981a5fc301810ec16912467aaf5,스타벅스파주금릉역점,카페/찻집
2024,4,58,52c607075a6901d9c6ffb28c4a3fc6af,연리희재,카페/찻집
2024,4,59,a5f56696708a431401b65152a5c46c15,파주뼈칼국수교하제면소,한식
2024,4,60,2323d47699cc1882afcfca3a67684074,FILLMOOD,카페/찻집
2024,4,61,eaecebf3127012c84fc7822cf5b2be9c,심슨더스파이스,외국식
2024,4,62,e1ad4bb422c4422e405c2b422b431707,브런치빈파주점,전문음식
2024,4,63,f85e3aabe42aea59f78bb286eddd44ca,미꼬담파주운정점 [한식],한식
2024,4,64,40a1fbfb5057863de6e260003c7d5998,버거킹파주야당역점,간이음식
2024,4,65,8abd20e849a08444ed3339238935e781,파주닭국수,한식
2024,4,66,65519b689137e2e8134ce656738f6fb5,국물없는우동,외국식
2024,4,67,7f14a8a3a2dfc5f8a6e9f819be0dbdcd,운정골,한식
2024,4,68,d3fe3176f07e255a09046935344d9f67,원두막본점,한식
2024,4,69,0fd354dbc0e1e8b44cd64761efa7d562,별난명태본점,한식
2024,4,69,e45e5ffaf1eb88018290c542fb9b7b40,강릉해변메밀막국수,한식
2024,4,69,62845268b51eb32358bb7cf6d4746599,안동각,외국식
2024,4,72,f9a93a4fc062175e200f25c06373c532,언칼국수금촌본점,한식
2024,4,73,cb4dda3224b3090fa21dc60a141c7d81,장수대,한식
2024,4,74,39ecbaf1de6f5338b76011a027e4e99f,온더레일,카페/찻집
2024,4,75,ee1a0d56e766436beec174678b49d77b,삼고집파주점,한식
2024,4,76,cbcf11a11d4483e4df3d13be179580c1,원조두지리매운탕본점,한식
2024,4,76,9e99cc6d7f013a4c714293da463b295f,으뜸착한낙지문산본점,전문음식
2024,4,78,ebb2420d413fa8b9bb75802b554ca422,궁중영의정인절미떡집,간이음식
2024,4,79,cd680219093543ce5127aa9012ca38c7,SUBWAY야당역점,간이음식
2024,4,80,8388c44321d9e5659df7cee7807f10db,메주꽃[한식],한식
2024,4,81,79f4ee5233bc31faf2985da29015e9fb,버거킹파주운정점,간이음식
2024,4,82,e79c18296e95a9b22cdb20c0d4f5649e,소풍농월,카페/찻집
2024,4,83,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
2024,4,84,60a6e729b516ac4d5beefe498c318762,파주방축골한우마을,한식
2024,4,85,49f0135e7f9c9fb983305786120295df,스타벅스파주운정점,카페/찻집
2024,4,86,f3dc5cd3046bf706ccef8ffc575b131b,커피공장103헤이리점,카페/찻집
2024,4,87,5abd935f9b4653331f8118e8e9e4e009,모아냉면,한식
2024,4,88,4e54dfa321248f2ad796e7aabd84bb3b,조리샘농원가든,전문음식
2024,4,88,850f95e73ff69b5b0dd61f8bd002eee7,오두산막국수본점,한식
2024,4,90,737857df34f7b244b683799e660d9fd7,심학산장어,전문음식
2024,4,90,1cbb7831fd6c72632382e3e79e9a1fec,소플러스운정점,한식
2024,4,92,eee3cc9dd2174acb631ab9176a388c25,금송촌,한식
2024,4,92,1ffda2dbefd704ecc11c40c1fd6b0c88,폴렌베이커리,간이음식
2024,4,92,6fbd5ff085952a5abac284b6883e30fa,밀크북,카페/찻집
2024,4,95,658e5ce0616c78221ec181ba67ad3bc6,망향비빔국수파주점,한식
2024,4,96,8c1fc94e7f3443197175039dd601232b,임꺽정한우마을,한식
2024,4,97,07b79adbd6e814c6dce700e39c882d91,청이네청도미나리삼겹,한식
2024,4,98,5dfa8092f22ad2728b6f2e7c2c47cd2c,능골매운탕,한식
2024,4,99,cbad36f24558051b861a977c1832d63d,아리아1968,카페/찻집
2024,4,100,e43199f650d1139ac2776c4f3916a827,돈까스클럽파주운정점,전문음식
