year,month,순위,관광지ID,업소명,분류
2024,7,1,75900729997344cac1b4cd73c5726081,강남면옥파주점,한식
2024,7,2,f79e99e78f8ac4ad4e24a31feb5561a9,나인블럭프로방스점,카페/찻집
2024,7,3,ca5d69dee48c1b93461ebc8491b6184f,문지리535,카페/찻집
2024,7,4,27e998ff4d9087a557a7cc396ed375ca,행운식당,한식
2024,7,5,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
2024,7,6,658e5ce0616c78221ec181ba67ad3bc6,망향비빔국수파주점,한식
2024,7,7,5e768534b8f8c34d3eaa9bcf52c3e004,모쿠슈라2호점,카페/찻집
2024,7,8,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
2024,7,9,28d7a50d3fd33759c9bd944ffbd1d912,나인블럭출판도시점,카페/찻집
2024,7,10,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
2024,7,11,3ffe628599d51a8a9a8fd8fa0be8e4ab,심학산닭갈비,전문음식
2024,7,12,357f0f3a1ef39f5f06dde3f2f6cc593e,뮌스터담,카페/찻집
2024,7,13,dc91f41363b38f876d1d0c19886e3736,심학산풍천장어,전문음식
2024,7,14,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
2024,7,15,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
2024,7,16,dbc9168a6a836218c8f16ca21ca69aab,말똥도넛디저트타운파주점,카페/찻집
2024,7,17,ce7f2e6923ff447a75b738b135f4e1a2,바윗재 백숙,한식
2024,7,18,9a365285c5cef5010a2e613e614a8134,홍익돈까스파주금릉점,전문음식
2024,7,19,7aba26ed85970c7ccba432d773e0e364,이가덕보갈비탕갈비찜본점,한식
2024,7,20,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
2024,7,21,c3ce179673329f9f3c80fa57913ad561,레드파이프,카페/찻집
2024,7,22,394096aab09672b056bebd8be9a0918f,아레볼,카페/찻집
2024,7,23,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
2024,7,24,ee1a0d56e766436beec174678b49d77b,삼고집파주점,한식
2024,7,25,47c47a450c637ee4492d34f30f206863,양평해장국방축점,한식
2024,7,26,88b17d5840bb78d7e5cc0458f6cc9c89,송원[중식],외국식
2024,7,27,ff34f0c57cca2728fd5a774ea4967f84,인도레스토랑그레이,외국식
2024,7,28,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
2024,7,29,f1e8ba9c32762d877d843e75057326e8,광릉불고기심학산점,한식
2024,7,30,3b6e33ee7e35b5a32d5f48f820a2cd7d,쿠우쿠우파주운정점,전문음식
2024,7,31,38e3b7895aa597b33742dc562c85c9ce,명륜진사갈비파주문산점,한식
2024,7,32,c00cb8f6714e8aadacc2e58fd010693e,산내칡냉면,한식
2024,7,33,af37ee359c24e96d733f25297b172b9e,리파크,카페/찻집
2024,7,34,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
2024,7,35,62138cde01f1ce7f817b2d68e203387d,황인용뮤직스페이스카메라타,카페/찻집
2024,7,36,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2024,7,37,97f740b29826eedc2af0f763bc6dae9d,일산교자파주점,한식
2024,7,38,c5628864d7304f1e91d282d9db770aa4,한메,한식
2024,7,39,838caf387737161fa7f892dbef6d2a88,다리목옻닭,한식
2024,7,40,fd7d8928be0215068795e554cf4f0bbf,레드브릿지,카페/찻집
2024,7,41,f255cab9336d02381065a097816d5f14,가드너스,카페/찻집
2024,7,42,01fa0d4bb28d5413cd915c9310070430,소솜,카페/찻집
2024,7,43,0a523af3b049c95f180988fd052d9eb3,브릭루즈,카페/찻집
2024,7,44,f9ab148ed48809e8c32941f3e2afb592,복많네해물칼국수파주출판단지본점,한식
2024,7,45,95acd56ce59b557df4d1940dd740cd1a,라플란드,카페/찻집
2024,7,46,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
2024,7,46,8abd20e849a08444ed3339238935e781,파주닭국수,한식
2024,7,48,498d0856cce0cb5f862aff0b2d18fcd5,쟈빠따,카페/찻집
2024,7,48,e3f43830c6f955670f2cf2a12d9328bd,봉일천순대국,한식
2024,7,50,4b782d88bc6169887ab9283b0cc903c9,피스피스출판단지점,카페/찻집
2024,7,51,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
2024,7,52,3c0a04317641aafee2b0933d53fc7cb4,심학산들꽃쌈밥,한식
2024,7,53,75b160c3097c65053a28b4169226ece7,생선굽는마을,한식
2024,7,54,65519b689137e2e8134ce656738f6fb5,국물없는우동,외국식
2024,7,54,a9e0054d7478b71d1e8b6d6d6eef8a65,엄니밥상,전문음식
2024,7,56,1da2b8cd21c2120c64604e65662c95e0,스타벅스파주문산DT점,카페/찻집
2024,7,57,a5f56696708a431401b65152a5c46c15,파주뼈칼국수교하제면소,한식
2024,7,58,3aa4137edfe44b3feb9f8d1411e8b47a,진돈까스,전문음식
2024,7,59,c3c2e4e6bf13e664d0affbf723dd14ae,초계탕,한식
2024,7,60,1d2e9e181274168d9129f597d54d9709,이디야커피파주목동점,카페/찻집
2024,7,61,f316eb563415769d11e988905cf8062e,207FEET파주본점,카페/찻집
2024,7,62,cbcf11a11d4483e4df3d13be179580c1,원조두지리매운탕본점,한식
2024,7,63,491a66e11786052b37caf35aecd4e79b,해브펀카페베이커리,카페/찻집
2024,7,64,2539e333aa03d1c09bbfad6e8545423b,키누카누파주야당점,전문음식
2024,7,65,6d86a55b4ceb75c83dd30b3de4231062,너른마당,전문음식
2024,7,66,b62dda58c79327c107d43dc30ba70ea0,바리루스,카페/찻집
2024,7,67,bb8c205aeed63783628f06722babb912,수라한식뷔페,전문음식
2024,7,68,1e14df4a910071e7d5476894d039c67d,명륜진사갈비파주운정점,한식
2024,7,69,ee4c879b9eaa93d2311e6bbcee5c632a,파주불백,한식
2024,7,70,8060adcdba89d95fe00d9ad9fe1a2f84,행복한통오리,전문음식
2024,7,71,37f59296b4e9cad24e9bc1a562a5e5f7,애슐리퀸즈파주운정점,전문음식
2024,7,72,af4f35cfdf6e6998842e33bf7a31330f,원조삼거리부대찌개,전문음식
2024,7,73,5585a33386cbad1fca06e666180969ee,르븨밀크본점,카페/찻집
2024,7,73,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
2024,7,75,ff14b9954b32f0fec65f89b17f53d223,메가커피파주봉일천점,카페/찻집
2024,7,75,807bfe1c1fefdf8be0fcf8760b367000,부용장어,전문음식
2024,7,77,1f4f693f7a8a67a751735a0629c4b9c9,샤브20파주운정점,전문음식
2024,7,77,737857df34f7b244b683799e660d9fd7,심학산장어,전문음식
2024,7,79,0cb2f59c5401bae40a5c3d3b7357f77e,팥티오운정점,카페/찻집
2024,7,80,eb0e176527018ed1872b057fc5a0ac42,청종나주곰탕파주본점,한식
2024,7,81,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
2024,7,82,96b3759a49fc73efddf7c74ce0c88188,아이노스,카페/찻집
2024,7,83,2323d47699cc1882afcfca3a67684074,FILLMOOD,카페/찻집
2024,7,84,a6f4edd7a93e34997d8d580de003a6a1,류재은베이커리본점,간이음식
2024,7,85,850f95e73ff69b5b0dd61f8bd002eee7,오두산막국수본점,한식
2024,7,86,48778025abcee3befe4a1e09d50a2545,마장호수가든,한식
2024,7,87,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
2024,7,88,e9fccd90097c65312c56d9147bb8eac0,육대장 파주문산,한식
2024,7,89,5dfa8092f22ad2728b6f2e7c2c47cd2c,능골매운탕,한식
2024,7,90,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
2024,7,90,60a6e729b516ac4d5beefe498c318762,파주방축골한우마을,한식
2024,7,92,62af24f8259fc396531fbca5512c3f57,애룡산장,한식
2024,7,92,1ee674294fb3728c3c31285fc211605c,더브릭하우스73,카페/찻집
2024,7,94,174a3e4259aead0f3aa7d48fd04b67c5,자유로멍놀러와,카페/찻집
2024,7,95,3661378c7520c856ef620277b7904527,홍부생고기,한식
2024,7,96,f1d0688fd5bc1157bed02c6affde01d7,심학산두부마을,한식
2024,7,97,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
2024,7,98,9eeaee54f8718ed4d949e9c979edf497,등촌샤브칼국수운정점,전문음식
2024,7,98,4596d9864e2347dd29da3feb1d081af0,24시전주명가콩나물국밥운정목동동점,한식
2024,7,100,c7854514c1ab5d213113de0aca09eaf1,심학산뜨락,한식
