year,month,시군구명,시도명,관광지명,구분
2024,9,파주시,경기도,사파리 체험 테마파크,휴양관광지
2024,9,파주시,경기도,감악산(파주),자연관광지
2024,9,파주시,경기도,산에들에,음식점
2024,9,파주시,경기도,옛날시골밥상,음식점
2024,9,파주시,경기도,공릉관광지캠핑장,육상 레포츠
2024,9,파주시,경기도,파주 맛고을 음식문화거리,체험관광지
2024,9,파주시,경기도,영국군 설마리전투 추모공원,휴양관광지
2024,9,파주시,경기도,파평체육공원,휴양관광지
2024,9,파주시,경기도,학교안풍경캠핑장,육상 레포츠
2024,9,파주시,경기도,서울액션스쿨 (마샬아트센터),육상 레포츠
2024,9,파주시,경기도,수라한식뷔페,음식점
2024,9,파주시,경기도,삼고집 파주점,음식점
2024,9,파주시,경기도,자유로자동차극장,문화시설
2024,9,파주시,경기도,초리 포레스트,육상 레포츠
2024,9,파주시,경기도,파주놀이구름,체험관광지
2024,9,파주시,경기도,장산전망대,건축/조형물
2024,9,파주시,경기도,광탄낚시레저타운,수상 레포츠
2024,9,파주시,경기도,서원밸리 컨트리클럽,육상 레포츠
2024,9,파주시,경기도,퇴골계곡,자연관광지
2024,9,파주시,경기도,릿지베이커리카페,음식점
2024,9,파주시,경기도,보광사계곡,자연관광지
2024,9,파주시,경기도,도라산역,역사관광지
2024,9,파주시,경기도,쇠꼴마을,체험관광지
2024,9,파주시,경기도,운정체육공원,휴양관광지
2024,9,파주시,경기도,느티나무그늘아래캠핑장,육상 레포츠
2024,9,파주시,경기도,보광사(파주),역사관광지
