업종중분류명,지역명,비율
음식,인천광역시 서구,49.0
문화관광,인천광역시 서구,17.0
레저스포츠,인천광역시 서구,14.0
쇼핑,인천광역시 서구,11.8
기타관광,인천광역시 서구,3.2
숙박,인천광역시 서구,2.9
자연관광,인천광역시 서구,1.6
역사관광,인천광역시 서구,0.3
체험관광,인천광역시 서구,0.1
