업종중분류명,지역명,비율
기타관광,대구광역시 동구,27.8
쇼핑,대구광역시 동구,26.5
음식,대구광역시 동구,25.5
문화관광,대구광역시 동구,7.5
숙박,대구광역시 동구,7.2
역사관광,대구광역시 동구,2.9
레저스포츠,대구광역시 동구,1.1
자연관광,대구광역시 동구,0.8
체험관광,대구광역시 동구,0.6
