업종중분류명,지역명,비율
음식,경기도 파주시,35.8
쇼핑,경기도 파주시,18.1
기타관광,경기도 파주시,16.6
문화관광,경기도 파주시,12.5
레저스포츠,경기도 파주시,9.9
숙박,경기도 파주시,3.8
역사관광,경기도 파주시,1.6
자연관광,경기도 파주시,1.3
체험관광,경기도 파주시,0.3
