순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,헤이리예술마을,202012,200,200.0
2,경기도,파주시,제3땅굴,202012,184,184.0
3,경기도,파주시,통일전망대,202012,15,15.0
4,경기도,파주시,우농타조농장,202012,9,9.0
5,경기도,파주시,파주장릉,202012,3,3.0
