순위,관광지ID,업소명,분류
1,e37b6ce6ac8684b377c1e37e473f5cc3,스타벅스파주야당DT점,카페/찻집
2,e8f4c954720c18756069c2b26c630d8f,이삭토스트파주운정이마트점,간이음식
3,40a1fbfb5057863de6e260003c7d5998,버거킹파주야당역점,간이음식
4,f3dd9d2c493abd09402d739ee3f659f5,KFC야당역점,간이음식
5,c63dd07550fcb253cdcc0b6b46c4c771,스타벅스파주야당역점,카페/찻집
6,49f0135e7f9c9fb983305786120295df,스타벅스파주운정점,카페/찻집
7,ea338bb9f87e70dfcda107be605208a6,훈장골파주점,한식
8,aaa87c86646f26fb6d2303ee3ca586a5,더티트렁크,카페/찻집
9,ff60878ce76ba222ffec402ec2429a12,버터킹빵공장,간이음식
10,096ec59e23009b0d50c60b4a3fda6a34,좋은날떡집,간이음식
11,4b7575d2a64ea3473880fe1838b6f3e2,갈릴리농원본관,전문음식
12,bad006bbedb44e6e4ef07895a314e7e1,앤드테라스파주점,카페/찻집
13,59f77746add04627f8f0895c5489fc78,평양손만두파주운정점,한식
14,26921981a5fc301810ec16912467aaf5,스타벅스파주금릉역점,카페/찻집
15,301a49db5cb084ebe041ff2f59c5714f,청산어죽,한식
16,f3dc5cd3046bf706ccef8ffc575b131b,커피공장103헤이리점,카페/찻집
16,c4c6a97335313bd7a9200dc0124abcac,샹배베이커리,간이음식
18,062786a01fd2f46a693e0b991bf2366e,전주웰빙새알팥죽,간이음식
19,ebb2420d413fa8b9bb75802b554ca422,궁중영의정인절미떡집,간이음식
19,811c4126a326250620de2e3d5ae16643,폴콘파주본점,카페/찻집
21,62d7b588d14fe671dc7b24c6e05fcd61,내사랑동까스,전문음식
22,af4f35cfdf6e6998842e33bf7a31330f,원조삼거리부대찌개,전문음식
23,d1cae4628d6d737dee9d2eece6703915,피자헛파주운정점,간이음식
24,a55248ebeba926e53528618f7ab6ac32,심학산도토리국수본점,한식
25,67bed2bdc8ff02441344b37082edf397,교하정,한식
25,7ef609196aaa77b9e05661c4c3ced6c9,조은도너츠,간이음식
25,1ffda2dbefd704ecc11c40c1fd6b0c88,폴렌베이커리,간이음식
28,f9a93a4fc062175e200f25c06373c532,언칼국수금촌본점,한식
28,9937912f9b69fd3801ca420f673c36a2,반구정나루터집,전문음식
28,e1ad4bb422c4422e405c2b422b431707,브런치빈운정점,전문음식
31,a50661623e52b9d46045b715166fcff8,회싸나이운정역점,전문음식
32,7046e3099bd4c3d0b249bed821f9d7c4,통일동산두부마을,전문음식
33,93369a122f2e7b1fd52b5ad9ebb4f875,버거킹금촌역점,간이음식
34,9108f498e83c548fa2d745f4d6b5a2f1,뇌조리국수집,한식
35,1eae1e01b893ef1e9909f6a5d2fea8f1,전국목장연합,한식
35,088fe4582c122099f82164a7fd11729f,신간짬뽕금촌점 [중식],외국식
37,8388c44321d9e5659df7cee7807f10db,메주꽃[한식],한식
37,0fd354dbc0e1e8b44cd64761efa7d562,별난명태본점,한식
39,f6e394726cd758459b5882f64c2c6337,금촌야식,한식
40,7f14a8a3a2dfc5f8a6e9f819be0dbdcd,운정골,한식
40,f1d0688fd5bc1157bed02c6affde01d7,심학산두부마을,한식
42,c9acc7fb5a210fd8436a18acf26b0a63,파주돌짜장[중식],외국식
43,6aa807e94cfa04e6c490b1664472a63f,도미노피자파주운정점,간이음식
44,e6ce3ea99bbf8c6ea1855aaaaa3676bb,개성손만두파주점,한식
44,eaecebf3127012c84fc7822cf5b2be9c,심슨더스파이스,외국식
46,c06ca8605bbeca778be9a90c591a0239,어원수산,전문음식
46,9e8fe09e49aa3b5bd371ab3d2fdff7c7,르시랑스,카페/찻집
48,e9eea85cdb0cb4b14741e59c36050b89,구복만두파주직영점,한식
48,d4004e722a8eb5e091ff110a364b5b94,육오짬뽕야당본점 [중식],외국식
50,0f84cd564fbb81d763cb9c7dc134b4c1,은하장[중식],외국식
51,f7ed8e249b1fc0a588e29b3b9dfac694,오아시스,외국식
52,4aef56b098e7250a15f9b0b00b8392a4,벙커힐파주점,전문음식
52,a9cef79b32f220fb8388088466bd10fa,피셔맨스키친파주운정점,외국식
54,ca766ec0aefdcdd74aa785e35ac4aa01,오야스미파주점,외국식
55,8abd20e849a08444ed3339238935e781,파주닭국수,한식
55,098eef7e2a6973760569e05fa8efdf2a,스타벅스파주금촌역점,카페/찻집
57,94c8a0816eb8e3c459e5cb59c2ceb150,아웃백스테이크하우스파주점,전문음식
58,a92b5f46ac324d622594f9442aa7e600,억부인국수집,한식
58,801148329936c8cf1ed883837663aba9,오누테,카페/찻집
58,3ae3d535ac54cc1b4ae406963c4c3a33,카페8794,카페/찻집
61,9378870ab59a6c1680f511fc321345f3,도미노피자파주교하점,간이음식
61,f79a54786ddb3e29c2a46bb176d28028,BHC운정가람점,간이음식
61,95acd56ce59b557df4d1940dd740cd1a,라플란드,카페/찻집
64,fd7d8928be0215068795e554cf4f0bbf,레드브릿지,카페/찻집
64,cbcf11a11d4483e4df3d13be179580c1,원조두지리매운탕본점,한식
64,0786cf016ba88c5ada0e0b87e6526e8c,일산칼국수파주점,한식
64,422672ff96e2782bca0e4790741244e9,지코바치킨운정1호점,간이음식
68,4165cc34321753d0a2fd2abdab7f0ec9,밀밭식당,한식
68,9e99cc6d7f013a4c714293da463b295f,으뜸착한낙지문산본점,전문음식
