순위,관광지ID,관광지명,분류
31,1ce722f6c6fefa534664cfabb2019f22,서서울CC,레저스포츠
32,e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,레저스포츠
33,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,숙박
34,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,레저스포츠
35,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사관광
36,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,레저스포츠
37,91d10c23191ef97428aee613b4f2e677,장산전망대,문화관광
38,00d198d86f7024b1d0a696295f668978,운정가구타운,쇼핑
39,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,레저스포츠
40,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,쇼핑
41,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,레저스포츠
42,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,문화관광
43,ab877cfe858382acf39ee3115fe1053e,타이거CC,레저스포츠
44,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사관광
45,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
46,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,레저스포츠
47,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,숙박
48,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스/파주출판도시,문화관광
49,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,레저스포츠
50,e7e183dedfbef97f99b152c3974a7072,노스팜CC,레저스포츠
51,c7ac95f733903a098f4d8230d8a913eb,CGV/파주야당,문화관광
52,de535e267c10a7c88f2ed4283e8484da,검단사,역사관광
53,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,문화관광
54,e2ef2bf062004358fc41066d7e6b9918,마리호텔,숙박
55,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,숙박
56,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사관광
57,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,문화관광
58,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연관광
59,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,숙박
60,bbdf3611af57d346cc0908666450fb65,헤이리무장애노을숲길,레저스포츠
61,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,숙박
62,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
63,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
64,c15eee16a33dbc415e2c36ffc87525cc,나눔농장,체험관광
65,1dbb14fa93954417628146ea816c62a5,소울원,문화관광
66,054cd0dae1d369c36eb973603e22e832,롯데쇼핑롭스파주아울렛점,쇼핑
67,2b098d70917d04227685a908e784293b,장릉,역사관광
68,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,레저스포츠
69,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,레저스포츠
70,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,체험관광
71,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,숙박
72,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,문화관광
73,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,문화관광
74,165a47bd76c84650066fa9a5d511954b,마장호수전망대,문화관광
75,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,숙박
76,68c07428b8da25094efa2dcdc3b021a6,호텔IMT,숙박
77,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
78,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,레저스포츠
79,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,숙박
80,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,숙박
81,8a513bb4e274f4abaf15d09c316d3087,호텔얌/파주금촌점,숙박
82,bc78c14553ba3a0161e53727d724104e,메가박스/파주운정,문화관광
83,45b3375e636d8bfeb1a33149c5e671dc,파주출판단지근린공원,문화관광
84,d867744527022643ff51069686c88122,프로방스,숙박
85,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV/파주문산,문화관광
86,ae9c1e88ebe660f6b1877a2266d34870,호텔유앤아이,숙박
87,5865269e8796c242c5df681095e90d5f,황희선생유적지,역사관광
88,d24e5f4d09f3d98cbf2353816aa38fa2,웨스트힐호텔,숙박
89,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,문화관광
90,664ddc2b7d21e664f26ce5de8a3de40e,용암사,역사관광
91,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,쇼핑
92,046c8d92a8e2298c2f5755a455d64149,평화랜드,문화관광
93,c3a922fc0766e9e5f2575ac17ff115d2,신데렐라모텔,숙박
94,960a133e5e452ad72bc27a9701c308bd,메가박스/파주금촌,문화관광
95,5eaac62c765e3b739308c3dd60ac4c48,대하마트,쇼핑
96,16e366b85f237034e4c9d5f19ceb10fa,데데아호텔,숙박
97,abde6f0923b7383b0cd1a029ba795e31,씨네블루,레저스포츠
98,2f985ecffc58b741fe3edd2283df7247,통일공원,문화관광
99,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑
100,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,쇼핑
