순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,제3땅굴,202011,583,583.0
2,경기도,파주시,통일전망대,202011,220,220.0
3,경기도,파주시,헤이리예술마을,202011,200,200.0
4,경기도,파주시,우농타조농장,202011,18,18.0
5,경기도,파주시,황포돛배,202011,13,13.0
