기준연월,업종대분류명,소비액(천원)
202108,전체,1782824.0
202108,숙박업,186763.0
202108,여행업,2043.0
202108,운송업,2420.0
202108,쇼핑업,541633.0
202108,여가서비스업,1049966.0
