업종대분류명,업종중분류명,업종대분류 비율(%),업종중분류 비율(%)
쇼핑업,레저용품쇼핑,48.8,2.8
쇼핑업,기타관광쇼핑,48.8,35.1
쇼핑업,대형쇼핑몰,48.8,62.1
숙박업,호텔,0.9,9.3
숙박업,캠핑장/펜션,0.9,6.0
숙박업,기타숙박,0.9,84.7
식음료업,일반외식업,25.3,79.5
식음료업,제과음료업,25.3,20.5
여가서비스업,관광유원시설,10.2,3.3
여가서비스업,골프장,10.2,78.7
여가서비스업,기타레저,10.2,11.0
여가서비스업,문화서비스,10.2,7.0
여행업,여행업,0.0,100.0
운송업,렌터카,13.9,0.0
운송업,육상운송,13.9,100.0
의료웰니스업,의료관광,0.9,18.9
의료웰니스업,뷰티,0.9,81.1
