기준연월,업종대분류명,소비액(천원)
202108,전체,1.03296139E8
202108,숙박업,880181.0
202108,여행업,14050.0
202108,운송업,1.4344479E7
202108,쇼핑업,5.0455637E7
202108,여가서비스업,1.0501211E7
202108,의료웰니스업,930285.0
202108,식음료업,2.6170297E7
