업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,160,68,135.3,19564,10667,83.4
레저스포츠,292,166,75.9,19564,10667,83.4
문화관광,2344,1209,93.9,19564,10667,83.4
쇼핑,1836,1242,47.8,19564,10667,83.4
숙박,910,321,183.5,19564,10667,83.4
역사관광,98,70,40.0,19564,10667,83.4
음식,13893,7569,83.6,19564,10667,83.4
자연관광,15,18,-16.7,19564,10667,83.4
체험관광,16,4,300.0,19564,10667,83.4
