업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,7458,4421,68.7,36073,19822,82.0
레저스포츠,3620,2583,40.1,36073,19822,82.0
문화관광,4435,2193,102.2,36073,19822,82.0
쇼핑,6402,3754,70.5,36073,19822,82.0
숙박,1104,599,84.3,36073,19822,82.0
역사관광,965,631,52.9,36073,19822,82.0
음식,10667,5004,113.2,36073,19822,82.0
자연관광,1198,525,128.2,36073,19822,82.0
체험관광,224,112,100.0,36073,19822,82.0
