업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,125,123,1.6,16180,9670,67.3
문화관광,2483,849,192.5,16180,9670,67.3
쇼핑,2470,1508,63.8,16180,9670,67.3
숙박,686,461,48.8,16180,9670,67.3
역사관광,5,4,25.0,16180,9670,67.3
음식,10352,6636,56.0,16180,9670,67.3
자연관광,38,69,-44.9,16180,9670,67.3
체험관광,21,20,5.0,16180,9670,67.3
