업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4706,3332,41.2,39963,24013,66.4
레저스포츠,2617,1875,39.6,39963,24013,66.4
문화관광,4573,2915,56.9,39963,24013,66.4
쇼핑,7048,4598,53.3,39963,24013,66.4
숙박,1107,734,50.8,39963,24013,66.4
역사관광,668,509,31.2,39963,24013,66.4
음식,18203,9397,93.7,39963,24013,66.4
자연관광,795,531,49.7,39963,24013,66.4
체험관광,246,122,101.6,39963,24013,66.4
