업종대분류명,업종중분류명,업종대분류 비율(%),업종중분류 비율(%)
쇼핑업,레저용품쇼핑,52.8,2.9
쇼핑업,기타관광쇼핑,52.8,26.7
쇼핑업,대형쇼핑몰,52.8,70.3
숙박업,호텔,0.6,10.6
숙박업,캠핑장/펜션,0.6,4.2
숙박업,기타숙박,0.6,85.2
식음료업,일반외식업,26.2,83.6
식음료업,제과음료업,26.2,16.4
여가서비스업,관광유원시설,10.2,4.5
여가서비스업,골프장,10.2,78.3
여가서비스업,기타레저,10.2,13.7
여가서비스업,문화서비스,10.2,3.5
여행업,여행업,0.2,100.0
운송업,렌터카,8.9,0.3
운송업,육상운송,8.9,99.7
의료웰니스업,의료관광,1.0,15.9
의료웰니스업,뷰티,1.0,84.1
