year,month,순위,분류,관련 키워드,언급건수
2025,7,1,기타가족,가족,11334
2025,7,2,친구,친구,7749
2025,7,3,회사동료,직원,5620
2025,7,4,친구,친구들,4035
2025,7,5,싱글,혼자,3601
2025,7,6,기타가족,가정,2844
2025,7,7,부모님,부모,2702
2025,7,8,자녀,학생,2447
2025,7,9,부모님,부모님,2131
2025,7,10,부모님,엄마,2099
2025,7,11,배우자,남편,1691
2025,7,12,연인,연인,1508
2025,7,13,회사동료,직원들,1396
2025,7,14,친구,지인,1191
2025,7,15,자녀,자녀,1182
2025,7,16,연인,커플,1169
2025,7,17,자녀,청소년,1010
2025,7,18,싱글,혼자서,953
2025,7,19,부모님,아빠,917
2025,7,20,자녀,아들,711
2025,7,21,회사동료,대리,701
2025,7,22,기타가족,언니,686
2025,7,23,친구,프렌,658
2025,7,24,회사동료,동료,572
2025,7,25,학생,초등학생,560
2025,7,26,기타가족,동생,545
2025,7,27,부모님,할머니,535
2025,7,28,자녀,애들,483
2025,7,29,기타가족,장인,430
2025,7,30,기타가족,오빠,423
2025,7,31,연인,남자친구,411
2025,7,32,부모님,어머니,369
2025,7,33,배우자,신랑,353
2025,7,34,부모님,아버지,312
2025,7,35,배우자,남편이랑,311
2025,7,36,기타가족,이모,282
2025,7,37,싱글,홀로,260
2025,7,38,학생,중학생,257
2025,7,39,배우자,아내,250
2025,7,40,기타가족,형제,247
2025,7,41,기타가족,조카,238
2025,7,42,기타가족,동서,229
2025,7,43,학생,고등학생,211
2025,7,44,부모님,조부모,197
2025,7,45,부모님,어머님,195
2025,7,46,자녀,딸,182
2025,7,47,기타가족,패밀리,179
2025,7,47,학생,대학생,179
2025,7,49,기타가족,자매,171
2025,7,49,싱글,싱글,171
2025,7,51,부모님,엄마아빠,158
2025,7,52,배우자,배우자,150
2025,7,52,부모님,엄빠,150
2025,7,54,기타가족,막내,144
2025,7,54,배우자,와이프,144
2025,7,56,배우자,신부,143
2025,7,57,기타가족,식구,134
2025,7,58,부모님,할아버지,127
2025,7,58,연인,남친,127
2025,7,58,회사동료,임원,127
2025,7,61,기타가족,누나,123
2025,7,62,배우자,부인,114
2025,7,63,부모님,아버님,109
2025,7,64,학생,초딩,107
2025,7,65,회사동료,부장,103
2025,7,66,학생,고3,98
2025,7,67,기타가족,손자,94
2025,7,68,기타가족,효자,92
2025,7,69,기타가족,온가족,90
2025,7,69,친구,칭구,90
2025,7,71,기타가족,친척,89
2025,7,72,자녀,딸아이,88
2025,7,73,기타가족,형님,87
2025,7,74,자녀,자식,86
2025,7,75,연인,여자친구,85
2025,7,76,기타가족,형,78
2025,7,77,기타가족,고모,76
2025,7,78,부모님,아부지,73
2025,7,78,학생,고1,73
2025,7,80,학생,고2,70
2025,7,81,기타가족,사촌,68
2025,7,82,자녀,우리아이,67
2025,7,83,학생,고삼,65
2025,7,84,기타가족,삼촌,64
2025,7,84,자녀,미성년자,64
2025,7,84,자녀,장남,64
2025,7,87,기타가족,손주,63
2025,7,88,부모님,시부,60
2025,7,89,기타가족,장모,59
2025,7,89,학생,중3,59
2025,7,91,기타가족,시댁,57
2025,7,91,학생,중1,57
2025,7,93,기타가족,이모님,53
2025,7,94,자녀,아드님,52
2025,7,95,부모님,친정엄마,49
2025,7,96,부모님,할매,48
2025,7,97,학생,중2,47
2025,7,98,기타가족,막둥이,46
2025,7,98,기타가족,사위,46
2025,7,100,기타가족,남매,45
2025,7,100,부모님,워킹맘,45
2025,7,102,자녀,딸래미,41
2025,7,103,부모님,시부모,39
2025,7,103,부모님,시부모님,39
2025,7,105,기타가족,형부,38
2025,7,105,부모님,아비,38
2025,7,105,자녀,따님,38
2025,7,108,연인,남친이,37
2025,7,108,자녀,우리딸,37
2025,7,108,친구,절친,37
2025,7,108,회사동료,사원,37
2025,7,112,싱글,나혼자,36
2025,7,112,회사동료,차장,36
2025,7,114,부모님,시어머니,34
2025,7,114,친구,동창,34
2025,7,116,기타가족,태아,33
2025,7,116,학생,초1,33
2025,7,118,기타가족,남동생,31
2025,7,118,부모님,모녀,31
2025,7,118,학생,고딩,31
2025,7,121,부모님,어무니,30
2025,7,121,부모님,장모님,30
2025,7,121,연인,예랑,30
2025,7,124,기타가족,며느리,29
2025,7,124,학생,초6,29
2025,7,126,기타가족,손녀,28
2025,7,126,배우자,예랑이,28
2025,7,126,자녀,딸램,28
2025,7,126,학생,중딩,28
2025,7,130,기타가족,여동생,27
2025,7,130,부모님,외할머니,27
2025,7,130,싱글,나홀로,27
2025,7,133,부모님,울엄마,26
2025,7,133,연인,애인,26
2025,7,135,부모님,시아버지,25
2025,7,135,자녀,딸내미,25
2025,7,135,회사동료,직장동료,25
2025,7,138,기타가족,친지,24
2025,7,138,학생,초3,24
2025,7,138,학생,초4,24
2025,7,141,자녀,우리애,23
2025,7,142,부모님,엄니,21
2025,7,142,부모님,할무니,21
2025,7,142,자녀,울애,21
2025,7,145,싱글,혼행,20
2025,7,145,자녀,아들램,20
2025,7,147,기타가족,사촌동생,19
2025,7,147,자녀,울애기,19
2025,7,149,자녀,큰아이,18
2025,7,149,학생,초5,18
2025,7,151,배우자,남편님,17
2025,7,151,배우자,남표니,17
2025,7,151,부모님,시어머님,17
2025,7,151,자녀,우리아이들,17
2025,7,151,친구,룸메,17
2025,7,156,기타가족,차남,16
2025,7,156,배우자,예신,16
2025,7,156,자녀,저희아이,16
2025,7,159,배우자,남펴니,15
2025,7,159,배우자,집사람,15
2025,7,159,학생,초2,15
2025,7,162,자녀,우리아들,14
2025,7,162,자녀,큰딸,14
2025,7,164,기타가족,올케,13
2025,7,164,기타가족,장손,13
2025,7,164,부모님,할머님,13
2025,7,164,연인,여친,13
2025,7,164,연인,예비신부,13
2025,7,164,자녀,큰아들,13
2025,7,170,기타가족,손주들,12
2025,7,170,기타가족,효녀,12
2025,7,170,자녀,장녀,12
2025,7,170,친구,베프,12
2025,7,170,회사동료,여직원,12
2025,7,175,부모님,시아버님,11
2025,7,175,자녀,둥이들,11
2025,7,175,자녀,외동,11
2025,7,178,기타가족,사돈,10
2025,7,178,기타가족,시누,10
2025,7,178,기타가족,이모님들,10
2025,7,178,배우자,애엄마,10
2025,7,178,자녀,맏아들,10
2025,7,178,자녀,아들래미,10
2025,7,178,자녀,저희딸,10
2025,7,185,기타가족,외손자,9
2025,7,185,부모님,장인어른,9
2025,7,185,부모님,할부지,9
2025,7,185,연인,예비신랑,9
2025,7,185,자녀,아들내미,9
2025,7,190,기타가족,숙부,8
2025,7,190,기타가족,외삼촌,8
2025,7,190,자녀,우리애들,8
2025,7,190,학생,재수생,8
2025,7,190,회사동료,회사사람,8
2025,7,195,기타가족,시동생,7
2025,7,195,기타가족,친정식구,7
2025,7,195,기타가족,친정식구들,7
2025,7,195,배우자,서방,7
2025,7,195,연인,썸남,7
2025,7,195,자녀,첫째아이,7
2025,7,195,자녀,큰애,7
2025,7,195,친구,여사친,7
2025,7,203,기타가족,처제,6
2025,7,203,기타가족,혈육,6
2025,7,203,배우자,남푠,6
2025,7,203,부모님,증조부,6
2025,7,203,부모님,할아부지,6
2025,7,203,연인,남치니,6
2025,7,209,부모님,친정어머니,5
2025,7,209,자녀,딸냄,5
2025,7,209,자녀,외아들,5
2025,7,209,자녀,저희애,5
2025,7,209,자녀,첫아이,5
2025,7,209,자녀,큰놈,5
2025,7,209,친구,룸메이트,5
2025,7,216,기타가족,가족모두,4
2025,7,216,기타가족,새언니,4
2025,7,216,기타가족,시누이,4
2025,7,216,기타가족,외손녀,4
2025,7,216,배우자,마누라,4
2025,7,216,배우자,와이프님,4
2025,7,216,배우자,주말부부,4
2025,7,216,부모님,어무이,4
2025,7,216,부모님,외할아버지,4
2025,7,216,부모님,할배,4
2025,7,216,자녀,둘째아이,4
2025,7,216,자녀,삼둥이,4
2025,7,216,자녀,울아들,4
2025,7,216,자녀,저희아들,4
2025,7,216,자녀,첫째딸,4
2025,7,216,친구,프렌드,4
2025,7,232,기타가족,손자들,3
2025,7,232,기타가족,손자손녀,3
2025,7,232,기타가족,시댁식구,3
2025,7,232,기타가족,시댁식구들,3
2025,7,232,기타가족,울언니,3
2025,7,232,배우자,마눌,3
2025,7,232,배우자,마눌님,3
2025,7,232,배우자,저희남편,3
2025,7,232,부모님,양가부모님,3
2025,7,232,부모님,외할무니,3
2025,7,232,부모님,친정아버지,3
2025,7,232,부모님,할아버님,3
2025,7,232,싱글,독신,3
2025,7,232,싱글,싱글족,3
2025,7,232,연인,남친님,3
2025,7,232,연인,썸녀,3
2025,7,232,연인,약혼자,3
2025,7,232,자녀,둘째딸,3
2025,7,232,자녀,둘째아들,3
2025,7,232,자녀,맏딸,3
2025,7,232,자녀,아들녀석,3
2025,7,232,자녀,여식,3
2025,7,232,자녀,외동딸,3
2025,7,232,자녀,차녀,3
2025,7,232,친구,남사친,3
2025,7,257,기타가족,덩생,2
2025,7,257,기타가족,숙모,2
2025,7,257,배우자,남의편,2
2025,7,257,배우자,새색시,2
2025,7,257,배우자,아이아빠,2
2025,7,257,배우자,울신랑,2
2025,7,257,부모님,시모,2
2025,7,257,부모님,시엄니,2
2025,7,257,부모님,외할머님,2
2025,7,257,부모님,증조모,2
2025,7,257,부모님,직장맘,2
2025,7,257,부모님,초보맘,2
2025,7,257,부모님,친정아부지,2
