year,month,순위,분류,관련 키워드,언급건수
2025,6,1,휴식/힐링,힐링,3982
2025,6,2,휴식/힐링,나들이,2286
2025,6,3,레포츠,캠핑,1367
2025,6,4,레포츠,빠지,843
2025,6,5,기타,투어,819
2025,6,6,레포츠,등산,615
2025,6,7,휴식/힐링,피크닉,507
2025,6,8,레포츠,트레킹,325
2025,6,9,레포츠,글램핑,315
2025,6,10,레포츠,낚시,308
2025,6,11,기타,데이트코스,278
2025,6,12,휴식/힐링,생태관광,264
2025,6,13,휴식/힐링,휴양,237
2025,6,14,휴식/힐링,불멍,228
2025,6,15,휴식/힐링,즐길거리,208
2025,6,16,레포츠,스키,171
2025,6,17,레포츠,레저,152
2025,6,18,레포츠,산행,137
2025,6,19,기타,답사,129
2025,6,20,휴식/힐링,재충전,115
2025,6,21,레포츠,오토캠핑,111
2025,6,22,기타,해외여행,104
2025,6,23,기타,자유여행,96
2025,6,24,레포츠,차박,95
2025,6,25,레포츠,카약,92
2025,6,26,레포츠,서핑,91
2025,6,27,휴식/힐링,힐링여행,89
2025,6,28,미식,빵지순례,86
2025,6,28,휴식/힐링,테라피,86
2025,6,30,휴식/힐링,야영,84
2025,6,31,레포츠,캠프파이어,83
2025,6,32,미식,카페투어,67
2025,6,33,미식,맛집탐방,59
2025,6,34,휴식/힐링,호캉스,57
2025,6,35,레포츠,캠크닉,56
2025,6,36,레포츠,트래킹,52
2025,6,36,미식,먹부림,52
2025,6,38,레포츠,클라이밍,51
2025,6,39,휴식/힐링,물멍,50
2025,6,40,레포츠,수상레저,48
2025,6,40,휴식/힐링,감성여행,48
2025,6,42,레포츠,하이킹,47
2025,6,43,레포츠,짚라인,43
2025,6,44,레포츠,오프로드,42
2025,6,45,체험,시티투어,37
2025,6,46,레포츠,캠핑족,35
2025,6,46,휴식/힐링,드라이브코스,35
2025,6,48,레포츠,수상자전거,31
2025,6,48,체험,동물체험,31
2025,6,50,레포츠,캠프닉,30
2025,6,50,체험,농촌체험,30
2025,6,52,레포츠,게이트볼,25
2025,6,53,체험,수학여행,23
2025,6,53,체험,승마체험,23
2025,6,53,휴식/힐링,신혼여행,23
2025,6,56,레포츠,감성캠핑,22
2025,6,56,체험,vr체험,22
