year,month,순위,분류,관련 키워드,언급건수
2025,2,1,기타가족,가족,8314
2025,2,2,친구,친구,5775
2025,2,3,회사동료,직원,4061
2025,2,4,친구,친구들,3425
2025,2,5,부모님,부모,2422
2025,2,6,기타가족,가정,2344
2025,2,7,싱글,혼자,2125
2025,2,8,자녀,학생,1924
2025,2,9,부모님,부모님,1814
2025,2,10,부모님,엄마,1777
2025,2,11,배우자,남편,1411
2025,2,12,회사동료,직원들,1197
2025,2,13,연인,연인,1113
2025,2,14,자녀,자녀,1028
2025,2,15,친구,지인,999
2025,2,16,회사동료,대리,887
2025,2,17,부모님,아빠,874
2025,2,18,자녀,청소년,805
2025,2,19,연인,커플,709
2025,2,20,자녀,아들,676
2025,2,21,기타가족,언니,587
2025,2,22,싱글,혼자서,575
2025,2,23,기타가족,동생,568
2025,2,24,학생,초등학생,551
2025,2,25,부모님,할머니,462
2025,2,26,부모님,어머니,451
2025,2,27,기타가족,오빠,447
2025,2,28,자녀,애들,440
2025,2,29,친구,프렌,426
2025,2,30,연인,남자친구,368
2025,2,31,회사동료,동료,357
2025,2,32,부모님,아버지,335
2025,2,33,회사동료,임원,330
2025,2,34,배우자,신랑,323
2025,2,35,기타가족,이모,314
2025,2,36,부모님,할아버지,289
2025,2,37,기타가족,동서,279
2025,2,38,학생,중학생,266
2025,2,39,기타가족,형제,253
2025,2,40,배우자,남편이랑,245
2025,2,41,부모님,어머님,227
2025,2,42,기타가족,조카,222
2025,2,43,학생,고등학생,220
2025,2,44,배우자,배우자,214
2025,2,45,배우자,아내,211
2025,2,46,싱글,싱글,199
2025,2,47,부모님,조부모,194
2025,2,48,자녀,딸,192
2025,2,49,기타가족,패밀리,188
2025,2,49,부모님,엄빠,188
2025,2,51,학생,대학생,184
2025,2,52,싱글,홀로,181
2025,2,53,기타가족,장인,180
2025,2,54,배우자,부인,175
2025,2,55,기타가족,막내,168
2025,2,56,기타가족,손주,140
2025,2,57,기타가족,누나,137
2025,2,58,기타가족,식구,132
2025,2,59,배우자,와이프,129
2025,2,59,연인,남친,129
2025,2,61,부모님,아버님,123
2025,2,62,부모님,엄마아빠,120
2025,2,63,기타가족,효자,118
2025,2,64,기타가족,자매,117
2025,2,64,연인,여자친구,117
2025,2,66,기타가족,사촌,113
2025,2,67,자녀,미성년자,111
2025,2,68,기타가족,친척,110
2025,2,69,학생,고3,109
2025,2,70,친구,칭구,108
2025,2,71,배우자,신부,107
2025,2,72,학생,초딩,105
2025,2,73,자녀,자식,104
2025,2,74,기타가족,형,97
2025,2,75,기타가족,손자,93
2025,2,76,기타가족,고모,88
2025,2,77,기타가족,온가족,86
2025,2,78,기타가족,삼촌,81
2025,2,79,자녀,장남,80
2025,2,80,회사동료,부장,79
2025,2,81,기타가족,시댁,77
2025,2,82,자녀,우리아이,71
2025,2,83,부모님,아부지,63
2025,2,84,기타가족,이모님,60
2025,2,84,자녀,딸아이,60
2025,2,86,회사동료,차장,59
2025,2,87,기타가족,남매,58
2025,2,87,학생,고2,58
2025,2,89,기타가족,형님,57
2025,2,89,기타가족,형부,57
2025,2,91,친구,절친,53
2025,2,92,기타가족,사위,52
2025,2,93,부모님,시부,51
2025,2,93,친구,동창,51
2025,2,95,기타가족,남동생,49
2025,2,95,부모님,외할머니,49
2025,2,95,학생,초3,49
2025,2,98,기타가족,장모,44
2025,2,99,자녀,아드님,43
2025,2,99,학생,중1,43
2025,2,101,기타가족,태아,42
2025,2,102,기타가족,여동생,41
2025,2,102,부모님,아비,41
2025,2,104,연인,남친이,39
2025,2,104,학생,중3,39
2025,2,104,회사동료,사원,39
2025,2,107,자녀,딸래미,38
2025,2,108,기타가족,며느리,37
2025,2,108,싱글,나혼자,37
2025,2,110,부모님,할매,36
2025,2,111,부모님,시부모,35
2025,2,111,연인,애인,35
2025,2,111,연인,여친,35
2025,2,114,자녀,따님,34
2025,2,115,부모님,모녀,33
2025,2,115,부모님,어무니,33
2025,2,115,부모님,친정엄마,33
2025,2,115,학생,중2,33
2025,2,119,기타가족,사촌동생,31
2025,2,119,부모님,시부모님,31
2025,2,121,기타가족,막둥이,30
2025,2,121,학생,고딩,30
2025,2,123,기타가족,손녀,29
2025,2,124,부모님,워킹맘,28
2025,2,124,싱글,나홀로,28
2025,2,126,자녀,딸램,26
2025,2,126,학생,중딩,26
2025,2,126,학생,초4,26
2025,2,129,자녀,우리딸,25
2025,2,130,부모님,엄니,24
2025,2,130,연인,예랑,24
2025,2,130,자녀,외동,24
2025,2,130,자녀,울애,24
2025,2,134,기타가족,외삼촌,23
2025,2,134,부모님,시어머니,23
2025,2,134,자녀,딸내미,23
2025,2,134,학생,초1,23
2025,2,138,자녀,울애기,22
2025,2,139,부모님,할무니,21
2025,2,139,자녀,우리애,21
2025,2,141,기타가족,차남,20
2025,2,141,부모님,장모님,20
2025,2,141,학생,재수생,20
2025,2,141,회사동료,직장동료,20
2025,2,145,배우자,예랑이,19
2025,2,145,부모님,외할아버지,19
2025,2,145,부모님,증조부,19
2025,2,145,친구,룸메,19
2025,2,149,부모님,할머님,18
2025,2,150,배우자,남표니,17
2025,2,150,자녀,우리아이들,17
2025,2,150,자녀,저희아이,17
2025,2,153,기타가족,이모님들,15
2025,2,153,기타가족,친지,15
2025,2,153,배우자,남편님,15
2025,2,153,자녀,장녀,15
2025,2,157,배우자,집사람,14
2025,2,157,자녀,큰아들,14
2025,2,159,기타가족,혈육,13
2025,2,159,부모님,시어머님,13
2025,2,159,부모님,울엄마,13
2025,2,159,자녀,우리아들,13
2025,2,159,자녀,큰아이,13
2025,2,159,학생,초2,13
2025,2,165,기타가족,사돈,12
2025,2,165,기타가족,효녀,12
2025,2,165,배우자,서방,12
2025,2,165,친구,베프,12
2025,2,165,학생,고삼,12
2025,2,165,학생,초5,12
2025,2,171,자녀,아들램,11
2025,2,171,학생,고1,11
2025,2,173,기타가족,가족모두,10
2025,2,173,기타가족,친정식구,10
2025,2,173,부모님,할부지,10
2025,2,173,자녀,큰애,10
2025,2,173,회사동료,회사동료,10
2025,2,178,기타가족,친정식구들,9
2025,2,178,배우자,예신,9
2025,2,178,싱글,독신,9
2025,2,178,자녀,차녀,9
2025,2,182,기타가족,새언니,8
2025,2,182,기타가족,손주들,8
