year,month,순위,분류,관련 키워드,언급건수
2024,4,1,휴식/힐링,힐링,2700
2024,4,2,휴식/힐링,나들이,2400
2024,4,3,레포츠,캠핑,1360
2024,4,4,레포츠,등산,780
2024,4,5,레포츠,게이트볼,642
2024,4,6,레포츠,빠지,634
2024,4,7,기타,투어,632
2024,4,8,레포츠,스키,598
2024,4,9,휴식/힐링,피크닉,506
2024,4,10,기타,데이트코스,464
2024,4,11,휴식/힐링,불멍,318
2024,4,12,레포츠,글램핑,218
2024,4,13,체험,시티투어,200
2024,4,14,휴식/힐링,휴양,185
2024,4,15,레포츠,낚시,183
2024,4,16,휴식/힐링,즐길거리,173
2024,4,17,레포츠,산행,152
2024,4,18,기타,해외여행,145
2024,4,19,레포츠,차박,141
2024,4,20,레포츠,레저,118
2024,4,21,미식,맛집탐방,109
2024,4,22,레포츠,트레킹,99
2024,4,23,레포츠,오토캠핑,86
2024,4,24,기타,답사,75
2024,4,24,레포츠,레포츠,75
2024,4,26,휴식/힐링,테라피,73
2024,4,27,휴식/힐링,물멍,70
2024,4,28,미식,먹부림,68
2024,4,29,기타,걷기여행,63
2024,4,30,레포츠,카약,61
2024,4,31,미식,카페투어,60
2024,4,32,레포츠,캠프파이어,56
2024,4,33,미식,맛집투어,51
2024,4,33,휴식/힐링,야영,51
2024,4,35,체험,생태체험,48
2024,4,36,휴식/힐링,노을뷰,47
2024,4,37,레포츠,클라이밍,44
2024,4,38,휴식/힐링,재충전,43
2024,4,39,체험,공포체험,41
2024,4,40,레포츠,캠크닉,39
2024,4,41,레포츠,수상자전거,38
2024,4,41,미식,바베큐파티,38
2024,4,41,휴식/힐링,호캉스,38
2024,4,44,기타,일본여행,37
2024,4,45,휴식/힐링,드라이브코스,34
2024,4,45,휴식/힐링,신혼여행,34
2024,4,47,미식,고기파티,31
2024,4,48,기타,추억여행,30
2024,4,48,레포츠,수상레저,30
2024,4,50,레포츠,오프로드,29
2024,4,51,체험,승마체험,28
2024,4,52,레포츠,백패킹,27
2024,4,52,레포츠,트래킹,27
2024,4,52,미식,빵지순례,27
2024,4,55,레포츠,카라반캠핑,25
2024,4,56,휴식/힐링,봄여행,24
2024,4,57,레포츠,짚라인,21
2024,4,58,체험,숲체험,19
2024,4,59,레포츠,캠핑족,18
2024,4,59,체험,동물체험,18
2024,4,61,레포츠,서핑,17
