year,month,순위,분류,관련 키워드,언급건수
2025,3,1,휴식/힐링,힐링,3997
2025,3,2,휴식/힐링,나들이,2096
2025,3,3,레포츠,캠핑,1358
2025,3,4,기타,투어,907
2025,3,5,레포츠,등산,740
2025,3,6,레포츠,빠지,698
2025,3,7,휴식/힐링,피크닉,680
2025,3,8,레포츠,트레킹,386
2025,3,9,레포츠,글램핑,385
2025,3,10,기타,데이트코스,272
2025,3,11,레포츠,낚시,247
2025,3,12,레포츠,오토캠핑,238
2025,3,13,휴식/힐링,불멍,229
2025,3,14,레포츠,레저,222
2025,3,15,레포츠,스키,188
2025,3,16,레포츠,산행,172
2025,3,17,기타,해외여행,170
2025,3,18,레포츠,차박,166
2025,3,19,휴식/힐링,휴양,152
2025,3,20,휴식/힐링,즐길거리,131
2025,3,21,휴식/힐링,재충전,119
2025,3,22,휴식/힐링,테라피,117
2025,3,23,레포츠,하이킹,94
2025,3,24,기타,걷기여행,82
2025,3,25,레포츠,카약,81
2025,3,26,휴식/힐링,힐링여행,79
2025,3,27,기타,도보여행,74
2025,3,28,체험,명상체험,73
2025,3,29,기타,답사,72
2025,3,30,휴식/힐링,야영,70
2025,3,31,레포츠,서핑,68
2025,3,31,레포츠,캠프파이어,68
2025,3,33,미식,카페투어,67
2025,3,34,레포츠,짚라인,65
2025,3,35,미식,맛집탐방,64
2025,3,36,레포츠,오프로드,62
2025,3,37,휴식/힐링,드라이브코스,61
2025,3,38,휴식/힐링,호캉스,60
2025,3,39,미식,먹부림,54
2025,3,40,레포츠,클라이밍,52
2025,3,41,휴식/힐링,물멍,51
2025,3,42,레포츠,캠핑족,50
2025,3,43,휴식/힐링,봄여행,44
2025,3,44,레포츠,레포츠,40
2025,3,45,체험,동물체험,38
2025,3,46,기타,부산여행,37
2025,3,46,체험,치즈체험,37
2025,3,48,레포츠,트래킹,35
2025,3,49,레포츠,캠크닉,34
2025,3,49,미식,빵지순례,34
2025,3,51,휴식/힐링,신혼여행,31
2025,3,52,레포츠,수상레저,30
2025,3,53,기타,일본여행,27
2025,3,54,체험,농촌체험,24
2025,3,55,체험,딸기체험,23
2025,3,55,휴식/힐링,일광욕,23
2025,3,57,기타,자유여행,22
2025,3,57,휴식/힐링,근교여행,22
2025,3,59,기타,세계여행,21
2025,3,60,레포츠,모토캠핑,19
2025,3,60,레포츠,백패킹,19
2025,3,60,체험,오프로드체험,19
2025,3,63,기타,추억여행,18
2025,3,63,체험,템플스테이,18
2025,3,65,레포츠,캠프닉,17
2025,3,65,체험,vr체험,17
2025,3,67,레포츠,오프로드라이딩,16
2025,3,67,미식,바베큐파티,16
2025,3,67,체험,택시투어,16
2025,3,70,기타,기차여행,15
2025,3,70,레포츠,산악오토바이,15
2025,3,70,휴식/힐링,감성여행,15
2025,3,70,휴식/힐링,노을뷰,15
2025,3,74,레포츠,감성캠핑,14
2025,3,74,레포츠,래프팅,14
2025,3,74,레포츠,패러글라이딩,14
2025,3,74,체험,승마체험,14
2025,3,74,휴식/힐링,벚꽃여행,14
2025,3,74,휴식/힐링,촌캉스,14
2025,3,80,레포츠,수상자전거,13
2025,3,80,체험,생태체험,13
2025,3,82,기타,유럽여행,12
2025,3,82,레포츠,암벽등반,12
2025,3,82,미식,맛집투어,12
2025,3,82,체험,농장체험,12
2025,3,82,체험,숲체험,12
2025,3,82,휴식/힐링,단풍놀이,12
2025,3,88,레포츠,레저스포츠,11
2025,3,88,레포츠,바다낚시,11
2025,3,88,레포츠,수상스키,11
2025,3,88,레포츠,카라반캠핑,11
2025,3,88,체험,수학여행,11
2025,3,93,기타,역사여행,10
2025,3,93,기타,제주여행,10
2025,3,93,레포츠,ssi,10
2025,3,93,체험,시티투어,10
2025,3,93,체험,쿠킹클래스,10
2025,3,98,레포츠,제트스키,9
2025,3,98,체험,공예체험,9
2025,3,98,체험,먹이주기체험,9
2025,3,98,휴식/힐링,워케이션,9
2025,3,102,레포츠,골프여행,8
2025,3,102,레포츠,노지캠핑,8
2025,3,102,레포츠,스노우보드,8
2025,3,102,레포츠,스노클링,8
2025,3,102,레포츠,패들보드,8
2025,3,102,미식,고기파티,8
2025,3,102,체험,미술체험,8
2025,3,102,체험,한옥스테이,8
2025,3,102,휴식/힐링,생태관광,8
2025,3,111,기타,중국여행,7
2025,3,111,체험,갯벌체험,7
2025,3,111,체험,공포체험,7
2025,3,111,체험,역사체험,7
2025,3,111,체험,요리체험,7
2025,3,111,체험,전통놀이체험,7
2025,3,111,휴식/힐링,가을여행,7
2025,3,111,휴식/힐링,허니문,7
2025,3,119,레포츠,웨이크보드,6
2025,3,119,체험,한옥체험,6
2025,3,119,휴식/힐링,겨울여행,6
2025,3,122,기타,제주도여행,5
2025,3,122,기타,테마여행,5
2025,3,122,레포츠,수상스포츠,5
2025,3,122,레포츠,스쿼시,5
2025,3,122,레포츠,캠핑여행,5
2025,3,122,미식,먹방여행,5
2025,3,122,미식,먹킷리스트,5
2025,3,122,체험,도자기체험,5
2025,3,122,체험,동물먹이주기체험,5
2025,3,122,체험,목장체험,5
2025,3,122,체험,향수만들기,5
2025,3,122,휴식/힐링,숲멍,5
2025,3,122,휴식/힐링,온천여행,5
2025,3,135,레포츠,게이트볼,4
2025,3,135,레포츠,아쿠아로빅,4
2025,3,135,미식,애프터눈티,4
2025,3,135,체험,목공체험,4
2025,3,135,휴식/힐링,태교여행,4
2025,3,140,기타,자전거여행,3
2025,3,140,레포츠,바나나보트,3
2025,3,140,레포츠,스노쿨링,3
2025,3,140,레포츠,스카이다이빙,3
2025,3,140,레포츠,스쿠버,3
2025,3,140,레포츠,스쿠버다이빙,3
2025,3,140,레포츠,트레일러닝,3
2025,3,140,레포츠,해양레저,3
2025,3,140,미식,식도락여행,3
2025,3,140,체험,곤충체험,3
2025,3,140,체험,동물먹이체험,3
2025,3,140,체험,물레체험,3
2025,3,140,체험,텃밭체험,3
2025,3,140,체험,토끼먹이주기체험,3
2025,3,140,휴식/힐링,북캉스,3
2025,3,140,휴식/힐링,석양뷰,3
2025,3,140,휴식/힐링,우정여행,3
2025,3,157,기타,도시여행,2
2025,3,157,기타,배낭여행,2
2025,3,157,기타,소싸움,2
2025,3,157,기타,스탬프투어,2
2025,3,157,기타,졸업여행,2
2025,3,157,기타,패키지여행,2
2025,3,157,레포츠,버기카,2
2025,3,157,레포츠,산악자전거,2
2025,3,157,레포츠,수상레져,2
2025,3,157,레포츠,패러세일링,2
2025,3,157,미식,맥주파티,2
2025,3,157,미식,빵투어,2
2025,3,157,미식,삼겹살파티,2
2025,3,157,체험,낚시체험,2
2025,3,157,체험,수확체험,2
2025,3,157,체험,우주체험,2
2025,3,157,휴식/힐링,숲캉스,2
2025,3,157,휴식/힐링,요트투어,2
2025,3,157,휴식/힐링,즉흥여행,2
2025,3,157,휴식/힐링,차크닉,2
2025,3,157,휴식/힐링,하늘멍,2
2025,3,178,기타,미국여행,1
