year,month,순위,분류,관련 키워드,언급건수
2025,9,1,기타가족,가족,13288
2025,9,2,친구,친구,9190
2025,9,3,회사동료,직원,6016
2025,9,4,친구,친구들,4732
2025,9,5,싱글,혼자,3811
2025,9,6,기타가족,가정,3248
2025,9,7,부모님,부모,3116
2025,9,8,부모님,부모님,2459
2025,9,9,부모님,엄마,2303
2025,9,10,자녀,학생,2141
2025,9,11,배우자,남편,1753
2025,9,12,연인,연인,1673
2025,9,13,친구,지인,1487
2025,9,14,회사동료,직원들,1352
2025,9,15,부모님,아빠,1053
2025,9,16,연인,커플,1001
2025,9,17,자녀,자녀,995
2025,9,18,자녀,청소년,977
2025,9,19,싱글,혼자서,870
2025,9,20,회사동료,임원,842
2025,9,21,자녀,아들,775
2025,9,22,기타가족,언니,716
2025,9,23,회사동료,동료,661
2025,9,24,회사동료,대리,626
2025,9,25,기타가족,동생,579
2025,9,26,자녀,애들,561
2025,9,27,기타가족,오빠,525
2025,9,28,친구,프렌,505
2025,9,29,기타가족,동서,486
2025,9,30,학생,초등학생,463
2025,9,31,부모님,할머니,439
2025,9,32,연인,남자친구,395
2025,9,33,부모님,어머니,393
2025,9,34,기타가족,이모,375
2025,9,35,배우자,남편이랑,351
2025,9,36,배우자,신랑,329
2025,9,37,기타가족,장인,328
2025,9,38,부모님,아버지,316
2025,9,39,배우자,아내,298
2025,9,40,자녀,딸,264
2025,9,41,부모님,어머님,235
2025,9,42,싱글,싱글,225
2025,9,43,학생,대학생,220
2025,9,44,기타가족,형제,218
2025,9,45,기타가족,패밀리,217
2025,9,46,기타가족,조카,215
2025,9,46,학생,중학생,215
2025,9,48,싱글,홀로,208
2025,9,49,부모님,할아버지,190
2025,9,50,회사동료,부장,189
2025,9,51,부모님,엄빠,178
2025,9,52,학생,고등학생,157
2025,9,53,기타가족,식구,154
2025,9,54,기타가족,누나,153
2025,9,54,배우자,부인,153
2025,9,56,기타가족,막내,147
2025,9,57,배우자,신부,143
2025,9,58,부모님,엄마아빠,141
2025,9,59,기타가족,자매,140
2025,9,59,기타가족,형,140
2025,9,59,학생,초딩,140
2025,9,62,기타가족,손주,139
2025,9,63,배우자,와이프,133
2025,9,63,자녀,자식,133
2025,9,65,연인,남친,132
2025,9,66,부모님,아버님,130
2025,9,67,배우자,배우자,121
2025,9,68,친구,칭구,116
2025,9,69,자녀,딸아이,112
2025,9,70,자녀,장남,111
2025,9,71,기타가족,효자,109
2025,9,72,기타가족,친척,106
2025,9,73,기타가족,손자,97
2025,9,74,기타가족,사촌,95
2025,9,75,학생,고3,85
2025,9,76,연인,여자친구,83
2025,9,77,기타가족,고모,73
2025,9,77,기타가족,형님,73
2025,9,77,친구,동창,73
2025,9,80,기타가족,삼촌,66
2025,9,80,기타가족,시댁,66
2025,9,82,기타가족,온가족,65
2025,9,83,기타가족,남매,64
2025,9,84,자녀,우리아이,62
2025,9,85,기타가족,이모님,61
2025,9,86,기타가족,태아,58
2025,9,87,기타가족,형부,56
2025,9,87,부모님,워킹맘,56
2025,9,87,학생,고2,56
2025,9,90,자녀,아드님,55
2025,9,91,부모님,친정엄마,54
2025,9,91,학생,중2,54
2025,9,93,기타가족,손주들,53
2025,9,94,부모님,시부,52
2025,9,94,부모님,조부모,52
2025,9,96,부모님,아부지,51
2025,9,96,학생,중1,51
2025,9,98,기타가족,친지,49
2025,9,99,학생,중3,48
2025,9,100,자녀,미성년자,47
2025,9,100,학생,초1,47
2025,9,100,회사동료,차장,47
2025,9,103,학생,고딩,46
2025,9,104,기타가족,며느리,45
2025,9,105,부모님,아비,43
2025,9,105,학생,고1,43
2025,9,107,부모님,시부모,42
2025,9,107,부모님,외할머니,42
2025,9,109,부모님,모녀,41
2025,9,109,부모님,할매,41
2025,9,109,연인,예랑,41
2025,9,112,자녀,따님,40
2025,9,113,배우자,예랑이,39
2025,9,113,부모님,시부모님,39
2025,9,113,연인,여친,39
2025,9,116,부모님,엄니,38
2025,9,117,기타가족,장모,37
2025,9,117,부모님,어무니,37
2025,9,119,기타가족,사위,36
2025,9,119,연인,남친이,36
2025,9,121,싱글,나혼자,35
2025,9,121,학생,초3,35
2025,9,121,회사동료,사원,35
2025,9,124,기타가족,남동생,34
2025,9,124,자녀,딸내미,34
2025,9,126,기타가족,손녀,33
2025,9,126,기타가족,여동생,33
2025,9,128,부모님,울엄마,31
2025,9,128,자녀,딸래미,31
2025,9,130,부모님,시어머니,30
2025,9,131,회사동료,직장동료,29
2025,9,132,자녀,울애,28
2025,9,132,친구,절친,28
2025,9,132,학생,초4,28
2025,9,132,학생,초6,28
2025,9,136,싱글,나홀로,27
2025,9,136,자녀,큰아이,27
2025,9,138,연인,애인,26
2025,9,139,기타가족,막둥이,25
2025,9,139,배우자,남표니,25
2025,9,139,부모님,장모님,25
2025,9,139,자녀,울애기,25
2025,9,139,학생,중딩,25
2025,9,144,학생,초5,24
2025,9,145,자녀,우리딸,22
2025,9,145,자녀,우리애,22
2025,9,147,기타가족,차남,21
2025,9,147,배우자,남펴니,21
2025,9,147,싱글,독신,21
2025,9,150,기타가족,효녀,20
2025,9,150,자녀,딸램,20
2025,9,150,자녀,저희아이,20
2025,9,153,친구,룸메,18
2025,9,153,학생,초2,18
2025,9,155,기타가족,사촌동생,17
2025,9,155,자녀,우리아이들,17
2025,9,155,자녀,장녀,17
2025,9,155,자녀,큰딸,17
2025,9,159,배우자,서방,16
2025,9,159,배우자,예신,16
2025,9,159,배우자,집사람,16
2025,9,159,부모님,시모,16
2025,9,163,기타가족,친정식구,15
2025,9,163,부모님,할무니,15
2025,9,163,연인,예비신부,15
2025,9,163,자녀,외동,15
2025,9,163,친구,베프,15
2025,9,168,기타가족,친정식구들,14
2025,9,168,부모님,할머님,14
2025,9,168,자녀,큰아들,14
2025,9,171,부모님,시어머님,13
2025,9,171,부모님,외할아버지,13
2025,9,171,연인,예비신랑,13
2025,9,174,기타가족,새언니,12
2025,9,174,배우자,남편님,12
2025,9,174,자녀,아들램,12
2025,9,177,기타가족,숙부,11
2025,9,177,기타가족,시누,11
2025,9,177,자녀,우리아들,11
2025,9,177,회사동료,여직원,11
2025,9,181,기타가족,올케,10
2025,9,181,자녀,큰애,10
2025,9,181,학생,고삼,10
2025,9,184,기타가족,덩생,9
2025,9,184,기타가족,사돈,9
2025,9,184,기타가족,이모님들,9
2025,9,184,기타가족,혈육,9
2025,9,184,배우자,남푠,9
2025,9,184,싱글,혼행,9
2025,9,184,자녀,아들내미,9
2025,9,184,자녀,차녀,9
2025,9,184,자녀,첫째아이,9
2025,9,184,회사동료,회사사람,9
2025,9,194,기타가족,가족모두,8
2025,9,194,기타가족,외삼촌,8
2025,9,194,기타가족,울언니,8
2025,9,194,배우자,와이프님,8
2025,9,194,부모님,증조부,8
2025,9,194,부모님,할아버님,8
2025,9,194,연인,남치니,8
2025,9,194,자녀,둥이들,8
2025,9,194,자녀,맏아들,8
2025,9,203,부모님,시아버님,7
2025,9,203,부모님,어무이,7
2025,9,203,부모님,할부지,7
2025,9,203,부모님,할아부지,7
2025,9,203,자녀,외아들,7
2025,9,203,자녀,우리애들,7
2025,9,209,기타가족,외손자,6
2025,9,209,배우자,애엄마,6
2025,9,209,부모님,장인어른,6
2025,9,209,부모님,친정아버지,6
2025,9,209,연인,썸남,6
2025,9,209,자녀,둘째아이,6
2025,9,209,친구,룸메이트,6
2025,9,209,친구,프렌드,6
2025,9,217,기타가족,시누이,5
2025,9,217,기타가족,시댁식구,5
2025,9,217,기타가족,장손,5
2025,9,217,배우자,마누라,5
2025,9,217,배우자,마님,5
2025,9,217,부모님,초보맘,5
2025,9,217,부모님,친정맘,5
2025,9,217,부모님,친정아빠,5
2025,9,217,부모님,할배,5
2025,9,217,자녀,아들딸,5
2025,9,217,자녀,아들래미,5
2025,9,217,자녀,외동딸,5
2025,9,217,자녀,저희딸,5
2025,9,217,자녀,저희애,5
2025,9,217,자녀,첫아이,5
2025,9,217,회사동료,회사동료,5
2025,9,233,기타가족,맏며느리,4
2025,9,233,기타가족,손자들,4
2025,9,233,기타가족,시댁식구들,4
2025,9,233,기타가족,외손녀,4
2025,9,233,기타가족,처제,4
2025,9,233,배우자,저희남편,4
2025,9,233,부모님,시아버지,4
2025,9,233,부모님,시엄마,4
2025,9,233,부모님,외할무니,4
2025,9,233,부모님,친정어머니,4
2025,9,233,자녀,울아들,4
2025,9,233,자녀,큰놈,4
2025,9,245,기타가족,시동생,3
2025,9,245,기타가족,외손주,3
2025,9,245,기타가족,육촌,3
2025,9,245,배우자,마눌,3
2025,9,245,배우자,마눌님,3
2025,9,245,배우자,우리신랑,3
2025,9,245,부모님,양가부모님,3
2025,9,245,부모님,직장맘,3
2025,9,245,싱글,혼자남,3
2025,9,245,자녀,둘째딸,3
2025,9,245,자녀,둘째아들,3
2025,9,245,자녀,울아이,3
2025,9,245,자녀,울애들,3
2025,9,245,자녀,젖먹이,3
2025,9,259,기타가족,손자손녀,2
2025,9,259,기타가족,숙모,2
2025,9,259,배우자,새색시,2
2025,9,259,배우자,아이아빠,2
2025,9,259,배우자,주말부부,2
2025,9,259,부모님,시아빠,2
2025,9,259,부모님,시엄니,2
2025,9,259,부모님,초보엄마,2
2025,9,259,부모님,할빠,2
2025,9,259,싱글,싱글족,2
2025,9,259,연인,썸녀,2
2025,9,259,연인,약혼녀,2
2025,9,259,연인,약혼자,2
2025,9,259,연인,여친님,2
2025,9,259,자녀,우리집아이,2
2025,9,259,자녀,울딸,2
2025,9,259,자녀,울아이들,2
2025,9,259,자녀,저희애들,2
2025,9,259,자녀,첫째딸,2
2025,9,259,학생,재수생,2
2025,9,259,회사동료,직장상사,2
2025,9,280,기타가족,며늘,1
2025,9,280,기타가족,큰며느리,1
2025,9,280,배우자,아이들엄마,1
2025,9,280,배우자,애기아빠,1
2025,9,280,배우자,애들아빠,1
2025,9,280,배우자,애아빠,1
2025,9,280,부모님,시아부지,1
2025,9,280,부모님,시어른,1
2025,9,280,부모님,어머니아버지,1
2025,9,280,부모님,외할머님,1
2025,9,280,부모님,전업맘,1
2025,9,280,부모님,할마,1
2025,9,280,부모님,할버지,1
2025,9,280,연인,보이프렌드,1
2025,9,280,연인,피앙세,1
2025,9,280,자녀,손녀딸,1
2025,9,280,자녀,여식,1
2025,9,280,자녀,우리집아이들,1
2025,9,280,자녀,우리집애,1
2025,9,280,자녀,작은놈,1
2025,9,280,자녀,저희아들,1
2025,9,280,자녀,첫딸,1
2025,9,280,자녀,첫째아들,1
2025,9,280,친구,남자사람친구,1
2025,9,280,회사동료,사무실직원,1
2025,9,280,회사동료,회사상사,1
2025,9,280,회사동료,회사직원,1
