year,month,순위,분류,관련 키워드,언급건수
2025,9,1,휴식/힐링,힐링,4606
2025,9,2,휴식/힐링,나들이,2538
2025,9,3,레포츠,캠핑,1294
2025,9,4,레포츠,빠지,1053
2025,9,5,기타,투어,716
2025,9,6,휴식/힐링,피크닉,577
2025,9,7,레포츠,등산,516
2025,9,8,레포츠,게이트볼,392
2025,9,9,레포츠,글램핑,306
2025,9,10,기타,데이트코스,303
2025,9,11,휴식/힐링,재충전,269
2025,9,12,휴식/힐링,테라피,250
2025,9,13,휴식/힐링,휴양,242
2025,9,14,휴식/힐링,불멍,234
2025,9,15,레포츠,낚시,226
2025,9,16,레포츠,트레킹,210
2025,9,17,레포츠,산행,168
2025,9,18,휴식/힐링,즐길거리,167
2025,9,19,레포츠,레저,162
2025,9,20,휴식/힐링,가을여행,139
2025,9,21,체험,시티투어,137
2025,9,22,레포츠,오토캠핑,136
2025,9,23,미식,카페투어,124
2025,9,24,기타,해외여행,120
2025,9,25,레포츠,스키,116
2025,9,26,기타,답사,113
2025,9,27,레포츠,차박,91
2025,9,28,휴식/힐링,힐링여행,83
2025,9,29,휴식/힐링,감성여행,77
2025,9,30,휴식/힐링,야영,74
2025,9,31,레포츠,짚라인,71
2025,9,32,레포츠,카약,58
2025,9,32,미식,먹부림,58
2025,9,34,레포츠,캠프파이어,54
2025,9,35,체험,생태체험,53
2025,9,35,휴식/힐링,드라이브코스,53
2025,9,37,레포츠,클라이밍,51
2025,9,38,레포츠,서핑,49
2025,9,38,미식,맛집탐방,49
2025,9,40,레포츠,트래킹,42
2025,9,40,휴식/힐링,물멍,42
2025,9,42,레포츠,하이킹,40
2025,9,43,레포츠,오프로드,37
2025,9,44,휴식/힐링,호캉스,33
2025,9,45,레포츠,수상레저,31
2025,9,45,레포츠,캠크닉,31
2025,9,45,레포츠,캠프닉,31
2025,9,45,휴식/힐링,신혼여행,31
2025,9,49,레포츠,캠핑족,29
2025,9,50,미식,빵지순례,27
2025,9,51,미식,맛집투어,24
2025,9,51,휴식/힐링,단풍놀이,24
2025,9,53,기타,추억여행,23
2025,9,54,체험,vr체험,22
2025,9,54,휴식/힐링,근교여행,22
2025,9,56,레포츠,레포츠,21
2025,9,57,기타,스탬프투어,20
2025,9,57,기타,역사여행,20
2025,9,59,레포츠,수상자전거,19
2025,9,59,체험,동물체험,19
2025,9,61,기타,도보여행,18
2025,9,61,기타,부산여행,18
2025,9,61,체험,농촌체험,18
2025,9,64,레포츠,래프팅,17
2025,9,64,레포츠,프리다이빙,17
2025,9,64,휴식/힐링,촌캉스,17
2025,9,67,기타,제주여행,16
2025,9,67,레포츠,카라반캠핑,16
2025,9,67,체험,템플스테이,16
2025,9,70,기타,일본여행,15
2025,9,70,레포츠,스쿼시,15
2025,9,70,휴식/힐링,일광욕,15
2025,9,73,레포츠,스쿠버,14
2025,9,73,미식,바베큐파티,14
2025,9,75,기타,테마여행,13
2025,9,75,레포츠,골프여행,13
2025,9,75,휴식/힐링,워케이션,13
2025,9,78,레포츠,감성캠핑,12
2025,9,78,레포츠,백패킹,12
2025,9,78,레포츠,스쿠버다이빙,12
2025,9,78,미식,고기파티,12
2025,9,78,체험,승마체험,12
2025,9,78,휴식/힐링,노을뷰,12
2025,9,84,기타,유럽여행,11
2025,9,84,체험,먹이주기체험,11
2025,9,84,휴식/힐링,북캉스,11
2025,9,84,휴식/힐링,생태관광,11
2025,9,88,기타,세계여행,10
2025,9,88,레포츠,padi,10
