year,month,순위,분류,관련 키워드,언급건수
2024,3,1,기타가족,가족,11592
2024,3,2,친구,친구,7995
2024,3,3,회사동료,직원,7726
2024,3,4,친구,친구들,4646
2024,3,5,부모님,부모,2696
2024,3,6,싱글,혼자,2449
2024,3,7,기타가족,엄마,2398
2024,3,8,부모님,부모님,2306
2024,3,9,자녀,학생,2160
2024,3,10,배우자,남편,1989
2024,3,11,회사동료,직원들,1965
2024,3,12,연인,연인,1922
2024,3,13,친구,지인,1505
2024,3,14,회사동료,대리,1462
2024,3,15,기타가족,가정,1346
2024,3,16,자녀,청소년,1213
2024,3,17,부모님,아빠,1052
2024,3,18,자녀,자녀,933
2024,3,19,친구,프렌,880
2024,3,20,자녀,아들,832
2024,3,21,기타가족,언니,801
2024,3,22,연인,커플,751
2024,3,23,기타가족,동생,703
2024,3,24,싱글,혼자서,690
2024,3,25,회사동료,차장,672
2024,3,26,기타가족,동서,649
2024,3,27,연인,남자친구,620
2024,3,28,기타가족,오빠,614
2024,3,29,자녀,애들,574
2024,3,30,부모님,어머니,568
2024,3,31,회사동료,동료,553
2024,3,32,배우자,신랑,527
2024,3,33,학생,초등학생,460
2024,3,34,부모님,할머니,452
2024,3,35,부모님,아버지,400
2024,3,36,배우자,남편이랑,363
2024,3,37,기타가족,이모,354
2024,3,38,싱글,홀로,334
2024,3,39,배우자,아내,321
2024,3,40,회사동료,임원,309
2024,3,41,기타가족,장인,287
2024,3,42,기타가족,패밀리,279
2024,3,43,부모님,어머님,276
2024,3,44,학생,대학생,272
2024,3,45,기타가족,고모,259
2024,3,46,회사동료,부장,247
2024,3,47,기타가족,조카,223
2024,3,48,자녀,딸,221
2024,3,49,기타가족,효자,217
2024,3,50,기타가족,형제,208
2024,3,51,기타가족,식구,203
2024,3,52,연인,남친,194
2024,3,53,자녀,미성년자,184
2024,3,54,부모님,할아버지,183
2024,3,54,연인,여자친구,183
2024,3,56,기타가족,자매,182
2024,3,57,학생,초1,181
2024,3,58,학생,중학생,176
2024,3,59,기타가족,막내,170
2024,3,59,부모님,엄마아빠,170
2024,3,59,부모님,엄빠,170
2024,3,62,배우자,와이프,164
2024,3,62,자녀,자식,164
2024,3,64,학생,초딩,161
2024,3,65,배우자,배우자,159
2024,3,66,학생,고등학생,158
2024,3,67,싱글,싱글,152
2024,3,68,배우자,부인,149
2024,3,69,기타가족,누나,148
2024,3,70,배우자,신부,147
2024,3,71,기타가족,형,129
2024,3,72,기타가족,사촌,119
2024,3,72,학생,고3,119
2024,3,74,연인,애인,110
2024,3,75,회사동료,직장동료,109
2024,3,76,기타가족,형님,107
2024,3,77,부모님,아버님,106
2024,3,78,친구,칭구,99
2024,3,79,친구,동창,97
2024,3,80,기타가족,친척,96
2024,3,81,기타가족,온가족,93
2024,3,82,자녀,딸아이,86
2024,3,83,기타가족,손자,80
2024,3,84,자녀,우리아이,79
2024,3,85,기타가족,시댁,78
2024,3,85,부모님,시부,78
2024,3,87,자녀,따님,74
2024,3,88,연인,남친이,72
2024,3,89,부모님,아부지,71
2024,3,89,친구,절친,71
2024,3,91,자녀,아드님,70
2024,3,92,기타가족,이모님,68
2024,3,93,싱글,나혼자,66
2024,3,93,학생,중2,66
2024,3,95,자녀,장남,65
2024,3,96,기타가족,장모,62
2024,3,96,학생,초3,62
2024,3,98,기타가족,삼촌,59
2024,3,99,학생,고2,58
2024,3,100,부모님,외할머니,56
2024,3,100,부모님,친정엄마,56
2024,3,100,학생,중1,56
2024,3,103,기타가족,손녀,52
2024,3,103,부모님,아비,52
2024,3,105,기타가족,남매,51
2024,3,105,배우자,서방,51
2024,3,105,회사동료,사원,51
2024,3,108,기타가족,사위,50
2024,3,109,기타가족,형부,48
2024,3,110,부모님,모녀,47
2024,3,110,부모님,시부모,47
2024,3,112,기타가족,남동생,45
2024,3,112,부모님,시부모님,45
2024,3,112,자녀,워킹맘,45
2024,3,112,학생,초4,45
2024,3,116,학생,중3,44
2024,3,117,싱글,나홀로,43
2024,3,117,연인,예랑,43
2024,3,119,기타가족,여동생,42
2024,3,119,부모님,할매,42
2024,3,119,자녀,딸래미,42
2024,3,122,기타가족,사촌동생,41
2024,3,122,자녀,우리아이들,41
2024,3,124,자녀,우리애,39
2024,3,125,기타가족,며느리,38
2024,3,125,부모님,시어머니,38
2024,3,125,부모님,울엄마,38
2024,3,128,기타가족,막둥이,37
