year,month,순위,분류,관련 키워드,언급건수
2024,8,1,휴식/힐링,힐링,2502
2024,8,2,휴식/힐링,나들이,1378
2024,8,3,레포츠,캠핑,1355
2024,8,4,레포츠,빠지,784
2024,8,5,기타,투어,689
2024,8,6,레포츠,등산,483
2024,8,7,휴식/힐링,피크닉,376
2024,8,8,레포츠,낚시,303
2024,8,9,레포츠,글램핑,301
2024,8,10,휴식/힐링,휴양,265
2024,8,11,기타,데이트코스,263
2024,8,12,레포츠,레저,234
2024,8,13,휴식/힐링,즐길거리,197
2024,8,14,레포츠,스키,183
2024,8,15,레포츠,산행,164
2024,8,16,휴식/힐링,재충전,160
2024,8,17,휴식/힐링,불멍,156
2024,8,18,레포츠,트레킹,131
2024,8,19,기타,해외여행,127
2024,8,20,레포츠,오토캠핑,118
2024,8,21,레포츠,차박,117
2024,8,22,휴식/힐링,테라피,96
2024,8,23,기타,답사,95
2024,8,24,미식,먹부림,90
2024,8,25,휴식/힐링,호캉스,78
2024,8,26,레포츠,하이킹,73
2024,8,26,레포츠,레포츠,73
2024,8,28,레포츠,카약,69
2024,8,29,미식,카페투어,64
2024,8,30,휴식/힐링,물멍,63
2024,8,31,레포츠,스노쿨링,62
2024,8,32,미식,맛집탐방,60
2024,8,33,휴식/힐링,야영,58
2024,8,34,레포츠,스노클링,56
2024,8,35,휴식/힐링,생태관광,55
2024,8,36,레포츠,프리다이빙,48
2024,8,37,레포츠,서핑,47
2024,8,37,레포츠,스쿠버,47
2024,8,39,레포츠,클라이밍,45
2024,8,39,레포츠,ssi,45
2024,8,39,레포츠,스킨스쿠버,45
2024,8,42,체험,시티투어,44
2024,8,42,레포츠,게이트볼,44
2024,8,44,레포츠,cmas,43
2024,8,44,레포츠,오픈워터,43
2024,8,44,레포츠,padi,43
2024,8,44,레포츠,스킨다이빙,43
2024,8,48,미식,빵지순례,42
2024,8,49,휴식/힐링,드라이브코스,41
2024,8,50,레포츠,캠크닉,40
2024,8,50,미식,바베큐파티,40
2024,8,52,레포츠,캠프파이어,39
2024,8,53,레포츠,트래킹,38
2024,8,54,레포츠,오프로드,37
2024,8,54,레포츠,짚라인,37
2024,8,56,휴식/힐링,노을뷰,36
2024,8,57,레포츠,바다낚시,35
2024,8,58,기타,일본여행,33
2024,8,59,레포츠,수상레저,29
2024,8,59,휴식/힐링,신혼여행,29
2024,8,61,레포츠,래프팅,28
2024,8,62,레포츠,캠프닉,26
2024,8,63,기타,추억여행,24
2024,8,64,미식,맛집투어,21
2024,8,64,레포츠,캠핑족,21
2024,8,66,휴식/힐링,북캉스,19
2024,8,67,기타,유럽여행,18
2024,8,67,기타,부산여행,18
2024,8,69,미식,고기파티,17
2024,8,69,휴식/힐링,힐링여행,17
2024,8,71,휴식/힐링,촌캉스,16
2024,8,72,레포츠,바나나보트,15
2024,8,73,체험,미술체험,14
2024,8,73,체험,공포체험,14
2024,8,73,레포츠,노지캠핑,14
2024,8,73,휴식/힐링,일광욕,14
2024,8,73,레포츠,웨이크보드,14
2024,8,73,체험,악기체험,14
2024,8,79,기타,제주여행,13
2024,8,79,레포츠,백패킹,13
2024,8,81,레포츠,수상스키,12
2024,8,81,휴식/힐링,단풍놀이,12
2024,8,81,체험,농촌체험,12
2024,8,84,체험,생태체험,11
2024,8,84,기타,자유여행,11
2024,8,84,레포츠,패들보드,11
2024,8,87,휴식/힐링,가을여행,10
2024,8,87,레포츠,스쿼시,10
2024,8,87,체험,vr체험,10
2024,8,87,레포츠,수상자전거,10
2024,8,91,체험,수학여행,9
2024,8,91,레포츠,암벽등반,9
2024,8,91,레포츠,루어낚시,9
2024,8,91,휴식/힐링,근교여행,9
2024,8,91,기타,도보여행,9
2024,8,96,체험,공예체험,8
2024,8,96,레포츠,제트보트,8
2024,8,96,기타,세계여행,8
2024,8,96,레포츠,제트스키,8
2024,8,96,휴식/힐링,허니문,8
2024,8,96,레포츠,번지점프,8
2024,8,102,체험,도자기체험,7
2024,8,102,체험,템플스테이,7
2024,8,102,기타,역사여행,7
2024,8,102,레포츠,민물낚시,7
2024,8,102,체험,쿠킹클래스,7
2024,8,102,레포츠,패러글라이딩,7
2024,8,102,기타,패키지여행,7
2024,8,102,체험,숲체험,7
2024,8,110,레포츠,패들보트,6
2024,8,110,미식,애프터눈티,6
2024,8,110,미식,빵투어,6
2024,8,110,레포츠,산악자전거,6
2024,8,110,휴식/힐링,차크닉,6
2024,8,110,체험,동물체험,6
2024,8,110,체험,공방체험,6
2024,8,117,레포츠,스노우보드,5
2024,8,117,휴식/힐링,석양뷰,5
2024,8,117,체험,카트체험,5
2024,8,117,기타,제주도여행,5
2024,8,117,레포츠,골프여행,5
2024,8,117,휴식/힐링,우정여행,5
2024,8,117,휴식/힐링,태교여행,5
2024,8,117,체험,수상레저체험,5
2024,8,117,레포츠,산악오토바이,5
2024,8,117,휴식/힐링,하늘멍,5
2024,8,117,레포츠,오프로드라이딩,5
2024,8,117,체험,수확체험,5
2024,8,117,체험,오프로드체험,5
2024,8,117,휴식/힐링,숲멍,5
2024,8,131,체험,한옥스테이,4
2024,8,131,휴식/힐링,홈캠핑,4
2024,8,131,기타,기차여행,4
2024,8,131,레포츠,레저스포츠,4
2024,8,131,체험,먹이주기체험,4
2024,8,131,휴식/힐링,워케이션,4
2024,8,131,체험,버스투어,4
2024,8,131,레포츠,감성캠핑,4
2024,8,131,휴식/힐링,홈캉스,4
2024,8,131,체험,갯벌체험,4
2024,8,131,체험,다도체험,4
2024,8,131,기타,미국여행,4
2024,8,131,체험,물레체험,4
2024,8,144,기타,중국여행,3
2024,8,144,레포츠,써핑,3
2024,8,144,기타,스탬프투어,3
2024,8,144,레포츠,윈드서핑,3
2024,8,144,체험,한복체험,3
2024,8,144,체험,역사체험,3
2024,8,144,체험,요리체험,3
2024,8,144,체험,족욕체험,3
2024,8,144,체험,낚시체험,3
2024,8,144,레포츠,스케이트보드,3
2024,8,144,레포츠,아쿠아로빅,3
2024,8,144,기타,배낭여행,3
2024,8,144,레포츠,모토캠핑,3
2024,8,144,미식,삼겹살파티,3
2024,8,144,미식,먹방여행,3
2024,8,144,휴식/힐링,산멍,3
2024,8,144,휴식/힐링,즉흥여행,3
2024,8,144,레포츠,애슬레저,3
2024,8,144,체험,향수만들기,3
2024,8,163,휴식/힐링,혼놀,2
2024,8,163,기타,테마여행,2
2024,8,163,레포츠,수상스포츠,2
2024,8,163,체험,클라이밍체험,2
2024,8,163,체험,놀이체험,2
2024,8,163,휴식/힐링,카캉스,2
2024,8,163,레포츠,카라반캠핑,2
2024,8,163,체험,동굴체험,2
2024,8,163,미식,맥주파티,2
2024,8,163,레포츠,심해잠수,2
2024,8,163,미식,먹킷리스트,2
2024,8,163,체험,전통놀이체험,2
2024,8,163,기타,열차여행,2
2024,8,163,레포츠,발야구,2
2024,8,163,레포츠,해양레저,2
2024,8,163,체험,농장체험,2
2024,8,163,체험,승마체험,2
2024,8,163,휴식/힐링,숲캉스,2
2024,8,163,휴식/힐링,집캉스,2
2024,8,163,미식,빵집순례,2
2024,8,163,체험,딸기체험,2
2024,8,163,체험,도예체험,2
2024,8,163,휴식/힐링,온천여행,2
2024,8,186,기타,문화재여행,1
2024,8,186,레포츠,웨이크서핑,1
2024,8,186,체험,커피체험,1
2024,8,186,체험,향수체험,1
2024,8,186,레포츠,버기카,1
2024,8,186,체험,전통의상체험,1
2024,8,186,기타,청춘여행,1
2024,8,186,체험,귀신체험,1
2024,8,186,기타,걷기여행,1
2024,8,186,레포츠,빠지패키지,1
2024,8,186,체험,민속놀이체험,1
2024,8,186,기타,도시여행,1
2024,8,186,레포츠,골프투어,1
2024,8,186,레포츠,글라이더,1
2024,8,186,레포츠,롤러스케이팅,1
2024,8,186,체험,곤충체험,1
2024,8,186,체험,동아리체험,1
2024,8,186,체험,맨발체험,1
2024,8,186,체험,사격체험,1
2024,8,186,체험,야경투어,1
2024,8,186,체험,원예체험,1
2024,8,186,레포츠,bmx,1
2024,8,186,체험,동물먹이주기체험,1
2024,8,186,휴식/힐링,감성여행,1
2024,8,186,휴식/힐링,옥터파크,1
2024,8,186,레포츠,배스낚시,1
2024,8,186,레포츠,해양스포츠,1
2024,8,186,미식,식도락여행,1
2024,8,186,체험,박물관체험,1
2024,8,186,체험,카약체험,1
2024,8,186,휴식/힐링,드라이브여행,1
2024,8,186,휴식/힐링,시골여행,1
2024,8,186,레포츠,스쿠버다이빙,1
2024,8,186,레포츠,캠핑여행,1
2024,8,186,체험,국궁체험,1
2024,8,186,체험,토끼먹이주기체험,1
2024,8,186,레포츠,수상레져,1
