year,month,순위,분류,관련 키워드,언급건수
2024,10,1,휴식/힐링,힐링,3148
2024,10,2,휴식/힐링,나들이,2190
2024,10,3,레포츠,캠핑,2037
2024,10,4,기타,투어,1549
2024,10,5,레포츠,등산,935
2024,10,6,레포츠,빠지,805
2024,10,7,휴식/힐링,피크닉,533
2024,10,8,레포츠,글램핑,344
2024,10,9,휴식/힐링,즐길거리,318
2024,10,10,휴식/힐링,불멍,298
2024,10,11,레포츠,낚시,284
2024,10,12,레포츠,산행,283
2024,10,13,기타,데이트코스,266
2024,10,14,휴식/힐링,휴양,230
2024,10,15,레포츠,트레킹,222
2024,10,16,레포츠,차박,197
2024,10,17,레포츠,레저,180
2024,10,18,레포츠,스키,147
2024,10,19,휴식/힐링,가을여행,123
2024,10,20,레포츠,게이트볼,122
2024,10,21,기타,해외여행,116
2024,10,22,휴식/힐링,물멍,104
2024,10,23,휴식/힐링,재충전,102
2024,10,23,기타,답사,102
2024,10,25,레포츠,오토캠핑,95
2024,10,26,체험,vr체험,94
2024,10,27,레포츠,카약,92
2024,10,28,레포츠,레포츠,80
2024,10,29,휴식/힐링,테라피,77
2024,10,30,레포츠,하이킹,75
2024,10,31,미식,먹부림,71
2024,10,32,레포츠,캠프파이어,66
2024,10,33,체험,시티투어,64
2024,10,34,휴식/힐링,야영,62
2024,10,35,체험,수학여행,60
2024,10,35,레포츠,짚라인,60
2024,10,37,휴식/힐링,드라이브코스,57
2024,10,38,미식,맛집탐방,55
2024,10,38,미식,카페투어,55
2024,10,40,휴식/힐링,단풍놀이,54
2024,10,41,체험,공포체험,53
2024,10,42,휴식/힐링,호캉스,50
2024,10,43,레포츠,트래킹,47
2024,10,44,휴식/힐링,신혼여행,45
2024,10,45,레포츠,캠크닉,43
2024,10,46,레포츠,클라이밍,42
2024,10,47,휴식/힐링,노을뷰,37
2024,10,48,레포츠,수상자전거,36
2024,10,48,미식,바베큐파티,36
2024,10,48,기타,일본여행,36
2024,10,51,기타,기차여행,34
2024,10,52,레포츠,서핑,33
2024,10,53,레포츠,캠프닉,31
2024,10,53,휴식/힐링,촌캉스,31
2024,10,55,레포츠,수상레저,30
2024,10,55,휴식/힐링,하늘멍,30
2024,10,57,레포츠,백패킹,29
2024,10,57,레포츠,캠핑족,29
2024,10,59,기타,추억여행,28
2024,10,60,미식,고기파티,27
2024,10,61,레포츠,래프팅,25
2024,10,62,체험,숲체험,21
2024,10,62,레포츠,오프로드,21
2024,10,64,미식,빵지순례,20
2024,10,65,휴식/힐링,생태관광,19
2024,10,65,레포츠,카라반캠핑,19
2024,10,65,레포츠,스쿠버,19
2024,10,65,레포츠,바다낚시,19
2024,10,69,체험,수확체험,18
2024,10,69,휴식/힐링,힐링여행,18
2024,10,69,체험,농촌체험,18
2024,10,69,기타,유럽여행,18
2024,10,73,레포츠,프리다이빙,17
2024,10,73,미식,맛집투어,17
2024,10,75,레포츠,ssi,16
2024,10,75,체험,동물체험,16
2024,10,75,체험,승마체험,16
2024,10,75,체험,먹이주기체험,16
2024,10,79,레포츠,스노클링,15
2024,10,80,레포츠,스노쿨링,14
2024,10,81,휴식/힐링,일광욕,13
2024,10,81,레포츠,패러글라이딩,13
2024,10,83,레포츠,스킨스쿠버,12
2024,10,83,레포츠,노지캠핑,12
2024,10,83,레포츠,수상스키,12
2024,10,83,레포츠,골프여행,12
2024,10,83,레포츠,padi,12
2024,10,83,레포츠,웨이크보드,12
2024,10,83,레포츠,오픈워터,12
2024,10,83,체험,생태체험,12
2024,10,91,기타,스탬프투어,11
2024,10,91,체험,농장체험,11
2024,10,91,체험,템플스테이,11
2024,10,91,레포츠,cmas,11
2024,10,91,레포츠,암벽등반,11
2024,10,91,레포츠,스킨다이빙,11
2024,10,91,체험,갯벌체험,11
2024,10,98,휴식/힐링,허니문,10
2024,10,98,기타,도보여행,10
2024,10,100,기타,걷기여행,9
2024,10,100,레포츠,감성캠핑,9
2024,10,100,기타,부산여행,9
2024,10,103,기타,역사여행,8
2024,10,103,체험,미술체험,8
2024,10,105,레포츠,스쿼시,7
2024,10,105,미식,와이너리투어,7
2024,10,105,휴식/힐링,근교여행,7
