year,month,순위,분류,관련 키워드,언급건수
2025,6,1,기타가족,가족,10063
2025,6,2,친구,친구,6745
2025,6,3,회사동료,직원,5493
2025,6,4,친구,친구들,3516
2025,6,5,싱글,혼자,3063
2025,6,6,부모님,부모,2803
2025,6,7,자녀,학생,2600
2025,6,8,부모님,부모님,2115
2025,6,9,기타가족,가정,2044
2025,6,10,부모님,엄마,2003
2025,6,11,배우자,남편,1527
2025,6,12,연인,연인,1470
2025,6,13,자녀,청소년,1457
2025,6,14,회사동료,직원들,1388
2025,6,15,자녀,자녀,1199
2025,6,16,친구,지인,1193
2025,6,17,연인,커플,1005
2025,6,18,부모님,아빠,912
2025,6,19,싱글,혼자서,788
2025,6,20,기타가족,언니,647
2025,6,21,회사동료,대리,619
2025,6,22,자녀,아들,607
2025,6,22,학생,초등학생,607
2025,6,24,기타가족,동생,528
2025,6,25,자녀,애들,489
2025,6,26,회사동료,동료,482
2025,6,27,기타가족,오빠,460
2025,6,28,부모님,할머니,432
2025,6,29,친구,프렌,382
2025,6,30,연인,남자친구,379
2025,6,31,부모님,어머니,370
2025,6,32,기타가족,동서,363
2025,6,33,학생,중학생,362
2025,6,34,기타가족,형제,333
2025,6,34,부모님,아버지,333
2025,6,36,배우자,남편이랑,319
2025,6,37,기타가족,장인,300
2025,6,38,기타가족,이모,298
2025,6,39,배우자,신랑,296
2025,6,40,싱글,홀로,254
2025,6,41,기타가족,자매,240
2025,6,42,배우자,아내,226
2025,6,43,학생,대학생,225
2025,6,44,학생,고등학생,220
2025,6,45,기타가족,패밀리,205
2025,6,46,싱글,싱글,200
2025,6,47,부모님,어머님,199
2025,6,48,회사동료,임원,192
2025,6,49,자녀,딸,182
2025,6,50,기타가족,조카,179
2025,6,51,부모님,엄빠,170
2025,6,52,배우자,배우자,156
2025,6,53,부모님,엄마아빠,153
2025,6,54,기타가족,막내,151
2025,6,55,배우자,와이프,143
2025,6,55,부모님,할아버지,143
2025,6,57,배우자,신부,138
2025,6,58,학생,고3,128
2025,6,59,배우자,부인,124
2025,6,60,회사동료,부장,118
2025,6,61,학생,초딩,116
2025,6,62,기타가족,식구,112
2025,6,62,연인,남친,112
2025,6,64,기타가족,형,106
2025,6,65,부모님,아버님,105
2025,6,66,자녀,자식,101
2025,6,67,연인,여자친구,100
2025,6,68,친구,칭구,99
2025,6,69,기타가족,효자,98
2025,6,70,기타가족,손자,89
2025,6,71,부모님,조부모,88
2025,6,72,기타가족,누나,86
2025,6,73,기타가족,온가족,85
2025,6,74,기타가족,삼촌,73
2025,6,74,자녀,장남,73
2025,6,76,기타가족,친척,72
2025,6,77,기타가족,형님,70
2025,6,78,부모님,증조부,69
2025,6,78,자녀,딸아이,69
2025,6,80,기타가족,사촌,66
2025,6,81,부모님,아부지,65
2025,6,81,학생,중1,65
2025,6,83,기타가족,시댁,62
2025,6,84,자녀,우리아이,60
2025,6,84,학생,중2,60
2025,6,84,학생,중3,60
2025,6,87,기타가족,고모,59
2025,6,87,부모님,시부,59
2025,6,89,기타가족,이모님,56
2025,6,89,학생,고1,56
2025,6,89,학생,고딩,56
2025,6,92,부모님,친정엄마,55
2025,6,93,기타가족,손주,54
2025,6,94,기타가족,남매,53
2025,6,95,학생,고2,51
2025,6,96,자녀,아드님,50
2025,6,97,자녀,따님,48
2025,6,97,자녀,딸래미,48
2025,6,99,부모님,워킹맘,45
2025,6,100,부모님,아비,43
2025,6,100,자녀,우리딸,43
2025,6,102,부모님,시부모,42
2025,6,102,부모님,할매,42
2025,6,102,싱글,나혼자,42
2025,6,102,자녀,미성년자,42
2025,6,106,부모님,시부모님,41
2025,6,106,부모님,외할머니,41
2025,6,106,연인,애인,41
2025,6,109,기타가족,사위,40
2025,6,110,기타가족,여동생,39
2025,6,111,기타가족,며느리,38
2025,6,111,기타가족,형부,38
2025,6,111,부모님,할무니,38
2025,6,114,연인,남친이,37
2025,6,115,기타가족,태아,36
2025,6,115,싱글,나홀로,36
2025,6,117,기타가족,남동생,35
2025,6,118,부모님,모녀,34
2025,6,118,친구,절친,34
2025,6,120,배우자,서방,33
2025,6,120,자녀,딸내미,33
2025,6,122,친구,동창,32
2025,6,122,회사동료,직장동료,32
2025,6,124,기타가족,막둥이,31
2025,6,124,기타가족,장모,31
2025,6,126,부모님,어무니,30
2025,6,126,부모님,울엄마,30
2025,6,128,배우자,남표니,28
2025,6,128,학생,초3,28
2025,6,128,회사동료,사원,28
2025,6,131,기타가족,손녀,27
2025,6,132,부모님,엄니,26
2025,6,132,연인,예랑,26
2025,6,132,자녀,우리애,26
2025,6,135,싱글,혼행,25
2025,6,135,연인,여친,25
2025,6,135,학생,초1,25
2025,6,135,학생,초4,25
2025,6,135,회사동료,차장,25
2025,6,140,기타가족,친지,23
2025,6,140,배우자,남펴니,23
2025,6,142,부모님,시어머니,22
2025,6,142,자녀,큰아들,22
2025,6,144,학생,중딩,21
2025,6,145,자녀,딸램,19
2025,6,145,자녀,큰딸,19
2025,6,147,기타가족,사촌동생,18
2025,6,147,기타가족,차남,18
2025,6,147,배우자,예랑이,18
2025,6,147,자녀,큰아이,18
2025,6,151,기타가족,효녀,17
2025,6,151,배우자,예신,17
2025,6,151,부모님,장모님,17
2025,6,154,자녀,외동,16
2025,6,154,자녀,울애,16
2025,6,154,자녀,울애기,16
2025,6,154,자녀,장녀,16
2025,6,154,친구,룸메,16
2025,6,154,학생,초2,16
2025,6,160,자녀,우리아들,15
2025,6,160,자녀,우리아이들,15
2025,6,162,기타가족,손주들,14
2025,6,162,부모님,시어머님,14
2025,6,162,부모님,할부지,14
2025,6,162,연인,예비신부,14
2025,6,162,자녀,아들래미,14
2025,6,162,학생,초6,14
2025,6,168,기타가족,시누,13
2025,6,168,기타가족,외삼촌,13
2025,6,168,배우자,집사람,13
2025,6,168,자녀,맏아들,13
2025,6,168,자녀,아들램,13
2025,6,168,학생,고삼,13
2025,6,174,기타가족,이모님들,12
2025,6,174,기타가족,혈육,12
2025,6,174,배우자,남편님,12
2025,6,174,부모님,할머님,12
2025,6,174,친구,베프,12
2025,6,179,부모님,할아부지,11
2025,6,179,자녀,저희아이,11
2025,6,181,기타가족,사돈,10
2025,6,181,기타가족,친정식구,10
2025,6,181,기타가족,친정식구들,10
2025,6,181,배우자,남푠,10
2025,6,181,배우자,와이프님,10
2025,6,181,싱글,독신,10
2025,6,181,연인,남치니,10
2025,6,181,자녀,둥이들,10
2025,6,189,자녀,저희딸,9
2025,6,189,친구,프렌드,9
2025,6,189,회사동료,회사사람,9
2025,6,192,기타가족,올케,8
2025,6,192,배우자,마눌,8
2025,6,192,배우자,마눌님,8
2025,6,192,부모님,외할아버지,8
2025,6,192,자녀,아들내미,8
2025,6,192,자녀,울아들,8
2025,6,192,학생,초5,8
2025,6,199,기타가족,새언니,7
2025,6,199,기타가족,시누이,7
2025,6,199,부모님,할배,7
2025,6,199,자녀,우리애들,7
2025,6,199,회사동료,여직원,7
2025,6,204,기타가족,숙부,6
2025,6,204,기타가족,장손,6
2025,6,204,기타가족,처제,6
2025,6,204,배우자,마누라,6
2025,6,204,배우자,주말부부,6
2025,6,204,부모님,시아버지,6
2025,6,204,부모님,할아버님,6
2025,6,204,연인,예비신랑,6
2025,6,204,자녀,둘째아들,6
2025,6,204,자녀,외동딸,6
2025,6,204,자녀,큰애,6
2025,6,215,기타가족,숙모,5
2025,6,215,기타가족,시댁식구,5
2025,6,215,기타가족,외손자,5
2025,6,215,기타가족,울언니,5
2025,6,215,배우자,아이아빠,5
2025,6,215,배우자,저희남편,5
2025,6,215,부모님,시아버님,5
2025,6,215,부모님,시엄마,5
2025,6,215,부모님,어무이,5
2025,6,215,자녀,저희아들,5
2025,6,225,기타가족,시댁식구들,4
2025,6,225,배우자,애엄마,4
2025,6,225,부모님,장인어른,4
2025,6,225,부모님,직장맘,4
2025,6,225,부모님,친정아버지,4
2025,6,225,연인,썸남,4
2025,6,225,자녀,둘째아이,4
2025,6,225,자녀,삼둥이,4
2025,6,225,자녀,손녀딸,4
2025,6,225,자녀,저희애,4
2025,6,225,자녀,저희애들,4
2025,6,225,자녀,첫째아이,4
2025,6,225,회사동료,회사동료,4
2025,6,238,기타가족,덩생,3
2025,6,238,기타가족,손자들,3
2025,6,238,배우자,남의편,3
2025,6,238,배우자,마님,3
2025,6,238,배우자,우리신랑,3
2025,6,238,부모님,시아빠,3
2025,6,238,부모님,초보맘,3
2025,6,238,부모님,친정어머니,3
2025,6,238,연인,썸녀,3
2025,6,238,자녀,외아들,3
