year,month,순위,분류,관련 키워드,언급건수
2024,5,1,휴식/힐링,힐링,2961
2024,5,2,휴식/힐링,나들이,2195
2024,5,3,레포츠,캠핑,1564
2024,5,4,레포츠,빠지,746
2024,5,5,레포츠,등산,720
2024,5,6,기타,투어,639
2024,5,7,기타,데이트코스,497
2024,5,8,휴식/힐링,피크닉,473
2024,5,9,레포츠,레저,426
2024,5,10,휴식/힐링,불멍,280
2024,5,11,레포츠,글램핑,250
2024,5,12,레포츠,낚시,212
2024,5,13,체험,시티투어,200
2024,5,14,휴식/힐링,즐길거리,198
2024,5,15,휴식/힐링,휴양,193
2024,5,16,레포츠,산행,192
2024,5,17,레포츠,스키,185
2024,5,18,휴식/힐링,야영,180
2024,5,19,레포츠,카약,166
2024,5,20,레포츠,트레킹,160
2024,5,21,레포츠,차박,157
2024,5,22,미식,맛집탐방,155
2024,5,23,휴식/힐링,테라피,123
2024,5,24,레포츠,오토캠핑,118
2024,5,25,레포츠,수상자전거,117
2024,5,26,기타,답사,102
2024,5,27,기타,해외여행,101
2024,5,28,레포츠,캠프파이어,83
2024,5,29,레포츠,게이트볼,81
2024,5,30,레포츠,서핑,74
2024,5,30,미식,먹부림,74
2024,5,32,휴식/힐링,물멍,71
2024,5,33,레포츠,레포츠,65
2024,5,34,휴식/힐링,재충전,62
2024,5,35,기타,일본여행,61
2024,5,36,휴식/힐링,호캉스,57
2024,5,37,레포츠,짚라인,54
2024,5,37,레포츠,캠크닉,54
2024,5,39,휴식/힐링,드라이브코스,51
2024,5,40,체험,농촌체험,47
2024,5,41,미식,카페투어,45
2024,5,42,레포츠,클라이밍,43
2024,5,43,기타,도보여행,39
2024,5,43,레포츠,수상레저,39
2024,5,43,미식,맛집투어,39
2024,5,46,레포츠,하이킹,37
2024,5,47,미식,바베큐파티,34
2024,5,48,레포츠,트래킹,31
2024,5,49,레포츠,오프로드,30
2024,5,50,미식,빵지순례,27
2024,5,51,휴식/힐링,노을뷰,26
2024,5,52,레포츠,캠프닉,25
2024,5,53,레포츠,백패킹,23
2024,5,53,휴식/힐링,신혼여행,23
2024,5,53,휴식/힐링,힐링여행,23
2024,5,56,체험,수학여행,20
2024,5,56,체험,승마체험,20
2024,5,58,기타,추억여행,19
2024,5,58,미식,고기파티,19
2024,5,58,휴식/힐링,일광욕,19
2024,5,61,레포츠,바다낚시,18
2024,5,61,체험,vr체험,18
2024,5,63,기타,걷기여행,17
2024,5,64,레포츠,캠핑족,16
2024,5,64,체험,숲체험,16
2024,5,66,체험,동물체험,15
2024,5,67,레포츠,감성캠핑,14
2024,5,68,체험,공포체험,13
2024,5,68,체험,생태체험,13
2024,5,68,휴식/힐링,차크닉,13
2024,5,71,기타,유럽여행,12
2024,5,72,기타,기차여행,11
2024,5,73,체험,놀이체험,10
