year,month,순위,분류,관련 키워드,언급건수
2025,5,1,휴식/힐링,힐링,4630
2025,5,2,휴식/힐링,나들이,2761
2025,5,3,레포츠,캠핑,1515
2025,5,4,휴식/힐링,피크닉,848
2025,5,5,레포츠,빠지,825
2025,5,6,기타,투어,822
2025,5,7,레포츠,등산,799
2025,5,8,레포츠,글램핑,328
2025,5,9,기타,데이트코스,325
2025,5,10,레포츠,레저,308
2025,5,11,휴식/힐링,불멍,293
2025,5,12,레포츠,트레킹,289
2025,5,13,레포츠,낚시,249
2025,5,14,휴식/힐링,재충전,243
2025,5,15,휴식/힐링,휴양,238
2025,5,16,레포츠,스키,171
2025,5,17,휴식/힐링,즐길거리,166
2025,5,18,레포츠,차박,147
2025,5,19,레포츠,산행,137
2025,5,20,레포츠,오토캠핑,122
2025,5,21,기타,해외여행,110
2025,5,22,레포츠,카약,100
2025,5,22,미식,맛집탐방,100
2025,5,24,휴식/힐링,힐링여행,97
2025,5,25,기타,답사,95
2025,5,26,휴식/힐링,야영,83
2025,5,27,레포츠,게이트볼,82
2025,5,28,미식,카페투어,77
2025,5,29,레포츠,트래킹,75
2025,5,30,레포츠,서핑,73
2025,5,31,휴식/힐링,드라이브코스,69
2025,5,32,휴식/힐링,테라피,67
2025,5,33,레포츠,수상레저,64
2025,5,34,레포츠,캠프파이어,63
2025,5,34,체험,농촌체험,63
2025,5,36,미식,먹부림,62
2025,5,37,레포츠,클라이밍,59
2025,5,38,레포츠,하이킹,58
2025,5,39,휴식/힐링,물멍,55
2025,5,40,휴식/힐링,호캉스,52
2025,5,41,휴식/힐링,감성여행,51
2025,5,42,체험,수확체험,50
2025,5,43,체험,동물체험,49
2025,5,43,체험,생태체험,49
2025,5,45,레포츠,짚라인,45
2025,5,46,레포츠,캠크닉,41
2025,5,47,레포츠,오프로드,40
2025,5,48,레포츠,캠핑족,39
2025,5,49,레포츠,캠프닉,37
2025,5,50,레포츠,수상자전거,36
2025,5,51,레포츠,레포츠,35
2025,5,52,휴식/힐링,생태관광,33
2025,5,53,체험,시티투어,32
2025,5,53,휴식/힐링,신혼여행,32
2025,5,55,레포츠,감성캠핑,31
2025,5,55,미식,맛집투어,31
2025,5,57,미식,빵지순례,28
2025,5,58,기타,추억여행,27
2025,5,58,체험,템플스테이,27
2025,5,60,휴식/힐링,봄여행,26
2025,5,61,체험,한옥스테이,25
2025,5,62,레포츠,백패킹,23
2025,5,63,기타,일본여행,22
2025,5,63,체험,갯벌체험,22
2025,5,63,휴식/힐링,일광욕,22
2025,5,66,체험,역사체험,21
2025,5,67,기타,역사여행,19
2025,5,68,미식,바베큐파티,18
2025,5,68,체험,수학여행,18
2025,5,70,미식,고기파티,17
2025,5,70,체험,숲체험,17
2025,5,72,레포츠,노지캠핑,16
2025,5,72,레포츠,래프팅,16
2025,5,72,체험,블루베리체험,16
2025,5,75,기타,도보여행,15
2025,5,75,기타,세계여행,15
2025,5,75,레포츠,패러글라이딩,15
2025,5,75,체험,농장체험,15
2025,5,75,휴식/힐링,근교여행,15
2025,5,80,체험,vr체험,14
2025,5,80,체험,승마체험,14
2025,5,80,체험,한복체험,14
2025,5,80,휴식/힐링,노을뷰,14
2025,5,84,체험,먹이주기체험,13
2025,5,85,기타,기차여행,12
2025,5,85,레포츠,바다낚시,12
2025,5,85,체험,미술체험,12
2025,5,85,체험,쿠킹클래스,12
2025,5,89,레포츠,해양레저,11
2025,5,89,휴식/힐링,촌캉스,11
2025,5,91,기타,유럽여행,10
2025,5,91,레포츠,모토캠핑,10
2025,5,91,레포츠,카라반캠핑,10
2025,5,91,체험,공예체험,10
2025,5,91,체험,공포체험,10
2025,5,91,체험,놀이체험,10
2025,5,91,체험,도자기체험,10
2025,5,98,기타,부산여행,9
2025,5,98,기타,제주여행,9
2025,5,98,레포츠,스노클링,9
2025,5,98,레포츠,암벽등반,9
2025,5,98,휴식/힐링,차크닉,9
2025,5,98,휴식/힐링,허니문,9
2025,5,104,기타,자유여행,8
2025,5,104,기타,제주도여행,8
2025,5,104,체험,목공체험,8
2025,5,104,체험,물레체험,8
2025,5,104,체험,요리체험,8
2025,5,104,체험,한옥체험,8
2025,5,110,기타,테마여행,7
2025,5,110,레포츠,골프여행,7
2025,5,110,레포츠,민물낚시,7
2025,5,110,레포츠,스쿼시,7
2025,5,114,레포츠,번지점프,6
2025,5,114,레포츠,스케이트보드,6
2025,5,114,레포츠,스쿠버,6
2025,5,114,레포츠,스쿠버다이빙,6
2025,5,114,레포츠,패들보드,6
2025,5,114,미식,먹방여행,6
2025,5,114,체험,국궁체험,6
2025,5,114,체험,동물먹이주기체험,6
2025,5,114,체험,딸기체험,6
2025,5,114,체험,전통놀이체험,6
2025,5,114,체험,해양체험,6
2025,5,114,휴식/힐링,태교여행,6
2025,5,126,기타,걷기여행,5
2025,5,126,기타,스탬프투어,5
2025,5,126,레포츠,산악오토바이,5
2025,5,126,레포츠,수상스키,5
2025,5,126,레포츠,아쿠아로빅,5
2025,5,126,레포츠,패들보트,5
2025,5,126,레포츠,프리다이빙,5
2025,5,126,레포츠,해양스포츠,5
2025,5,126,체험,공방체험,5
2025,5,126,휴식/힐링,숲멍,5
2025,5,136,기타,동남아여행,4
2025,5,136,기타,배낭여행,4
2025,5,136,레포츠,레저스포츠,4
2025,5,136,레포츠,스노우보드,4
2025,5,136,레포츠,오프로드라이딩,4
2025,5,136,미식,빵투어,4
2025,5,136,체험,곤충체험,4
2025,5,136,체험,낚시체험,4
2025,5,136,체험,목장체험,4
2025,5,136,체험,보트체험,4
2025,5,136,체험,알파카체험,4
2025,5,136,체험,오프로드체험,4
2025,5,136,체험,우주체험,4
2025,5,136,휴식/힐링,겨울여행,4
2025,5,136,휴식/힐링,우정여행,4
2025,5,136,휴식/힐링,집콕생활,4
2025,5,136,휴식/힐링,혼놀,4
2025,5,153,기타,자전거여행,3
2025,5,153,기타,졸업여행,3
2025,5,153,레포츠,padi,3
2025,5,153,레포츠,ssi,3
2025,5,153,레포츠,바나나보트,3
2025,5,153,레포츠,배스낚시,3
2025,5,153,레포츠,수상레져,3
2025,5,153,레포츠,수상스포츠,3
2025,5,153,레포츠,오픈워터,3
2025,5,153,체험,감귤체험,3
2025,5,153,체험,교복체험,3
2025,5,153,체험,농사체험,3
2025,5,153,체험,동물먹이체험,3
2025,5,153,체험,버스투어,3
2025,5,153,체험,치즈체험,3
2025,5,153,휴식/힐링,가을여행,3
2025,5,153,휴식/힐링,단풍놀이,3
2025,5,153,휴식/힐링,모캉스,3
2025,5,171,기타,도시여행,2
2025,5,171,기타,소싸움,2
2025,5,171,레포츠,글라이더,2
2025,5,171,레포츠,루어낚시,2
2025,5,171,레포츠,발야구,2
2025,5,171,레포츠,산악자전거,2
2025,5,171,레포츠,웨이크보드,2
2025,5,171,레포츠,캠핑여행,2
2025,5,171,미식,먹킷리스트,2
2025,5,171,미식,애프터눈티,2
2025,5,171,미식,와이너리투어,2
2025,5,171,미식,와인투어,2
2025,5,171,체험,농가체험,2
2025,5,171,체험,다도체험,2
2025,5,171,체험,달고나체험,2
2025,5,171,체험,도예체험,2
2025,5,171,체험,레일바이크체험,2
2025,5,171,체험,루지체험,2
2025,5,171,체험,악기체험,2
2025,5,171,체험,야경투어,2
2025,5,171,체험,어촌체험,2
2025,5,171,체험,원예체험,2
2025,5,171,체험,족욕체험,2
2025,5,171,체험,카누체험,2
2025,5,171,체험,카약체험,2
2025,5,171,휴식/힐링,숲캉스,2
2025,5,171,휴식/힐링,온천여행,2
2025,5,171,휴식/힐링,요트투어,2
2025,5,171,휴식/힐링,워케이션,2
2025,5,171,휴식/힐링,일몰뷰,2
2025,5,171,휴식/힐링,홈캉스,2
2025,5,202,기타,미국여행,1
2025,5,202,기타,세계일주,1
2025,5,202,기타,일몰투어,1
2025,5,202,기타,중국여행,1
2025,5,202,기타,청춘여행,1
2025,5,202,기타,패키지여행,1
2025,5,202,레포츠,bmx,1
2025,5,202,레포츠,골프투어,1
2025,5,202,레포츠,낚시여행,1
2025,5,202,레포츠,버기카,1
2025,5,202,레포츠,스노쿨링,1
2025,5,202,레포츠,씨워킹,1
2025,5,202,레포츠,제트보트,1
2025,5,202,레포츠,제트스키,1
2025,5,202,레포츠,캠핑라이프,1
2025,5,202,레포츠,트레일러닝,1
2025,5,202,레포츠,서바이벌게임,1
2025,5,202,레포츠,해양레포츠,1
2025,5,202,미식,미식체험,1
2025,5,202,체험,갯배체험,1
2025,5,202,체험,건초주기체험,1
2025,5,202,체험,기모노체험,1
2025,5,202,체험,딸기수확체험,1
2025,5,202,체험,맨발체험,1
2025,5,202,체험,물놀이체험,1
2025,5,202,체험,바다체험,1
