year,month,순위,분류,관련 키워드,언급건수
2025,4,1,휴식/힐링,힐링,4645
2025,4,2,휴식/힐링,나들이,2831
2025,4,3,기타,투어,2006
2025,4,4,레포츠,캠핑,1367
2025,4,5,레포츠,빠지,1062
2025,4,6,휴식/힐링,피크닉,1022
2025,4,7,레포츠,등산,742
2025,4,8,기타,데이트코스,365
2025,4,8,레포츠,트레킹,365
2025,4,10,레포츠,글램핑,341
2025,4,11,휴식/힐링,불멍,229
2025,4,12,레포츠,낚시,206
2025,4,13,레포츠,레저,200
2025,4,14,휴식/힐링,휴양,195
2025,4,15,레포츠,스키,174
2025,4,16,기타,걷기여행,172
2025,4,17,휴식/힐링,재충전,161
2025,4,18,휴식/힐링,즐길거리,159
2025,4,19,레포츠,산행,157
2025,4,20,레포츠,오토캠핑,140
2025,4,21,체험,농장체험,139
2025,4,22,휴식/힐링,힐링여행,123
2025,4,23,레포츠,차박,117
2025,4,24,기타,답사,111
2025,4,25,기타,해외여행,110
2025,4,26,레포츠,서핑,91
2025,4,27,레포츠,카약,89
2025,4,28,미식,카페투어,84
2025,4,29,레포츠,하이킹,81
2025,4,30,레포츠,캠프파이어,78
2025,4,30,휴식/힐링,테라피,78
2025,4,32,휴식/힐링,드라이브코스,71
2025,4,33,체험,생태체험,67
2025,4,34,레포츠,트래킹,63
2025,4,34,미식,맛집탐방,63
2025,4,36,레포츠,짚라인,60
2025,4,36,미식,먹부림,60
2025,4,38,레포츠,클라이밍,54
2025,4,39,휴식/힐링,야영,51
2025,4,40,레포츠,수상레저,50
2025,4,40,레포츠,캠핑족,50
2025,4,40,체험,농촌체험,50
2025,4,40,휴식/힐링,호캉스,50
2025,4,44,휴식/힐링,감성여행,47
2025,4,45,레포츠,레포츠,45
2025,4,46,휴식/힐링,물멍,44
2025,4,47,체험,동물체험,43
2025,4,48,미식,빵지순례,39
2025,4,48,휴식/힐링,봄여행,39
2025,4,50,레포츠,오프로드,36
2025,4,51,레포츠,캠크닉,33
2025,4,52,휴식/힐링,생태관광,32
2025,4,53,레포츠,감성캠핑,30
2025,4,53,체험,vr체험,30
2025,4,55,레포츠,캠프닉,28
2025,4,56,체험,딸기체험,27
2025,4,56,휴식/힐링,촌캉스,27
2025,4,58,휴식/힐링,일광욕,26
2025,4,59,기타,일본여행,25
2025,4,59,체험,한옥스테이,25
