year,month,순위,분류,관련 키워드,언급건수
2025,4,1,기타가족,가족,11352
2025,4,2,친구,친구,7749
2025,4,3,회사동료,직원,5508
2025,4,4,친구,친구들,4165
2025,4,5,싱글,혼자,3424
2025,4,6,부모님,부모,3184
2025,4,7,기타가족,가정,2916
2025,4,8,자녀,학생,2387
2025,4,9,부모님,부모님,2203
2025,4,10,부모님,엄마,1985
2025,4,11,연인,연인,1893
2025,4,12,회사동료,직원들,1597
2025,4,13,배우자,남편,1527
2025,4,14,자녀,자녀,1465
2025,4,15,친구,지인,1271
2025,4,16,회사동료,대리,1257
2025,4,17,자녀,청소년,1252
2025,4,18,부모님,아빠,1129
2025,4,19,연인,커플,1122
2025,4,20,싱글,혼자서,915
2025,4,21,학생,초등학생,786
2025,4,22,자녀,아들,707
2025,4,23,기타가족,동서,637
2025,4,24,회사동료,차장,616
2025,4,25,기타가족,언니,592
2025,4,26,기타가족,동생,502
2025,4,27,기타가족,오빠,424
2025,4,28,자녀,애들,420
2025,4,29,친구,프렌,401
2025,4,30,부모님,할머니,398
2025,4,31,회사동료,동료,396
2025,4,32,부모님,아버지,391
2025,4,33,싱글,홀로,383
2025,4,34,배우자,신랑,380
2025,4,35,연인,남자친구,372
2025,4,36,기타가족,장인,323
2025,4,37,부모님,어머니,318
2025,4,38,배우자,아내,313
2025,4,39,회사동료,임원,294
2025,4,40,배우자,남편이랑,282
2025,4,40,학생,중학생,282
2025,4,42,학생,고등학생,276
2025,4,43,기타가족,이모,259
2025,4,44,기타가족,형제,255
2025,4,45,기타가족,패밀리,235
2025,4,46,배우자,신부,227
2025,4,47,학생,대학생,203
2025,4,48,부모님,어머님,193
2025,4,49,자녀,딸,192
2025,4,50,배우자,부인,191
2025,4,51,싱글,싱글,178
2025,4,52,기타가족,조카,167
2025,4,53,부모님,할아버지,163
2025,4,54,연인,여자친구,162
2025,4,55,기타가족,막내,150
2025,4,56,부모님,엄빠,147
2025,4,57,부모님,엄마아빠,146
2025,4,58,연인,남친,129
2025,4,59,기타가족,식구,127
2025,4,60,배우자,와이프,125
2025,4,61,배우자,배우자,124
2025,4,62,기타가족,누나,123
2025,4,63,학생,초딩,122
2025,4,64,회사동료,부장,120
2025,4,65,기타가족,자매,116
2025,4,66,기타가족,효자,112
2025,4,67,학생,고3,111
2025,4,68,자녀,자식,107
2025,4,69,부모님,모녀,105
2025,4,70,기타가족,형,99
2025,4,70,부모님,아버님,99
2025,4,72,학생,고1,98
2025,4,73,기타가족,손자,96
2025,4,74,기타가족,온가족,92
2025,4,75,자녀,우리아이,86
2025,4,76,기타가족,친척,84
2025,4,77,친구,칭구,83
2025,4,78,자녀,미성년자,82
2025,4,79,학생,고2,80
2025,4,80,부모님,아부지,70
2025,4,81,기타가족,형님,67
2025,4,82,기타가족,사촌,66
2025,4,83,기타가족,삼촌,63
2025,4,83,부모님,시부,63
2025,4,85,자녀,장남,62
2025,4,85,학생,중3,62
2025,4,87,기타가족,고모,60
2025,4,87,자녀,딸아이,60
2025,4,89,기타가족,손주,54
2025,4,89,기타가족,태아,54
2025,4,91,학생,중1,50
2025,4,92,기타가족,시댁,49
2025,4,92,자녀,우리딸,49
2025,4,94,기타가족,남매,48
2025,4,94,기타가족,이모님,48
2025,4,94,학생,중2,48
2025,4,97,기타가족,며느리,47
2025,4,97,부모님,시어머니,47
2025,4,99,부모님,시부모,46
2025,4,99,부모님,시부모님,46
2025,4,99,부모님,친정엄마,46
2025,4,99,회사동료,사원,46
2025,4,103,자녀,따님,45
2025,4,104,학생,초3,44
2025,4,105,부모님,워킹맘,43
2025,4,105,자녀,아드님,43
2025,4,107,부모님,조부모,42
2025,4,108,싱글,나혼자,39
2025,4,108,친구,동창,39
2025,4,110,기타가족,여동생,38
2025,4,110,친구,절친,38
2025,4,112,기타가족,남동생,37
2025,4,112,기타가족,형부,37
2025,4,114,기타가족,장모,36
2025,4,114,부모님,외할머니,36
2025,4,116,싱글,나홀로,35
2025,4,116,연인,남친이,35
2025,4,118,회사동료,직장동료,32
2025,4,119,연인,예랑,31
2025,4,119,자녀,딸래미,31
2025,4,119,학생,초1,31
2025,4,122,부모님,울엄마,29
2025,4,122,부모님,장모님,29
2025,4,122,학생,초4,29
2025,4,125,기타가족,친지,28
2025,4,125,자녀,딸램,28
2025,4,127,부모님,아비,27
2025,4,127,싱글,혼행,27
2025,4,127,연인,애인,27
2025,4,127,자녀,딸내미,27
2025,4,131,기타가족,사위,26
2025,4,132,부모님,어무니,25
2025,4,132,부모님,엄니,25
2025,4,132,학생,고딩,25
2025,4,135,부모님,할매,24
2025,4,135,부모님,할무니,24
2025,4,135,자녀,울애,24
2025,4,138,배우자,예랑이,23
2025,4,138,학생,초6,23
2025,4,140,기타가족,손녀,21
