year,month,순위,분류,관련 키워드,언급건수
2024,7,1,기타가족,가족,7292
2024,7,2,친구,친구,5633
2024,7,3,회사동료,직원,4307
2024,7,4,친구,친구들,2797
2024,7,5,자녀,학생,2500
2024,7,6,기타가족,엄마,2356
2024,7,7,기타가족,가정,2271
2024,7,8,싱글,혼자,2151
2024,7,9,부모님,부모,2120
2024,7,10,배우자,남편,1827
2024,7,11,부모님,부모님,1618
2024,7,12,친구,지인,1240
2024,7,13,자녀,청소년,1219
2024,7,14,연인,연인,1171
2024,7,15,회사동료,대리,1085
2024,7,16,부모님,아빠,1064
2024,7,17,자녀,자녀,886
2024,7,18,기타가족,언니,841
2024,7,19,회사동료,직원들,785
2024,7,20,자녀,아들,767
2024,7,21,연인,커플,762
2024,7,22,기타가족,동생,738
2024,7,23,자녀,애들,672
2024,7,24,기타가족,오빠,650
2024,7,25,친구,프렌,643
2024,7,26,학생,초등학생,585
2024,7,27,부모님,어머니,554
2024,7,28,연인,남자친구,531
2024,7,29,싱글,혼자서,530
2024,7,30,부모님,할머니,505
2024,7,31,학생,대학생,462
2024,7,32,배우자,신랑,453
2024,7,33,기타가족,이모,441
2024,7,34,회사동료,동료,389
2024,7,35,배우자,남편이랑,355
2024,7,36,기타가족,동서,353
2024,7,37,부모님,아버지,337
2024,7,38,학생,중학생,324
2024,7,39,기타가족,형제,320
2024,7,40,기타가족,패밀리,313
2024,7,41,기타가족,효자,294
2024,7,42,배우자,아내,290
2024,7,43,기타가족,조카,288
2024,7,44,부모님,어머님,280
2024,7,45,학생,고등학생,276
2024,7,46,자녀,장남,264
2024,7,47,회사동료,임원,261
2024,7,48,싱글,홀로,250
2024,7,49,자녀,딸,242
2024,7,50,기타가족,장인,234
2024,7,51,기타가족,친척,226
2024,7,52,배우자,배우자,218
2024,7,53,부모님,엄빠,207
2024,7,54,기타가족,누나,202
2024,7,55,기타가족,막내,196
2024,7,56,싱글,싱글,192
2024,7,57,기타가족,식구,179
2024,7,57,기타가족,자매,179
2024,7,59,기타가족,형,178
2024,7,60,부모님,할아버지,175
2024,7,60,부모님,엄마아빠,175
2024,7,62,연인,남친,174
2024,7,63,학생,초딩,157
2024,7,64,회사동료,부장,151
2024,7,65,학생,고3,148
2024,7,66,자녀,자식,145
2024,7,66,배우자,부인,145
2024,7,68,친구,칭구,138
2024,7,69,부모님,아버님,130
2024,7,70,학생,중3,128
2024,7,71,배우자,와이프,125
2024,7,72,연인,여자친구,123
2024,7,73,학생,중1,111
2024,7,73,학생,고삼,111
2024,7,75,배우자,신부,108
2024,7,76,싱글,나홀로,104
2024,7,76,학생,중2,104
2024,7,78,기타가족,사촌,99
2024,7,79,기타가족,남매,98
2024,7,80,학생,고2,96
2024,7,80,기타가족,이모님,96
2024,7,82,자녀,미성년자,91
2024,7,83,기타가족,온가족,89
2024,7,84,기타가족,시댁,88
2024,7,85,기타가족,형님,80
2024,7,86,부모님,아부지,79
2024,7,87,연인,남친이,76
2024,7,88,기타가족,고모,75
2024,7,89,기타가족,사위,68
2024,7,89,기타가족,손자,68
2024,7,91,자녀,아드님,65
2024,7,92,부모님,시부,64
2024,7,92,부모님,아비,64
2024,7,94,회사동료,사원,63
2024,7,95,기타가족,삼촌,59
2024,7,96,자녀,딸아이,58
2024,7,97,기타가족,장모,57
2024,7,98,기타가족,형부,56
2024,7,99,친구,동창,55
2024,7,99,자녀,따님,55
2024,7,99,친구,절친,55
2024,7,99,부모님,친정엄마,55
2024,7,103,자녀,우리아이,53
2024,7,104,기타가족,남동생,50
2024,7,105,자녀,딸래미,49
2024,7,105,기타가족,여동생,49
2024,7,107,회사동료,차장,48
2024,7,107,부모님,시어머니,48
2024,7,109,자녀,우리딸,47
2024,7,110,배우자,서방,45
2024,7,110,학생,고딩,45
2024,7,110,연인,애인,45
2024,7,113,기타가족,손녀,43
2024,7,114,부모님,모녀,42
2024,7,114,연인,예랑,42
