year,month,순위,분류,관련 키워드,언급건수
2024,1,1,휴식/힐링,힐링,2734
2024,1,2,휴식/힐링,나들이,1199
2024,1,3,레포츠,캠핑,1111
2024,1,4,레포츠,등산,609
2024,1,5,기타,투어,417
2024,1,6,레포츠,빠지,382
2024,1,7,기타,데이트코스,372
2024,1,8,레포츠,스키,300
2024,1,9,휴식/힐링,불멍,258
2024,1,10,레포츠,낚시,188
2024,1,11,휴식/힐링,즐길거리,161
2024,1,12,휴식/힐링,휴양,160
2024,1,13,레포츠,글램핑,141
2024,1,13,휴식/힐링,피크닉,141
2024,1,15,레포츠,산행,137
2024,1,16,레포츠,레저,106
2024,1,17,레포츠,레포츠,88
2024,1,18,미식,먹부림,85
2024,1,19,미식,맛집투어,82
2024,1,20,레포츠,트레킹,81
2024,1,21,레포츠,오프로드,80
2024,1,21,미식,맛집탐방,80
2024,1,23,미식,카페투어,78
2024,1,24,기타,답사,70
2024,1,25,기타,해외여행,67
2024,1,26,레포츠,차박,63
2024,1,27,휴식/힐링,드라이브코스,58
2024,1,27,휴식/힐링,테라피,58
2024,1,29,휴식/힐링,호캉스,51
2024,1,29,기타,일본여행,51
2024,1,31,체험,곤충체험,46
2024,1,32,휴식/힐링,겨울여행,41
2024,1,33,레포츠,캠프파이어,40
2024,1,34,미식,빵지순례,38
2024,1,35,휴식/힐링,야영,37
2024,1,36,체험,딸기체험,34
2024,1,36,휴식/힐링,물멍,34
2024,1,38,레포츠,카약,32
2024,1,39,레포츠,오토캠핑,31
2024,1,39,레포츠,클라이밍,31
2024,1,41,체험,오프로드체험,30
2024,1,41,레포츠,오프로드라이딩,30
2024,1,43,레포츠,산악오토바이,29
2024,1,44,레포츠,짚라인,28
2024,1,45,휴식/힐링,신혼여행,26
2024,1,46,휴식/힐링,노을뷰,25
2024,1,46,레포츠,게이트볼,25
2024,1,48,레포츠,하이킹,23
2024,1,49,체험,쿠킹클래스,22
2024,1,50,레포츠,캠핑족,19
2024,1,51,레포츠,트래킹,18
2024,1,51,휴식/힐링,재충전,18
2024,1,51,레포츠,백패킹,18
2024,1,51,레포츠,래프팅,18
2024,1,55,체험,동물체험,17
2024,1,55,기타,제주여행,17
2024,1,55,체험,vr체험,17
2024,1,55,기타,추억여행,17
2024,1,59,휴식/힐링,일광욕,15
2024,1,59,미식,바베큐파티,15
2024,1,59,체험,미술체험,15
2024,1,59,미식,고기파티,15
2024,1,59,레포츠,서핑,15
2024,1,64,체험,수학여행,14
2024,1,64,휴식/힐링,힐링여행,14
2024,1,64,기타,부산여행,14
2024,1,64,레포츠,바다낚시,14
2024,1,68,레포츠,수상레저,13
2024,1,68,체험,먹이주기체험,13
2024,1,68,휴식/힐링,촌캉스,13
2024,1,68,체험,공포체험,13
2024,1,68,기타,자유여행,13
2024,1,73,체험,템플스테이,12
2024,1,73,기타,유럽여행,12
2024,1,75,레포츠,스쿼시,11
2024,1,75,레포츠,수상자전거,11
2024,1,75,체험,동물먹이주기체험,11
2024,1,78,레포츠,캠크닉,10
2024,1,78,미식,애프터눈티,10
2024,1,78,체험,시티투어,10
2024,1,78,체험,낚시체험,10
2024,1,82,기타,패키지여행,9
2024,1,82,체험,승마체험,9
2024,1,82,체험,생태체험,9
2024,1,82,기타,세계여행,9
2024,1,86,기타,세계일주,8
2024,1,86,미식,먹방여행,8
2024,1,86,레포츠,프리다이빙,8
2024,1,86,레포츠,암벽등반,8
2024,1,90,레포츠,ssi,7
2024,1,90,체험,수확체험,7
2024,1,90,휴식/힐링,생태관광,7
2024,1,90,레포츠,스쿠버,7
2024,1,90,레포츠,해양레저,7
2024,1,90,미식,빵투어,7
2024,1,90,휴식/힐링,온천여행,7
2024,1,90,체험,놀이체험,7
2024,1,90,레포츠,스노우보드,7
2024,1,99,레포츠,스케이트보드,6
2024,1,99,휴식/힐링,근교여행,6
2024,1,99,체험,공방체험,6
2024,1,99,휴식/힐링,우정여행,6
2024,1,99,체험,농촌체험,6
2024,1,104,체험,숲체험,5
2024,1,104,체험,도자기체험,5
2024,1,104,레포츠,노지캠핑,5
2024,1,104,레포츠,캠프닉,5
2024,1,104,레포츠,캠핑여행,5
2024,1,104,체험,농장체험,5
2024,1,104,레포츠,모토캠핑,5
2024,1,111,레포츠,감성캠핑,4
2024,1,111,레포츠,스쿠버다이빙,4
2024,1,111,레포츠,패러글라이딩,4
2024,1,111,기타,스탬프투어,4
2024,1,111,레포츠,스노쿨링,4
2024,1,111,체험,물레체험,4
2024,1,111,레포츠,골프여행,4
2024,1,111,레포츠,민물낚시,4
2024,1,111,기타,소싸움,4
2024,1,111,기타,기차여행,4
2024,1,111,체험,민속놀이체험,4
2024,1,111,휴식/힐링,허니문,4
2024,1,123,기타,동남아여행,3
2024,1,123,레포츠,수상스키,3
2024,1,123,체험,농사체험,3
2024,1,123,체험,동물먹이체험,3
2024,1,123,체험,요리체험,3
2024,1,123,휴식/힐링,워케이션,3
2024,1,123,기타,도보여행,3
2024,1,123,휴식/힐링,즉흥여행,3
2024,1,123,미식,와이너리투어,3
2024,1,123,체험,타종체험,3
2024,1,123,체험,교복체험,3
2024,1,123,기타,청춘여행,3
2024,1,123,미식,먹킷리스트,3
2024,1,123,체험,목공예체험,3
2024,1,123,기타,배낭여행,3
2024,1,123,레포츠,번지점프,3
2024,1,123,레포츠,버기카,3
2024,1,123,체험,한복체험,3
2024,1,141,레포츠,스킨스쿠버,2
2024,1,141,기타,도시여행,2
2024,1,141,레포츠,카라반캠핑,2
2024,1,141,체험,역사체험,2
2024,1,141,휴식/힐링,가을여행,2
2024,1,141,휴식/힐링,드라이브여행,2
2024,1,141,휴식/힐링,숲캉스,2
2024,1,141,기타,역사여행,2
2024,1,141,레포츠,바나나보트,2
2024,1,141,체험,원예체험,2
2024,1,141,체험,토끼먹이주기체험,2
2024,1,141,레포츠,루어낚시,2
2024,1,141,휴식/힐링,산멍,2
2024,1,141,휴식/힐링,차크닉,2
2024,1,141,체험,한옥체험,2
2024,1,141,휴식/힐링,숲멍,2
2024,1,141,기타,제주도여행,2
2024,1,141,레포츠,스노클링,2
2024,1,141,휴식/힐링,요트투어,2
2024,1,141,휴식/힐링,태교여행,2
2024,1,141,미식,식도락여행,2
2024,1,141,휴식/힐링,하늘멍,2
2024,1,141,레포츠,제트보트,2
2024,1,141,휴식/힐링,홈캠핑,2
2024,1,165,레포츠,스카이다이빙,1
2024,1,165,레포츠,아쿠아로빅,1
2024,1,165,체험,귤체험,1
2024,1,165,체험,수상레저체험,1
2024,1,165,체험,달고나체험,1
2024,1,165,체험,향수만들기,1
2024,1,165,휴식/힐링,바다멍,1
2024,1,165,레포츠,골프투어,1
2024,1,165,레포츠,레저스포츠,1
2024,1,165,미식,먹거리여행,1
2024,1,165,체험,카트체험,1
2024,1,165,기타,일몰여행,1
2024,1,165,체험,텃밭체험,1
2024,1,165,휴식/힐링,북캉스,1
2024,1,165,휴식/힐링,시골여행,1
2024,1,165,휴식/힐링,집캉스,1
2024,1,165,기타,기념여행,1
2024,1,165,미식,맥주파티,1
2024,1,165,체험,맨발체험,1
2024,1,165,체험,사격체험,1
2024,1,165,체험,야경투어,1
2024,1,165,체험,족욕체험,1
2024,1,165,레포츠,웨이크보드,1
2024,1,165,체험,국궁체험,1
2024,1,165,체험,치즈체험,1
2024,1,165,체험,우주체험,1
2024,1,165,기타,데이트스냅,1
2024,1,165,기타,미국여행,1
2024,1,165,레포츠,플라이낚시,1
2024,1,165,휴식/힐링,낭만여행,1
2024,1,165,휴식/힐링,책맥,1
2024,1,165,기타,중국여행,1
2024,1,165,레포츠,웨이크서핑,1
2024,1,165,체험,공예체험,1
2024,1,165,체험,딸기수확체험,1
2024,1,165,체험,카누체험,1
2024,1,165,체험,한옥스테이,1
2024,1,165,휴식/힐링,눈꽃여행,1
2024,1,165,체험,갯벌체험,1
2024,1,165,체험,도예체험,1
2024,1,165,레포츠,패들보드,1
2024,1,165,체험,산림문화체험,1
2024,1,165,휴식/힐링,벚꽃여행,1
2024,1,165,휴식/힐링,석양뷰,1
2024,1,165,레포츠,심해잠수,1
2024,1,165,레포츠,캠핑라이프,1
2024,1,165,레포츠,행글라이더,1
2024,1,165,휴식/힐링,단풍놀이,1
2024,1,165,휴식/힐링,일몰뷰,1
2024,1,165,휴식/힐링,감성여행,1
2024,1,165,기타,열차여행,1
2024,1,165,레포츠,발야구,1
2024,1,165,레포츠,빙벽등반,1
2024,1,165,레포츠,산악자전거,1
2024,1,165,미식,삼겹살파티,1
2024,1,165,체험,목공체험,1
2024,1,165,체험,버스투어,1
2024,1,165,기타,테마여행,1
2024,1,165,레포츠,수상스포츠,1
2024,1,165,기타,걷기여행,1
2024,1,165,레포츠,제트스키,1
2024,1,165,체험,목장체험,1
2024,1,165,체험,물놀이체험,1
2024,1,165,휴식/힐링,일출뷰,1
