year,month,순위,분류,관련 키워드,언급건수
2025,2,1,휴식/힐링,힐링,2159
2025,2,2,휴식/힐링,나들이,1207
2025,2,3,레포츠,캠핑,1018
2025,2,4,레포츠,빠지,615
2025,2,5,기타,투어,524
2025,2,6,레포츠,등산,482
2025,2,7,휴식/힐링,피크닉,474
2025,2,8,휴식/힐링,즐길거리,280
2025,2,9,기타,데이트코스,206
2025,2,10,레포츠,스키,202
2025,2,11,휴식/힐링,불멍,188
2025,2,12,레포츠,글램핑,182
2025,2,13,레포츠,트레킹,177
2025,2,14,레포츠,낚시,176
2025,2,15,레포츠,산행,158
2025,2,16,레포츠,레저,109
2025,2,17,휴식/힐링,휴양,90
2025,2,18,레포츠,차박,78
2025,2,19,휴식/힐링,테라피,77
2025,2,20,기타,답사,72
2025,2,21,기타,해외여행,63
2025,2,22,미식,먹부림,62
2025,2,23,레포츠,오토캠핑,57
2025,2,23,휴식/힐링,호캉스,57
2025,2,25,레포츠,레포츠,55
2025,2,26,레포츠,오프로드,54
2025,2,26,미식,카페투어,54
2025,2,28,레포츠,클라이밍,50
2025,2,29,레포츠,하이킹,45
2025,2,29,휴식/힐링,재충전,45
2025,2,31,레포츠,서핑,42
2025,2,32,레포츠,짚라인,38
2025,2,32,휴식/힐링,힐링여행,38
2025,2,34,레포츠,카약,37
2025,2,35,레포츠,캠프파이어,36
2025,2,36,미식,맛집탐방,35
2025,2,36,휴식/힐링,드라이브코스,35
2025,2,38,레포츠,빙벽등반,33
2025,2,39,레포츠,트래킹,32
2025,2,40,체험,딸기체험,30
2025,2,41,기타,부산여행,29
2025,2,42,레포츠,캠크닉,27
2025,2,42,휴식/힐링,겨울여행,27
2025,2,42,휴식/힐링,물멍,27
2025,2,42,휴식/힐링,야영,27
2025,2,46,기타,기차여행,25
2025,2,46,체험,치즈체험,25
2025,2,48,레포츠,오프로드라이딩,24
2025,2,48,체험,오프로드체험,24
2025,2,50,미식,빵지순례,23
2025,2,51,기타,일본여행,22
2025,2,52,휴식/힐링,신혼여행,21
2025,2,53,레포츠,산악오토바이,20
2025,2,54,기타,추억여행,19
2025,2,55,기타,세계여행,18
2025,2,55,미식,맛집투어,18
2025,2,57,휴식/힐링,일광욕,17
2025,2,58,체험,농촌체험,16
2025,2,58,휴식/힐링,노을뷰,16
2025,2,60,휴식/힐링,촌캉스,15
2025,2,61,레포츠,바다낚시,14
2025,2,62,기타,유럽여행,13
2025,2,62,레포츠,ssi,13
2025,2,62,레포츠,수상레저,13
2025,2,62,체험,vr체험,13
2025,2,62,체험,미술체험,13
2025,2,62,체험,숲체험,13
2025,2,62,휴식/힐링,감성여행,13
2025,2,62,휴식/힐링,생태관광,13
2025,2,70,체험,먹이주기체험,12
2025,2,70,체험,쿠킹클래스,12
2025,2,70,휴식/힐링,근교여행,12
2025,2,73,레포츠,백패킹,11
2025,2,73,레포츠,캠프닉,11
2025,2,73,레포츠,캠핑족,11
2025,2,73,미식,바베큐파티,11
2025,2,73,체험,수학여행,11
2025,2,73,체험,요리체험,11
2025,2,79,미식,고기파티,10
2025,2,79,체험,템플스테이,10
2025,2,81,레포츠,모토캠핑,9
2025,2,81,레포츠,암벽등반,9
2025,2,81,체험,도자기체험,9
2025,2,81,체험,동물체험,9
2025,2,81,체험,한옥스테이,9
2025,2,81,휴식/힐링,허니문,9
2025,2,87,레포츠,감성캠핑,8
2025,2,87,레포츠,프리다이빙,8
2025,2,87,체험,공예체험,8
2025,2,90,기타,제주여행,7
2025,2,90,레포츠,게이트볼,7
2025,2,90,레포츠,래프팅,7
2025,2,90,체험,공포체험,7
2025,2,90,체험,생태체험,7
2025,2,90,체험,승마체험,7
2025,2,90,휴식/힐링,온천여행,7
2025,2,90,휴식/힐링,홈캠핑,7
2025,2,98,레포츠,스노우보드,6
2025,2,98,레포츠,패러글라이딩,6
2025,2,98,휴식/힐링,봄여행,6
2025,2,101,기타,역사여행,5
2025,2,101,레포츠,노지캠핑,5
2025,2,101,레포츠,수상스키,5
2025,2,101,레포츠,수상자전거,5
2025,2,101,미식,애프터눈티,5
2025,2,101,체험,농장체험,5
2025,2,101,체험,물레체험,5
2025,2,101,휴식/힐링,낭만여행,5
2025,2,101,휴식/힐링,태교여행,5
2025,2,110,기타,스탬프투어,4
2025,2,110,레포츠,스노쿨링,4
2025,2,110,레포츠,스노클링,4
2025,2,110,레포츠,스쿠버,4
2025,2,110,레포츠,스쿼시,4
2025,2,110,레포츠,카라반캠핑,4
2025,2,110,미식,먹킷리스트,4
2025,2,110,미식,식도락여행,4
2025,2,110,체험,감귤체험,4
2025,2,110,체험,동물먹이체험,4
2025,2,110,휴식/힐링,가을여행,4
2025,2,110,휴식/힐링,단풍놀이,4
2025,2,122,기타,도보여행,3
2025,2,122,기타,미국여행,3
