year,month,순위,분류,관련 키워드,언급건수
2024,10,1,기타가족,가족,9077
2024,10,2,친구,친구,5490
2024,10,3,회사동료,직원,3814
2024,10,4,친구,친구들,2766
2024,10,5,싱글,혼자,2730
2024,10,6,기타가족,엄마,2449
2024,10,7,부모님,부모,2274
2024,10,8,자녀,학생,1974
2024,10,9,배우자,남편,1863
2024,10,10,부모님,부모님,1829
2024,10,11,기타가족,가정,1473
2024,10,12,연인,연인,1289
2024,10,13,친구,지인,1219
2024,10,14,자녀,청소년,1075
2024,10,15,부모님,아빠,1041
2024,10,16,자녀,자녀,1039
2024,10,17,회사동료,대리,972
2024,10,18,연인,커플,892
2024,10,19,기타가족,언니,887
2024,10,20,회사동료,직원들,885
2024,10,21,자녀,아들,852
2024,10,22,싱글,혼자서,797
2024,10,23,자녀,애들,754
2024,10,24,기타가족,동생,675
2024,10,25,기타가족,오빠,664
2024,10,26,연인,남자친구,504
2024,10,27,부모님,할머니,494
2024,10,28,배우자,배우자,455
2024,10,29,부모님,아버지,438
2024,10,30,친구,프렌,437
2024,10,31,기타가족,동서,434
2024,10,32,배우자,신랑,433
2024,10,33,부모님,어머니,428
2024,10,34,기타가족,이모,410
2024,10,35,회사동료,동료,393
2024,10,36,학생,초등학생,364
2024,10,37,학생,대학생,358
2024,10,38,배우자,남편이랑,348
2024,10,39,싱글,홀로,301
2024,10,40,회사동료,임원,286
2024,10,41,부모님,어머님,267
2024,10,42,자녀,딸,257
2024,10,43,기타가족,장인,255
2024,10,44,기타가족,패밀리,245
2024,10,45,배우자,아내,239
2024,10,46,기타가족,형제,231
2024,10,47,기타가족,막내,230
2024,10,48,기타가족,조카,224
2024,10,49,기타가족,자매,221
2024,10,50,부모님,할아버지,212
2024,10,50,학생,중학생,212
2024,10,52,자녀,자식,208
2024,10,52,배우자,부인,208
2024,10,54,학생,고등학생,198
2024,10,55,부모님,엄빠,195
2024,10,56,연인,여자친구,191
2024,10,57,회사동료,부장,180
2024,10,58,싱글,싱글,173
2024,10,59,기타가족,식구,169
2024,10,60,연인,남친,166
2024,10,61,기타가족,누나,161
2024,10,62,부모님,엄마아빠,160
2024,10,63,기타가족,형,157
2024,10,64,배우자,신부,152
2024,10,65,학생,초딩,150
2024,10,66,배우자,와이프,138
2024,10,67,부모님,아버님,123
2024,10,68,친구,칭구,116
2024,10,69,자녀,딸래미,108
2024,10,70,기타가족,사촌,107
2024,10,71,자녀,장남,105
2024,10,72,기타가족,효자,99
2024,10,73,연인,여친,94
2024,10,74,부모님,시부,89
2024,10,74,기타가족,친척,89
2024,10,76,기타가족,온가족,88
2024,10,77,기타가족,형님,82
2024,10,77,기타가족,이모님,82
2024,10,79,기타가족,시댁,80
2024,10,80,회사동료,사원,79
2024,10,81,자녀,우리아이,77
2024,10,82,기타가족,손자,76
2024,10,83,학생,고3,75
2024,10,84,부모님,아부지,68
2024,10,85,기타가족,여동생,65
2024,10,86,기타가족,삼촌,63
2024,10,87,연인,남친이,60
2024,10,87,기타가족,형부,60
2024,10,89,자녀,아드님,59
2024,10,89,기타가족,고모,59
2024,10,91,학생,중3,58
2024,10,92,자녀,딸아이,57
2024,10,92,부모님,모녀,57
2024,10,92,자녀,따님,57
2024,10,95,기타가족,남매,55
2024,10,96,부모님,할매,54
2024,10,97,학생,고2,53
2024,10,98,자녀,미성년자,52
2024,10,99,기타가족,장모,51
2024,10,99,회사동료,차장,51
2024,10,99,친구,동창,51
2024,10,102,부모님,어무니,50
2024,10,103,부모님,외할머니,49
2024,10,103,학생,중2,49
2024,10,105,기타가족,남동생,48
2024,10,106,연인,예랑,47
2024,10,107,기타가족,사위,46
2024,10,107,자녀,딸내미,46
2024,10,109,싱글,나혼자,44
2024,10,109,싱글,나홀로,44
2024,10,111,학생,고딩,43
2024,10,111,부모님,친정엄마,43
2024,10,113,자녀,외동,42
2024,10,113,부모님,시부모,42
2024,10,115,연인,애인,41
2024,10,115,기타가족,며느리,41
2024,10,117,부모님,울엄마,40
2024,10,118,부모님,시부모님,39
2024,10,119,부모님,아비,37
2024,10,120,기타가족,사촌동생,36
2024,10,120,기타가족,막둥이,36
2024,10,120,배우자,서방,36
2024,10,123,배우자,예랑이,35
2024,10,123,자녀,우리딸,35
2024,10,125,학생,중1,33
2024,10,126,기타가족,손주,32
2024,10,127,자녀,딸램,31
2024,10,127,자녀,큰아이,31
2024,10,129,자녀,저희아이,30
2024,10,130,부모님,할무니,29
2024,10,130,친구,절친,29
2024,10,132,기타가족,손녀,28
2024,10,132,회사동료,직장동료,28
2024,10,132,학생,중딩,28
2024,10,132,학생,초6,28
2024,10,136,부모님,시어머니,27
2024,10,136,자녀,울애,27
2024,10,136,기타가족,태아,27
2024,10,139,친구,룸메,26
2024,10,139,자녀,우리아들,26
2024,10,139,자녀,우리아이들,26
