year,month,순위,분류,관련 키워드,언급건수
2024,6,1,기타가족,가족,9930
2024,6,2,친구,친구,7138
2024,6,3,회사동료,직원,5424
2024,6,4,친구,친구들,3668
2024,6,5,부모님,부모,2634
2024,6,6,기타가족,엄마,2401
2024,6,7,싱글,혼자,2257
2024,6,8,부모님,부모님,1953
2024,6,9,배우자,남편,1882
2024,6,10,자녀,학생,1880
2024,6,11,연인,연인,1845
2024,6,12,기타가족,가정,1787
2024,6,13,친구,지인,1472
2024,6,14,연인,커플,1322
2024,6,15,자녀,자녀,1170
2024,6,16,회사동료,직원들,1145
2024,6,17,친구,프렌,1068
2024,6,18,부모님,아빠,1055
2024,6,19,회사동료,대리,920
2024,6,20,자녀,청소년,894
2024,6,21,기타가족,언니,843
2024,6,22,자녀,아들,799
2024,6,23,기타가족,동생,677
2024,6,24,부모님,어머니,640
2024,6,25,기타가족,오빠,627
2024,6,26,자녀,애들,615
2024,6,27,연인,남자친구,609
2024,6,28,싱글,혼자서,550
2024,6,29,회사동료,동료,503
2024,6,30,배우자,신랑,499
2024,6,31,부모님,할머니,476
2024,6,32,회사동료,임원,467
2024,6,33,학생,초등학생,421
2024,6,34,부모님,아버지,413
2024,6,35,기타가족,이모,388
2024,6,36,기타가족,형제,383
2024,6,37,배우자,남편이랑,367
2024,6,38,기타가족,동서,316
2024,6,39,학생,고등학생,279
2024,6,40,기타가족,장인,277
2024,6,41,배우자,아내,274
2024,6,42,부모님,어머님,264
2024,6,43,기타가족,패밀리,244
2024,6,44,자녀,딸,243
2024,6,45,기타가족,조카,216
2024,6,46,기타가족,누나,206
2024,6,47,싱글,홀로,204
2024,6,48,기타가족,막내,200
2024,6,49,기타가족,효자,196
2024,6,50,싱글,싱글,192
2024,6,51,기타가족,형,191
2024,6,51,학생,대학생,191
2024,6,53,배우자,배우자,189
2024,6,54,부모님,엄빠,183
2024,6,55,연인,여자친구,178
2024,6,56,연인,남친,174
2024,6,57,부모님,할아버지,172
2024,6,58,기타가족,식구,164
2024,6,59,학생,중학생,155
2024,6,60,배우자,와이프,149
2024,6,61,부모님,엄마아빠,148
2024,6,62,기타가족,태아,142
2024,6,63,학생,초딩,136
2024,6,64,배우자,신부,131
2024,6,65,배우자,부인,130
2024,6,66,부모님,조부모,127
2024,6,67,회사동료,부장,117
2024,6,68,친구,칭구,111
2024,6,69,기타가족,자매,107
2024,6,69,자녀,자식,107
2024,6,71,기타가족,온가족,102
2024,6,71,학생,고3,102
2024,6,73,부모님,아버님,97
2024,6,74,기타가족,사촌,88
2024,6,75,부모님,시부,86
2024,6,75,자녀,장남,86
2024,6,77,기타가족,이모님,79
2024,6,77,기타가족,친척,79
2024,6,79,기타가족,남매,76
2024,6,80,기타가족,고모,73
2024,6,81,기타가족,형님,71
2024,6,82,기타가족,시댁,69
2024,6,83,부모님,아부지,68
2024,6,84,친구,프렌드,66
2024,6,85,기타가족,장모,65
2024,6,85,배우자,서방,65
2024,6,87,자녀,우리아이,63
