year,month,순위,분류,관련 키워드,언급건수
2025,3,1,기타가족,가족,9089
2025,3,2,친구,친구,7016
2025,3,3,회사동료,직원,5104
2025,3,4,친구,친구들,3841
2025,3,5,싱글,혼자,2562
2025,3,6,부모님,부모,2436
2025,3,7,자녀,학생,2224
2025,3,8,기타가족,가정,2019
2025,3,9,부모님,엄마,1980
2025,3,10,부모님,부모님,1916
2025,3,11,회사동료,직원들,1682
2025,3,12,연인,연인,1647
2025,3,13,배우자,남편,1581
2025,3,14,친구,지인,1198
2025,3,15,회사동료,대리,995
2025,3,16,자녀,자녀,988
2025,3,17,부모님,아빠,911
2025,3,18,자녀,청소년,890
2025,3,19,연인,커플,875
2025,3,20,싱글,혼자서,718
2025,3,21,자녀,아들,648
2025,3,22,기타가족,언니,624
2025,3,23,기타가족,오빠,555
2025,3,24,기타가족,동생,532
2025,3,25,학생,초등학생,511
2025,3,26,자녀,애들,491
2025,3,27,부모님,어머니,476
2025,3,28,배우자,신랑,465
2025,3,29,회사동료,동료,418
2025,3,30,연인,남자친구,413
2025,3,30,친구,프렌,413
2025,3,32,기타가족,동서,399
2025,3,33,부모님,할머니,381
2025,3,34,학생,중학생,337
2025,3,35,배우자,남편이랑,307
2025,3,36,학생,대학생,302
2025,3,37,부모님,아버지,282
2025,3,38,기타가족,장인,277
2025,3,39,학생,고등학생,271
2025,3,40,기타가족,형제,256
2025,3,41,기타가족,패밀리,252
2025,3,42,회사동료,임원,249
2025,3,43,기타가족,이모,248
2025,3,44,배우자,배우자,228
2025,3,45,배우자,아내,223
2025,3,46,부모님,할아버지,213
2025,3,47,부모님,어머님,199
2025,3,48,싱글,홀로,195
2025,3,49,싱글,싱글,193
2025,3,50,자녀,딸,190
2025,3,51,배우자,와이프,172
2025,3,52,기타가족,조카,170
2025,3,52,부모님,엄빠,170
2025,3,54,연인,여자친구,155
2025,3,55,연인,남친,154
2025,3,56,배우자,신부,148
2025,3,57,기타가족,막내,146
2025,3,58,부모님,엄마아빠,143
2025,3,59,기타가족,자매,138
2025,3,60,기타가족,누나,135
