성/연령,지역명,비율
50대 남성,경기도 용인시 처인구,12.1
40대 남성,경기도 용인시 처인구,11.0
20대 남성,경기도 용인시 처인구,9.9
30대 남성,경기도 용인시 처인구,9.7
50대 여성,경기도 용인시 처인구,8.6
60대 남성,경기도 용인시 처인구,8.1
20대 여성,경기도 용인시 처인구,7.8
40대 여성,경기도 용인시 처인구,7.3
30대 여성,경기도 용인시 처인구,6.2
60대 여성,경기도 용인시 처인구,5.2
10대 남성,경기도 용인시 처인구,4.2
10대 여성,경기도 용인시 처인구,4.1
70대 이상 남성,경기도 용인시 처인구,2.5
70대 이상 여성,경기도 용인시 처인구,2.0
10대 미만 여성,경기도 용인시 처인구,0.7
10대 미만 남성,경기도 용인시 처인구,0.6
