순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1310
2,휴식/힐링,나들이,1295
3,레포츠,캠핑,817
4,레포츠,빠지,474
5,기타,투어,468
6,레포츠,등산,341
7,레포츠,낚시,202
8,기타,데이트코스,201
9,레포츠,차박,186
10,휴식/힐링,피크닉,135
11,레포츠,레저,133
12,레포츠,오토캠핑,119
13,레포츠,글램핑,111
13,휴식/힐링,불멍,111
15,레포츠,감성캠핑,104
16,미식,카페투어,98
17,레포츠,백패킹,97
18,레포츠,트래킹,95
19,레포츠,산행,90
20,휴식/힐링,생태관광,85
21,기타,답사,84
21,체험,생태체험,84
21,휴식/힐링,드라이브코스,84
24,체험,농장체험,81
25,휴식/힐링,즐길거리,77
25,레포츠,클라이밍,77
27,기타,해외여행,70
28,휴식/힐링,휴양,68
29,휴식/힐링,호캉스,60
30,레포츠,카약,51
30,레포츠,오프로드,51
32,체험,도자기체험,50
33,미식,먹부림,46
34,미식,맛집탐방,43
35,휴식/힐링,물멍,41
36,레포츠,트레킹,37
37,미식,빵지순례,35
37,레포츠,수상레저,35
39,레포츠,수상자전거,33
40,휴식/힐링,북캉스,29
40,휴식/힐링,숲캉스,29
40,휴식/힐링,테라피,29
43,레포츠,스키,27
44,미식,맛집투어,26
45,휴식/힐링,야영,24
46,체험,승마체험,22
47,레포츠,노지캠핑,21
48,미식,바베큐파티,19
49,휴식/힐링,재충전,18
50,레포츠,캠핑족,17
50,휴식/힐링,일광욕,17
50,체험,학생승마체험,17
50,미식,먹킷리스트,17
54,체험,오프로드체험,16
54,레포츠,오프로드라이딩,16
56,레포츠,캠프파이어,14
56,휴식/힐링,힐링여행,14
58,레포츠,짚라인,13
58,휴식/힐링,차크닉,13
60,체험,숲체험,12
60,체험,농촌체험,12
62,레포츠,스쿠버,11
62,레포츠,산악오토바이,11
62,레포츠,암벽등반,11
62,기타,추억여행,11
66,체험,vr체험,10
66,휴식/힐링,근교여행,10
68,레포츠,프리다이빙,9
68,기타,도보여행,9
68,체험,동물체험,9
68,기타,부산여행,9
68,미식,먹방여행,9
68,휴식/힐링,신혼여행,9
68,기타,테마여행,9
75,레포츠,레저스포츠,8
75,체험,먹이주기체험,8
75,휴식/힐링,집콕생활,8
75,체험,딸기체험,8
75,레포츠,서핑,8
75,레포츠,레포츠,8
75,휴식/힐링,벚꽃여행,8
82,체험,수학여행,7
82,체험,쿠킹클래스,7
84,레포츠,오픈워터,6
84,기타,제주여행,6
84,레포츠,골프투어,6
84,체험,시티투어,6
84,체험,전통의상체험,6
84,기타,세계여행,6
84,기타,제주도여행,6
91,기타,기차여행,5
91,레포츠,스케이트보드,5
91,레포츠,하이킹,5
91,미식,고기파티,5
91,레포츠,패러글라이딩,5
91,기타,역사여행,5
91,체험,농사체험,5
91,기타,유럽여행,5
91,체험,프리다이빙체험,5
100,휴식/힐링,시골여행,4
100,레포츠,카라반캠핑,4
100,레포츠,캠핑여행,4
100,레포츠,캠프닉,4
100,기타,일본여행,4
100,레포츠,바다낚시,4
100,미식,빵투어,4
100,체험,동물먹이주기체험,4
100,체험,물레체험,4
100,레포츠,루어낚시,4
100,레포츠,해양레저,4
100,체험,한옥스테이,4
112,휴식/힐링,허니문,3
112,레포츠,스쿼시,3
112,레포츠,애슬레저,3
112,레포츠,스킨스쿠버,3
112,기타,자전거여행,3
112,체험,공포체험,3
112,체험,놀이체험,3
112,휴식/힐링,봄여행,3
112,기타,배낭여행,3
112,레포츠,번지점프,3
112,레포츠,산악자전거,3
112,체험,갯벌체험,3
112,휴식/힐링,우정여행,3
112,휴식/힐링,태교여행,3
112,체험,요리체험,3
112,휴식/힐링,노을뷰,3
112,레포츠,버기카,3
112,휴식/힐링,홈캠핑,3
130,기타,자유여행,2
130,레포츠,캠크닉,2
130,체험,귤체험,2
130,레포츠,게이트볼,2
130,레포츠,트레일러닝,2
130,체험,동물먹이체험,2
130,체험,텃밭체험,2
130,체험,템플스테이,2
130,휴식/힐링,가을여행,2
130,레포츠,스쿠버다이빙,2
130,미식,빵집순례,2
130,레포츠,ssi,2
130,체험,향수만들기,2
130,휴식/힐링,바다멍,2
130,기타,열차여행,2
130,레포츠,배스낚시,2
130,체험,목공체험,2
130,휴식/힐링,하늘멍,2
130,레포츠,수상레져,2
130,레포츠,민물낚시,2
130,체험,낚시체험,2
130,체험,어촌체험,2
130,휴식/힐링,단풍놀이,2
130,체험,공방체험,2
130,휴식/힐링,산멍,2
130,미식,맥주파티,2
130,휴식/힐링,모캉스,2
130,레포츠,수상스포츠,2
158,기타,걷기여행,1
158,레포츠,암벽등산,1
158,레포츠,제트스키,1
158,체험,목장체험,1
158,체험,민속놀이체험,1
158,체험,한복체험,1
158,레포츠,스노쿨링,1
158,미식,와이너리투어,1
158,휴식/힐링,숲멍,1
158,휴식/힐링,온천여행,1
158,기타,세계일주,1
158,체험,수확체험,1
158,체험,카약체험,1
158,레포츠,수상스키,1
158,미식,애프터눈티,1
158,미식,먹거리여행,1
158,체험,곤충체험,1
158,체험,역사체험,1
158,레포츠,padi,1
158,레포츠,웨이크보드,1
158,체험,치즈체험,1
158,체험,토끼먹이주기체험,1
158,기타,스탬프투어,1
158,기타,야외취침,1
158,기타,졸업여행,1
158,레포츠,윈드서핑,1
158,휴식/힐링,석양뷰,1
158,휴식/힐링,카캉스,1
158,기타,패키지여행,1
158,미식,삼겹살파티,1
158,미식,식도락여행,1
158,체험,버스투어,1
158,체험,도예체험,1
