순위,분류,관련 키워드,언급건수
1,기타가족,가족,3139
2,친구,친구,2216
3,회사동료,직원,2084
4,기타가족,엄마,1201
5,자녀,학생,1171
6,부모님,부모,1129
7,싱글,혼자,1055
8,기타가족,가정,1007
9,회사동료,대리,997
10,친구,친구들,905
11,배우자,남편,767
12,친구,지인,725
13,자녀,청소년,641
14,부모님,부모님,604
15,자녀,자녀,578
16,부모님,아빠,548
17,회사동료,직원들,535
18,자녀,아들,514
19,기타가족,언니,445
19,연인,커플,445
21,연인,연인,433
22,기타가족,오빠,417
23,기타가족,동생,415
24,기타가족,동서,337
25,자녀,애들,336
26,부모님,어머니,330
27,배우자,신랑,311
28,학생,초등학생,305
29,부모님,아버지,251
29,연인,남자친구,251
31,부모님,할머니,243
32,싱글,혼자서,228
33,학생,대학생,227
34,배우자,아내,211
35,배우자,부인,193
36,싱글,홀로,176
37,회사동료,부장,172
38,기타가족,이모,170
39,자녀,미성년자,164
40,회사동료,동료,151
41,연인,여자친구,142
42,자녀,딸,140
43,친구,프렌,138
44,기타가족,형제,133
44,싱글,싱글,133
46,배우자,와이프,132
47,배우자,남편이랑,129
48,기타가족,장인,127
49,회사동료,임원,126
50,기타가족,식구,120
51,기타가족,자매,116
52,기타가족,막내,115
52,기타가족,패밀리,115
54,학생,고등학생,114
55,기타가족,조카,112
55,기타가족,형,112
57,기타가족,태아,106
58,연인,남친,105
59,배우자,신부,99
60,부모님,할아버지,94
61,자녀,자식,93
62,부모님,어머님,91
63,친구,동창,84
63,배우자,배우자,84
65,부모님,엄마아빠,81
66,기타가족,장모,80
67,부모님,엄빠,76
68,학생,초딩,74
69,싱글,나홀로,72
70,기타가족,효자,70
71,기타가족,누나,68
72,부모님,모녀,63
73,기타가족,사위,61
74,기타가족,형님,59
74,기타가족,친척,59
76,기타가족,온가족,58
76,학생,중2,58
78,기타가족,손자,56
79,학생,중학생,55
80,싱글,나혼자,49
81,부모님,아버님,48
82,부모님,시부,47
82,회사동료,사원,47
84,기타가족,남동생,46
84,기타가족,사촌,46
86,기타가족,이모님,44
86,연인,예비신랑,44
86,기타가족,시댁,44
89,자녀,장남,43
89,학생,고3,43
91,연인,남친이,42
91,연인,애인,42
93,친구,칭구,41
93,부모님,친정엄마,41
95,부모님,아비,40
96,기타가족,차남,39
96,자녀,따님,39
96,친구,절친,39
99,학생,고딩,38
99,자녀,딸아이,38
101,기타가족,남매,36
102,기타가족,여동생,35
