순위,분류,관련 키워드,언급건수
1,휴식/힐링,나들이,1332
2,휴식/힐링,힐링,1178
3,레포츠,빠지,1068
4,기타,투어,720
5,레포츠,캠핑,345
6,레포츠,등산,264
7,기타,해외여행,252
8,레포츠,트레킹,159
9,기타,데이트코스,142
10,기타,스탬프투어,141
11,레포츠,산행,128
12,기타,도보여행,103
13,레포츠,낚시,100
14,레포츠,트래킹,88
15,휴식/힐링,피크닉,87
16,레포츠,스키,85
17,휴식/힐링,휴양,84
18,휴식/힐링,신혼여행,78
19,미식,카페투어,67
20,미식,먹부림,55
21,체험,딸기체험,51
22,레포츠,글램핑,46
23,휴식/힐링,즐길거리,44
23,기타,답사,44
25,레포츠,레저,42
26,휴식/힐링,드라이브코스,38
27,레포츠,프리다이빙,37
28,휴식/힐링,재충전,30
28,휴식/힐링,호캉스,30
28,레포츠,ssi,30
31,미식,맛집탐방,27
32,레포츠,스노쿨링,26
32,레포츠,스노클링,26
34,레포츠,스쿠버,25
35,레포츠,스킨다이빙,23
35,레포츠,스킨스쿠버,23
35,레포츠,오픈워터,23
38,레포츠,오토캠핑,22
38,미식,먹킷리스트,22
40,레포츠,수상레저,21
41,미식,고기파티,20
41,레포츠,서핑,20
43,기타,제주여행,19
43,체험,생태체험,19
45,미식,맛집투어,18
46,체험,농촌체험,17
47,레포츠,카약,16
48,휴식/힐링,불멍,15
48,기타,유럽여행,15
50,휴식/힐링,테라피,14
50,레포츠,캠프파이어,14
52,휴식/힐링,힐링여행,13
52,레포츠,오프로드,13
54,휴식/힐링,야영,12
54,체험,어촌체험,12
54,체험,목장체험,12
57,체험,승마체험,11
57,미식,바베큐파티,11
57,레포츠,백패킹,11
60,휴식/힐링,일광욕,9
60,체험,수학여행,9
60,레포츠,차박,9
60,기타,기차여행,9
64,휴식/힐링,근교여행,8
64,체험,전통놀이체험,8
64,미식,빵지순례,8
67,기타,추억여행,7
67,휴식/힐링,낭만여행,7
67,레포츠,바다낚시,7
67,레포츠,클라이밍,7
67,휴식/힐링,생태관광,7
72,기타,일본여행,6
72,휴식/힐링,봄여행,6
72,레포츠,산악자전거,6
75,레포츠,게이트볼,5
75,레포츠,하이킹,5
75,기타,부산여행,5
75,휴식/힐링,집콕생활,5
75,레포츠,레포츠,5
75,기타,배낭여행,5
75,레포츠,번지점프,5
82,레포츠,노지캠핑,4
82,미식,맥주파티,4
82,레포츠,감성캠핑,4
82,체험,시티투어,4
82,체험,전쟁체험,4
82,체험,동물체험,4
82,레포츠,골프투어,4
82,체험,템플스테이,4
82,기타,제주도여행,4
82,레포츠,padi,4
82,체험,쿠킹클래스,4
82,기타,세계여행,4
82,레포츠,짚라인,4
82,기타,자유여행,4
96,기타,미국여행,3
96,레포츠,트레일러닝,3
96,휴식/힐링,겨울여행,3
96,미식,먹방여행,3
96,휴식/힐링,태교여행,3
96,체험,숲체험,3
96,레포츠,카라반캠핑,3
96,체험,도자기체험,3
96,체험,수확체험,3
96,체험,감귤체험,3
96,레포츠,캠핑족,3
96,체험,목공체험,3
96,기타,중국여행,3
96,휴식/힐링,허니문,3
110,기타,데이트스냅,2
110,레포츠,해양레저,2
110,휴식/힐링,즉흥여행,2
110,레포츠,수상레져,2
110,체험,갯벌체험,2
110,기타,역사여행,2
110,레포츠,캠핑여행,2
110,체험,향수만들기,2
110,레포츠,레저스포츠,2
110,레포츠,수상스키,2
110,미식,애프터눈티,2
110,휴식/힐링,가을여행,2
110,레포츠,애슬레저,2
110,체험,동물먹이체험,2
110,레포츠,bmx,2
110,레포츠,골프여행,2
110,미식,빵투어,2
110,체험,동물먹이주기체험,2
110,레포츠,암벽등반,2
129,레포츠,서바이벌게임,1
129,체험,교복체험,1
129,체험,물레체험,1
129,레포츠,스케이트보드,1
129,레포츠,스쿼시,1
129,레포츠,아쿠아로빅,1
129,미식,와이너리투어,1
129,체험,루지체험,1
129,체험,한옥체험,1
129,휴식/힐링,온천여행,1
129,레포츠,루어낚시,1
129,체험,가우디투어,1
129,체험,박물관체험,1
129,체험,원예체험,1
129,미식,빵집순례,1
129,체험,치즈체험,1
129,기타,자전거여행,1
129,기타,졸업여행,1
129,기타,청춘여행,1
129,체험,놀이체험,1
129,체험,귤체험,1
129,기타,패키지여행,1
129,레포츠,씨워킹,1
129,체험,동굴체험,1
129,체험,역사체험,1
129,체험,카트체험,1
129,기타,테마여행,1
129,레포츠,수상스포츠,1
129,레포츠,스노우보드,1
129,레포츠,써핑,1
129,기타,세계일주,1
129,휴식/힐링,북캉스,1
129,레포츠,민물낚시,1
129,레포츠,캠핑라이프,1
129,휴식/힐링,감성여행,1
129,휴식/힐링,단풍놀이,1
129,레포츠,모토캠핑,1
129,레포츠,발야구,1
129,레포츠,배스낚시,1
129,레포츠,빙벽등반,1
129,미식,삼겹살파티,1
129,체험,미술체험,1
129,기타,걷기여행,1
129,레포츠,제트스키,1
