업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,130,88,47.7,17229,12960,32.9
레저스포츠,232,178,30.3,17229,12960,32.9
문화관광,1723,1261,36.6,17229,12960,32.9
쇼핑,1798,1333,34.9,17229,12960,32.9
숙박,679,398,70.6,17229,12960,32.9
역사관광,66,50,32.0,17229,12960,32.9
음식,12579,9635,30.6,17229,12960,32.9
자연관광,13,16,-18.8,17229,12960,32.9
체험관광,9,1,800.0,17229,12960,32.9
