업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,73,90,-18.9,18616,12653,47.1
레저스포츠,829,676,22.6,18616,12653,47.1
문화관광,1296,771,68.1,18616,12653,47.1
쇼핑,7455,4074,83.0,18616,12653,47.1
숙박,284,127,123.6,18616,12653,47.1
역사관광,408,369,10.6,18616,12653,47.1
음식,8208,6537,25.6,18616,12653,47.1
자연관광,3,2,50.0,18616,12653,47.1
체험관광,60,7,757.1,18616,12653,47.1
