순위,분류,관련 키워드,언급건수
1,기타가족,가족,2137
2,친구,친구,1250
3,회사동료,직원,1166
4,기타가족,엄마,796
5,부모님,부모,683
6,싱글,혼자,680
7,부모님,부모님,535
8,배우자,남편,530
9,친구,친구들,521
10,친구,지인,512
11,자녀,학생,479
12,기타가족,가정,454
13,부모님,아빠,424
14,자녀,아들,360
15,회사동료,직원들,320
16,기타가족,동생,304
17,연인,커플,291
18,자녀,청소년,284
19,기타가족,오빠,282
20,기타가족,언니,251
21,회사동료,대리,245
22,부모님,할머니,240
23,연인,연인,232
24,부모님,어머니,224
25,배우자,아내,223
26,자녀,애들,217
27,부모님,아버지,202
28,자녀,자녀,194
29,연인,남자친구,187
30,기타가족,이모,175
31,배우자,신랑,174
32,싱글,혼자서,149
33,기타가족,동서,139
34,기타가족,자매,125
35,부모님,할아버지,117
36,배우자,부인,115
37,싱글,홀로,113
38,자녀,딸,111
39,학생,초등학생,105
40,자녀,자식,101
41,기타가족,친척,99
42,배우자,신부,95
43,친구,프렌,90
44,자녀,장남,89
44,학생,대학생,89
46,회사동료,동료,88
47,배우자,남편이랑,80
48,기타가족,손자,79
48,기타가족,조카,79
50,연인,여자친구,78
51,기타가족,장인,77
51,부모님,어머님,77
53,배우자,와이프,75
54,기타가족,형제,73
55,기타가족,차남,72
56,기타가족,막내,71
57,연인,남친,70
58,기타가족,누나,69
59,회사동료,임원,67
59,기타가족,며느리,67
61,싱글,싱글,66
62,기타가족,식구,63
63,기타가족,형,56
64,배우자,배우자,55
65,부모님,엄마아빠,52
65,기타가족,시댁,52
65,기타가족,여동생,52
68,학생,고등학생,49
68,기타가족,손주,49
70,부모님,친정엄마,48
71,기타가족,패밀리,44
72,부모님,시부,43
73,부모님,아버님,42
74,기타가족,손녀,41
74,회사동료,부장,41
76,싱글,나혼자,40
77,기타가족,사촌,38
78,자녀,우리아이,37
79,연인,남친이,36
79,부모님,시아버지,36
81,기타가족,고모,34
82,기타가족,형님,33
83,부모님,시어머니,32
83,기타가족,온가족,32
83,기타가족,남동생,32
83,자녀,아드님,32
87,기타가족,남매,31
87,기타가족,효자,31
87,학생,중학생,31
87,친구,칭구,31
91,기타가족,이모님,30
91,부모님,시부모,30
91,학생,초딩,30
94,자녀,딸아이,29
94,부모님,시부모님,29
94,학생,고3,29
97,부모님,엄빠,28
98,부모님,아부지,26
99,기타가족,사위,25
99,기타가족,삼촌,25
99,자녀,우리딸,25
99,기타가족,친지,25
103,연인,애인,22
103,부모님,시아버님,22
105,부모님,모녀,19
105,부모님,아비,19
105,부모님,조부모,19
108,연인,여친,18
109,자녀,딸래미,17
109,기타가족,장모,17
109,기타가족,숙부,17
109,기타가족,사촌동생,17
109,자녀,큰아들,17
114,기타가족,외삼촌,16
114,자녀,미성년자,16
114,자녀,큰애,16
114,부모님,울엄마,16
114,부모님,증조부,16
114,자녀,따님,16
114,기타가족,태아,16
114,부모님,할매,16
114,연인,남치니,16
114,자녀,맏아들,16
124,자녀,딸내미,15
125,자녀,차녀,14
125,싱글,나홀로,14
125,회사동료,사원,14
125,자녀,장녀,14
125,자녀,큰딸,14
130,부모님,외할머니,13
130,학생,고2,13
130,회사동료,직장동료,13
130,자녀,워킹맘,13
130,배우자,서방,13
135,자녀,우리아들,12
135,자녀,딸램,12
137,기타가족,형부,11
137,부모님,어무니,11
137,배우자,남표니,11
137,친구,절친,11
141,부모님,시어머님,10
141,학생,고딩,10
141,연인,예랑,10
141,자녀,우리아이들,10
145,기타가족,외손주,9
145,배우자,예랑이,9
145,부모님,할무니,9
145,부모님,엄니,9
145,자녀,큰아이,9
145,친구,동창,9
151,부모님,장모님,8
151,학생,중2,8
151,자녀,둥이들,8
151,기타가족,숙모,8
151,자녀,아들래미,8
151,자녀,울애,8
151,배우자,남편님,8
151,배우자,집사람,8
159,자녀,울애기,7
159,기타가족,효녀,7
159,부모님,할머님,7
159,자녀,아들내미,7
159,자녀,저희애,7
159,자녀,첫째딸,7
159,학생,중딩,7
159,자녀,울아들,7
159,부모님,외할아버지,7
168,기타가족,올케,6
168,부모님,친정어머니,6
168,자녀,우리애,6
168,자녀,저희아이,6
168,기타가족,가족모두,6
168,연인,남친님,6
168,회사동료,직장상사,6
